iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1460.79,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1446.66,1,5.40394,25.8324,7.69461,32.1077,0.974679,0.974679,1.08143,0.974679,0.998761,0.974679,0.974679
3,1433.88,1,5.33629,29.0489,6.95877,36.7074,0.95,0.95,1.05404,0.95,0.998761,0.95,0.95
4,1420.56,1,5.1287,29.0888,7.61969,36.6832,0.925945,0.925945,1.15219,0.925945,0.998761,0.925945,0.925945
5,1414.33,1,5.06027,29.1004,7.10101,36.5587,0.9025,0.9025,1.12302,0.9025,0.998761,0.9025,0.9025
6,1404.92,1,4.78955,31.0288,6.27568,39.0917,0.879648,0.879648,1.09458,0.879648,0.998761,0.879648,0.879648
7,1391.89,1,5.45751,28.1532,6.83543,35.2442,0.857375,0.857375,1.06687,0.857375,0.998761,0.857375,0.857375
8,1377.36,1,5.33708,26.9897,6.99927,33.7415,0.835666,0.835666,1.03985,0.835666,0.998761,0.835666,0.835666
9,1370.67,1,5.33834,34.2373,5.99711,42.6006,0.814506,0.814506,1.10322,0.814506,0.998761,0.814506,0.814506
10,1366.89,1,5.17404,35.63,7.21114,44.7372,0.793882,0.793882,1.29471,0.793882,0.998761,0.793882,0.793882
11,1349.33,1,5.47975,37.0456,7.12058,46.1561,0.773781,0.773781,1.26192,0.773781,0.998761,0.773781,0.773781
12,1331.33,1,5.7512,32.5949,7.85044,40.5383,0.754188,0.754188,1.30587,0.754188,0.998761,0.754188,0.754188
13,1329.87,1,5.68357,33.0834,7.3718,41.1698,0.735092,0.735092,1.2728,0.735092,0.998761,0.735092,0.735092
14,1311.37,1,5.43081,32.6842,6.19614,40.8618,0.716479,0.716479,1.32713,0.716479,0.998761,0.716479,0.716479
15,1299.76,1,5.58049,29.9618,5.91551,37.6709,0.698337,0.698337,1.29352,0.698337,0.998761,0.698337,0.698337
16,1285.87,1,5.52593,26.9257,6.23118,33.974,0.680655,0.680655,1.26077,0.680655,0.998761,0.680655,0.680655
17,1271.44,1,5.50056,29.9167,5.3721,37.8498,0.66342,0.66342,1.22885,0.66342,0.998761,0.66342,0.66342
18,1258.86,1,5.5751,31.0806,5.0871,39.227,0.646622,0.646622,1.19773,0.646622,0.998761,0.646622,0.646622
19,1251.92,1,5.80217,30.907,6.03763,38.7712,0.630249,0.630249,1.23867,0.630249,0.998761,0.630249,0.630249
20,1239.11,1,5.78691,28.9817,7.03989,36.2364,0.614291,0.614291,1.20731,0.614291,0.998761,0.614291,0.614291
21,1222.96,1,5.81113,28.1428,8.6474,35.4044,0.598737,0.598737,1.17674,0.598737,0.998761,0.598737,0.598737
22,1212.45,1,5.70272,29.2613,7.1451,37.0188,0.583577,0.583577,1.14694,0.583577,0.998761,0.583577,0.583577
23,1210.49,1,5.5538,31.5511,4.94925,40.096,0.5688,0.5688,1.1179,0.5688,0.998761,0.5688,0.5688
24,1195.01,1,5.75696,33.0494,4.61978,42.0243,0.554398,0.554398,1.08959,0.554398,0.998761,0.554398,0.554398
25,1178.94,1,5.81926,28.0273,5.48778,35.5438,0.54036,0.54036,1.06201,0.54036,0.998761,0.54036,0.54036
26,1158.08,1,5.8097,27.0227,6.53326,34.3407,0.526678,0.526678,1.03511,0.526678,0.998761,0.526678,0.526678
27,1153.28,1,5.78914,28.3143,7.35924,35.9533,0.513342,0.513342,1.0089,0.513342,0.998761,0.513342,0.513342
28,1131.11,1,6.12766,27.2707,8.24945,34.35,0.500344,0.500344,0.983359,0.500344,0.998761,0.500344,0.500344
29,1125.76,1,5.9648,25.7504,9.02389,32.2159,0.487675,0.487675,0.964255,0.487675,0.998761,0.487675,0.487675
30,1107.67,1,5.838,25.365,7.76717,31.6853,0.475327,0.475327,0.93984,0.475327,0.998761,0.475327,0.475327
31,1103.74,1,5.84367,26.1785,6.74804,32.4509,0.463291,0.463291,0.916043,0.463291,0.998761,0.463291,0.463291
32,1095.36,1,5.77364,26.7051,6.0662,33.206,0.45156,0.45156,0.892848,0.45156,0.998761,0.45156,0.45156
33,1088.92,1,5.66682,26.0933,5.16804,32.4103,0.440127,0.440127,0.87024,0.440127,0.998761,0.440127,0.440127
34,1067.29,1,5.49947,26.1792,5.9458,32.5702,0.428982,0.428982,0.848205,0.428982,0.998761,0.428982,0.428982
35,1060.81,1,5.57759,26.0371,5.50912,32.4614,0.41812,0.41812,0.895247,0.41812,0.998761,0.41812,0.41812
36,1051.26,1,5.80776,27.2758,6.72226,34.051,0.407533,0.407533,0.872579,0.407533,0.998761,0.407533,0.407533
37,1043.97,1,5.75505,26.2342,5.7512,32.6295,0.397214,0.397214,0.850485,0.397214,0.998761,0.397214,0.397214
38,1037.32,1,5.76915,25.5826,6.04013,31.8513,0.387157,0.387157,0.82895,0.387157,0.998761,0.387157,0.387157
39,1008.3,1,5.73211,25.2994,7.28992,31.5196,0.377354,0.377354,0.807961,0.377354,0.998761,0.377354,0.377354
40,1001.47,1,5.75583,25.665,6.86825,31.9489,0.367799,0.367799,0.787502,0.367799,0.998761,0.367799,0.367799
41,996.087,1,5.84898,24.8136,7.80639,30.9336,0.358486,0.358486,0.767562,0.358486,0.998761,0.358486,0.358486
42,979.393,1,5.72291,24.67,7.12784,30.7912,0.349409,0.349409,0.748127,0.349409,0.998761,0.349409,0.349409
43,972.249,1,5.73441,25.2887,7.03388,31.5711,0.340562,0.340562,0.729184,0.340562,0.998761,0.340562,0.340562
44,960.61,1,5.76224,24.404,7.54861,30.5733,0.331938,0.331938,0.710721,0.331938,0.998761,0.331938,0.331938
45,955.397,1,5.80255,24.8002,7.2745,31.0397,0.323534,0.323534,0.692725,0.323534,0.998761,0.323534,0.323534
46,938.95,1,5.69951,24.5418,6.07468,30.7715,0.315341,0.315341,0.686695,0.315341,0.998761,0.315341,0.315341
47,925.624,1,5.71664,24.9759,5.63831,31.2626,0.307357,0.307357,0.669308,0.307357,0.998761,0.307357,0.307357
48,920.486,1,5.70771,24.6317,5.47423,30.7604,0.299574,0.299574,0.671897,0.299574,0.998761,0.299574,0.299574
49,908.105,1,5.7664,26.4363,5.20883,32.9222,0.291989,0.291989,0.654884,0.291989,0.998761,0.291989,0.291989
50,903.602,1,5.72239,24.8975,5.38263,30.9885,0.284596,0.284596,0.638302,0.284596,0.998761,0.284596,0.284596
51,899.686,1,5.70973,25.6321,4.77661,31.8028,0.27739,0.27739,0.658172,0.27739,0.998761,0.27739,0.27739
52,875.092,1,5.66195,25.1198,4.96292,31.1823,0.270366,0.270366,0.641507,0.270366,0.998761,0.270366,0.270366
53,871.974,1,5.59174,25.7457,5.01892,32.0326,0.26352,0.26352,0.625263,0.26352,0.998761,0.26352,0.26352
54,867.917,1,5.69142,25.6736,4.58381,31.9449,0.256848,0.256848,0.609431,0.256848,0.998761,0.256848,0.256848
55,842.865,1,5.66359,26.1974,4.45267,32.5766,0.250344,0.250344,0.594,0.250344,0.998761,0.250344,0.250344
56,838.779,1,5.59863,25.5568,4.73572,31.8223,0.254254,0.244005,0.57896,0.244005,0.998761,0.244005,0.244005
57,830.629,1,5.67829,25.7078,4.82621,32.086,0.264388,0.237827,0.5643,0.237827,0.998761,0.237827,0.237827
58,822.094,1,5.63858,25.71,4.73531,32.0356,0.258715,0.231805,0.557524,0.231805,0.998761,0.231805,0.231805
59,806.189,1,5.64406,25.4581,4.59013,31.7103,0.252164,0.225936,0.543407,0.225936,0.998761,0.225936,0.225936
60,809.946,1,5.65845,25.4801,4.95226,31.6968,0.262097,0.220215,0.615933,0.220215,0.998761,0.220215,0.220215
61,804.79,1,5.63416,25.7513,4.41896,32.1122,0.270007,0.214639,0.624982,0.214639,0.998761,0.214639,0.214639
62,787.741,1,5.61859,25.7315,4.58953,32.0686,0.26317,0.209204,0.609157,0.209204,0.998761,0.209204,0.209204
63,788.105,1,5.64577,25.9368,4.1285,32.273,0.256506,0.203907,0.593733,0.203907,0.998761,0.203907,0.203907
64,776.235,1,5.65717,26.1869,4.61544,32.604,0.250011,0.198744,0.578699,0.198744,0.998761,0.198744,0.198744
65,767.371,1,5.67879,26.1721,4.4827,32.5972,0.254654,0.193711,0.564046,0.193711,0.998761,0.193711,0.193711
66,762.04,1,5.69917,25.6434,4.7745,31.943,0.260987,0.188807,0.549764,0.188807,0.998761,0.188807,0.188807
67,759.619,1,5.69979,25.6382,4.89071,31.9939,0.254379,0.184026,0.535844,0.184026,0.998761,0.184026,0.184026
68,738.986,1,5.68598,25.5221,5.01166,31.8063,0.260814,0.179366,0.522276,0.179366,0.998761,0.179366,0.179366
69,745.493,1,5.69085,25.6948,5.272,31.9996,0.257649,0.174825,0.509051,0.174825,0.998761,0.174825,0.174825
70,731.75,1,5.69877,25.692,5.25088,32.0232,0.260259,0.171288,0.508727,0.171418,0.998761,0.170398,0.170398
71,724.676,1,5.71696,25.8198,4.8654,32.198,0.261186,0.169686,0.495846,0.169152,0.998761,0.166083,0.166083
72,724.151,1,5.71686,26.1255,4.77519,32.5697,0.258052,0.179056,0.49406,0.180251,0.998761,0.161878,0.161878
73,714.293,1,5.73997,26.415,4.79458,32.8869,0.255707,0.174679,0.48155,0.175687,0.998761,0.157779,0.157779
74,716.728,1,5.70473,26.4577,4.76925,32.9196,0.259503,0.173697,0.469357,0.174899,0.998761,0.153784,0.153784
75,706.313,1,5.72353,26.6258,4.59949,33.0771,0.252932,0.169299,0.473598,0.170471,0.998761,0.14989,0.14989
76,702.276,1,5.70045,26.7704,4.62129,33.26,0.252158,0.167398,0.461607,0.169138,0.998761,0.146095,0.146095
77,697.503,1,5.70583,27.07,4.27056,33.6341,0.253555,0.17043,0.449918,0.174654,0.998761,0.142396,0.142396
78,692.101,1,5.72136,27.0014,4.42969,33.5363,0.25235,0.168409,0.438526,0.170496,0.998706,0.13879,0.13879
79,693.311,1,5.72599,26.9312,4.54808,33.4582,0.25785,0.169512,0.427423,0.172165,0.999,0.140073,0.135276
80,690.4,1,5.74949,26.9928,4.57228,33.5265,0.257507,0.172077,0.4166,0.17328,0.999,0.136527,0.132127
81,693.74,1,5.75468,27.2764,4.7055,33.8655,0.259037,0.16772,0.406051,0.168893,0.998767,0.134673,0.133431
82,693.968,1,5.78063,27.1908,4.59014,33.7274,0.252478,0.163473,0.439903,0.164616,0.998504,0.140156,0.130052
83,695.063,1,5.73456,27.1116,4.64863,33.6503,0.253429,0.159334,0.44349,0.160448,0.998472,0.138028,0.128828
84,688.351,1,5.72853,27.0407,4.75523,33.5747,0.256873,0.162387,0.432261,0.164584,0.998642,0.137887,0.126611
85,693.436,1,5.75391,26.9778,4.94394,33.4877,0.254398,0.164823,0.421316,0.167237,0.998453,0.137628,0.127457
86,685.867,1,5.7601,26.9435,4.80771,33.4833,0.261636,0.161429,0.410648,0.163927,0.998925,0.134143,0.132741
87,686.756,1,5.72535,26.9959,4.81942,33.5796,0.261275,0.160824,0.40025,0.165087,0.998716,0.130747,0.133666
