iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1433.06,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1419.88,1,4.05994,1.34195,0.965572,49.7952,16.2192,59.2184,0.974679,0.974679,1.08007,0.974679,0.998743,0.974679,0.974679
3,1418.22,1,4.36035,0.93573,0.876787,54.7087,15.2536,65.6825,0.95,0.95,1.05273,0.95,0.998743,0.95,0.95
4,1407.4,1,4.46815,1.80376,0.875229,48.1364,17.8749,57.6572,0.925945,0.925945,1.03258,0.925945,0.998743,0.925945,0.925945
5,1396.39,1,4.58331,1.65855,0.789883,49.7938,12.9516,59.2398,0.9025,0.9025,1.04432,0.9025,0.998743,0.9025,0.9025
6,1386.11,1,3.39361,2.82387,1.24411,55.2454,13.1393,65.7725,0.879648,0.879648,1.13174,0.879648,0.998743,0.879648,0.879648
7,1375.45,1,3.92351,1.78631,1.03544,57.11,16.7136,67.7757,0.857375,0.857375,1.10308,0.857375,0.998743,0.857375,0.857375
8,1361.13,1,3.45243,2.51983,1.21234,64.361,16.1505,75.8068,0.835666,0.835666,1.07515,0.835666,0.998743,0.835666,0.835666
9,1360.67,1,3.65009,1.96769,1.11645,77.5285,15.5006,91.464,0.814506,0.814506,1.06035,0.814506,0.998743,0.814506,0.814506
10,1336.78,1,3.60971,2.31248,1.21267,67.4209,13.9686,79.8116,0.793882,0.793882,1.03351,0.793882,0.998743,0.793882,0.793882
11,1336.69,1,6.36361,0.544944,0.447806,69.6131,11.7303,81.8795,0.773781,0.773781,1.01963,0.773781,0.998743,0.773781,0.773781
12,1330.19,1,6.34961,0.42407,0.411744,68.0915,11.3015,79.9133,0.754188,0.754188,1.15417,0.754188,0.998743,0.754188,0.754188
13,1334.93,1,5.74758,0.975692,0.525742,77.0449,15.4053,89.7434,0.735092,0.735092,1.27448,0.735092,0.998743,0.735092,0.735092
14,1315.02,1,5.54759,1.55221,0.694673,73.4847,12.0103,85.7043,0.716479,0.716479,1.35252,0.716479,0.998743,0.716479,0.716479
15,1307.82,1,5.67561,1.42031,0.609962,79.6503,14.3684,92.6493,0.698337,0.698337,1.35544,0.698337,0.998743,0.698337,0.698337
16,1299.43,1,3.7958,1.29078,1.02537,68.8854,14.8536,80.5048,0.680655,0.680655,1.4239,0.680655,0.998743,0.680655,0.680655
17,1275.64,1,4.26816,2.04548,0.963645,62.4514,11.0995,72.9095,0.66342,0.66342,1.38785,0.66342,0.998743,0.66342,0.66342
18,1271.6,1,4.07235,1.48619,1.01944,61.5258,13.5087,71.5351,0.646622,0.646622,1.35271,0.646622,0.998743,0.646622,0.646622
19,1261.77,1,4.0478,2.06847,1.08491,61.8112,13.6774,71.3597,0.630249,0.630249,1.38418,0.630249,0.998743,0.630249,0.630249
20,1247.97,1,4.36502,1.8183,0.978332,60.6343,14.1934,69.8879,0.614291,0.614291,1.34913,0.614291,0.998743,0.614291,0.614291
21,1230.61,1,4.27027,0.898078,0.956309,55.6848,16.4276,64.6563,0.598737,0.598737,1.31497,0.598737,0.998743,0.598737,0.598737
22,1232.04,1,3.73187,2.1816,1.19544,61.3534,15.7191,71.7326,0.583577,0.583577,1.28167,0.583577,0.998743,0.583577,0.583577
23,1221.74,1,5.0136,1.86227,0.833261,53.6959,13.3843,62.8391,0.5688,0.5688,1.24922,0.5688,0.998743,0.5688,0.5688
24,1203.94,1,5.92326,1.4571,0.658231,51.9443,13.414,60.557,0.554398,0.554398,1.21759,0.554398,0.998743,0.554398,0.554398
25,1188.5,1,5.03284,1.15312,0.790689,50.0362,14.2629,58.2452,0.54036,0.54036,1.18676,0.54036,0.998743,0.54036,0.54036
26,1184.01,1,5.42909,1.14524,0.722042,51.5054,14.8068,60.106,0.526678,0.526678,1.2267,0.526678,0.998743,0.526678,0.526678
27,1172.17,1,5.87672,1.06432,0.621301,52.5086,18.3725,61.1163,0.513342,0.513342,1.19564,0.513342,0.998743,0.513342,0.513342
28,1160.27,1,4.20456,1.53133,1.01026,56.2442,18.8321,65.0563,0.500344,0.500344,1.16537,0.500344,0.998743,0.500344,0.500344
29,1153.89,1,4.50882,1.54669,0.960144,54.1452,18.2709,62.2896,0.487675,0.487675,1.13586,0.487675,0.998743,0.487675,0.487675
30,1146.63,1,5.583,1.22231,0.717704,52.2818,17.3841,59.9857,0.475327,0.475327,1.1071,0.475327,0.998743,0.475327,0.475327
31,1147.69,1,5.04346,1.50645,0.841491,51.8064,14.4803,59.1227,0.463291,0.463291,1.21857,0.463291,0.998743,0.463291,0.463291
32,1131.43,1,5.26835,1.44857,0.777307,51.7642,13.2164,59.1697,0.45156,0.45156,1.18771,0.45156,0.998743,0.45156,0.45156
33,1125.43,1,4.45654,1.28377,0.959493,51.3786,14.8954,58.5845,0.440127,0.440127,1.15764,0.440127,0.998743,0.440127,0.440127
34,1104.46,1,5.0369,1.24594,0.795088,48.4672,15.2885,55.274,0.428982,0.428982,1.12833,0.428982,0.998743,0.428982,0.428982
35,1098.41,1,5.40702,1.27526,0.720849,46.4121,19.0383,53.0599,0.41812,0.41812,1.12897,0.41812,0.998743,0.41812,0.41812
36,1096.61,1,5.42164,1.13073,0.714658,47.1909,20.5172,54.0162,0.407533,0.407533,1.12811,0.407533,0.998743,0.407533,0.407533
37,1091.36,1,5.43769,1.07928,0.721018,47.6538,20.2418,54.2389,0.397214,0.397214,1.09955,0.397214,0.998743,0.397214,0.397214
38,1082,1,5.51149,1.27767,0.711672,50.1169,20.5498,56.967,0.387157,0.387157,1.0717,0.387157,0.998743,0.387157,0.387157
39,1067.99,1,6.76182,1.05924,0.49526,46.8455,19.8895,53.3679,0.377354,0.377354,1.04457,0.377354,0.998743,0.377354,0.377354
40,1054.98,1,5.5574,1.31651,0.722451,46.8047,22.4323,53.1683,0.367799,0.367799,1.01812,0.367799,0.998743,0.367799,0.367799
41,1044.38,1,5.52781,0.884328,0.703435,46.4126,25.0549,52.7305,0.358486,0.358486,0.99234,0.358486,0.998743,0.358486,0.358486
42,1040.58,1,5.81131,0.941384,0.664403,45.1646,26.7826,51.5335,0.349409,0.349409,0.967213,0.349409,0.998743,0.349409,0.349409
43,1038.97,1,5.28084,1.16653,0.755981,44.7927,29.3225,51.3021,0.340562,0.340562,0.942723,0.340562,0.998743,0.340562,0.340562
44,1020.05,1,5.88919,0.961175,0.631025,43.6164,28.1601,50.1235,0.331938,0.331938,0.918853,0.331938,0.998743,0.331938,0.331938
45,1024.42,1,5.7919,1.17692,0.678385,42.6386,24.3845,48.8923,0.323534,0.323534,0.956867,0.323534,0.998743,0.323534,0.323534
46,1010.52,1,5.42452,1.17245,0.720572,44.554,18.1713,51.2438,0.315341,0.315341,0.932639,0.315341,0.998743,0.315341,0.315341
47,1005.4,1,5.42908,1.11443,0.715475,44.9561,17.6237,51.7391,0.307357,0.307357,0.909024,0.307357,0.998743,0.307357,0.307357
48,1003.23,1,6.00733,1.07211,0.595946,43.0525,15.7265,49.372,0.299574,0.299574,0.886007,0.299574,0.998743,0.299574,0.299574
49,996.482,1,5.46034,1.2257,0.712571,46.3438,14.3716,53.1478,0.291989,0.291989,0.863573,0.291989,0.998743,0.291989,0.291989
50,991.652,1,6.04053,0.834158,0.580403,45.6075,15.9049,52.3109,0.284596,0.284596,0.841706,0.284596,0.998743,0.284596,0.284596
51,984.731,1,6.22633,0.947164,0.554312,45.5515,14.7706,52.01,0.27739,0.27739,0.820394,0.27739,0.998743,0.27739,0.27739
52,975.297,1,5.4904,1.36619,0.730108,46.546,15.7805,53.0028,0.270366,0.270366,0.799621,0.270366,0.998743,0.270366,0.270366
53,974.469,1,5.37393,1.31541,0.734536,44.9162,16.3012,51.2952,0.26352,0.26352,0.779374,0.26352,0.998743,0.263693,0.26352
54,976.757,1,5.76255,1.19487,0.658027,46.3567,14.2777,53.0789,0.256848,0.256848,0.75964,0.256848,0.998743,0.263431,0.256848
55,968.332,1,5.06825,1.19381,0.797004,48.4413,12.7348,55.554,0.250344,0.250344,0.740406,0.250344,0.998743,0.273437,0.250344
56,970.91,1,5.35154,1.29815,0.720975,48.1064,11.4235,55.1077,0.244005,0.244005,0.721658,0.244005,0.998743,0.270831,0.244005
57,953.625,1,4.82434,1.67971,0.8674,46.6535,10.8632,53.6651,0.237827,0.237827,0.703385,0.237827,0.998743,0.285604,0.237827
58,952.768,1,4.74686,1.70618,0.90706,48.1458,10.7236,55.3616,0.231805,0.231805,0.685575,0.231805,0.998743,0.289506,0.231805
59,954.565,1,4.75681,1.54874,0.883127,48.4399,11.0962,55.6225,0.225936,0.225936,0.668216,0.225936,0.998743,0.289802,0.225936
60,946.687,1,4.41009,1.75423,0.976188,48.2283,10.7522,55.4192,0.220215,0.220215,0.651296,0.220215,0.998743,0.298625,0.220215
61,937.657,1,4.2884,1.47317,0.994521,48.1397,10.9396,55.3944,0.214639,0.214639,0.634805,0.214639,0.998743,0.303713,0.214639
62,940.634,1,3.99353,1.72465,1.08626,47.5604,12.234,54.788,0.209204,0.209204,0.618732,0.209204,0.998743,0.314233,0.209204
63,939.883,1,3.94998,1.61199,1.08562,47.4765,10.7699,54.634,0.203907,0.203907,0.619716,0.203907,0.998743,0.318997,0.203907
64,931.83,1,3.57871,1.76711,1.19652,47.1573,10.9259,54.3098,0.198744,0.198744,0.604024,0.198744,0.998743,0.323097,0.198744
65,921.304,1,3.5529,1.88034,1.22561,47.3544,10.9052,54.5639,0.193711,0.193711,0.58873,0.193711,0.998743,0.322826,0.193711
66,923.648,1,3.70991,1.91733,1.18381,45.4646,11.2031,52.3875,0.188807,0.188807,0.573823,0.188807,0.998743,0.32616,0.188807
67,919.915,1,3.60185,1.88615,1.20015,45.7728,11.049,52.7181,0.184026,0.18747,0.559294,0.184026,0.998743,0.325835,0.184026
68,919.273,1,3.60854,1.95091,1.21428,44.6638,11.3075,51.4352,0.179366,0.182723,0.56756,0.179366,0.998743,0.335163,0.179366
69,918.477,1,3.45419,1.8345,1.23396,44.1325,12.1901,50.8516,0.178048,0.191065,0.553189,0.188016,0.998743,0.339526,0.174825
70,905.083,1,3.46162,2.04659,1.2528,43.3529,12.2489,50.0846,0.173539,0.186227,0.548265,0.183256,0.998743,0.338864,0.170398
71,892.716,1,3.33754,1.95943,1.29545,43.8049,12.154,50.659,0.170654,0.181511,0.534382,0.178615,0.998743,0.341217,0.166083
72,894.528,1,3.26024,1.98768,1.31898,44.3036,12.2108,51.1855,0.169965,0.176915,0.563191,0.174093,0.998743,0.342248,0.161878
73,896.911,1,2.93961,2.13967,1.43982,44.3171,12.7703,51.192,0.18434,0.172436,0.556227,0.169685,0.998743,0.359187,0.157779
74,901.251,1,2.7572,2.45428,1.53795,44.5156,13.5482,51.4264,0.188039,0.16807,0.598393,0.165388,0.998743,0.371457,0.153784
75,885.824,1,2.56053,2.49258,1.61735,45.2448,12.5669,52.2143,0.186252,0.163814,0.596803,0.1612,0.998743,0.377266,0.14989
76,879.88,1,2.65817,2.39459,1.57079,45.1039,11.3724,52.0747,0.181536,0.159666,0.581692,0.157119,0.998743,0.374405,0.146095
77,877.111,1,2.63501,2.3255,1.56275,44.9347,11.0737,51.7798,0.19376,0.155623,0.566963,0.15314,0.998743,0.377988,0.142396
78,875.872,1,2.66688,2.46349,1.57258,45.0256,10.6927,51.8615,0.188854,0.151683,0.586053,0.149263,0.998365,0.382858,0.13879
79,872.644,1,2.46734,2.58816,1.65859,45.0492,11.9576,51.8891,0.193357,0.147842,0.571214,0.145483,0.998031,0.389839,0.135276
80,871.264,1,2.65428,2.46526,1.57236,45.0044,11.5072,51.8944,0.188462,0.145195,0.556751,0.1418,0.997677,0.380771,0.131851
81,865.339,1,2.42498,2.53794,1.67528,43.9754,11.6144,50.8699,0.191585,0.141518,0.542653,0.138209,0.9975,0.394006,0.128512
82,866.961,1,2.45685,2.31117,1.65395,43.8454,11.0904,50.6317,0.186733,0.137935,0.540062,0.13471,0.997541,0.393972,0.125258
83,865.498,1,2.39032,2.37205,1.67032,43.781,12.1291,50.6063,0.193166,0.134442,0.526388,0.131299,0.997125,0.395536,0.122087
84,856.476,1,2.24852,2.47577,1.74262,44.493,12.7019,51.4699,0.195558,0.131038,0.519192,0.127974,0.995739,0.402332,0.118995
85,859.602,1,2.30206,2.609,1.74991,44.9004,12.8596,51.7963,0.191692,0.12772,0.506046,0.124734,0.991659,0.400613,0.115982
86,857.357,1,2.28609,2.65423,1.74752,44.4764,12.3382,51.3198,0.186838,0.124486,0.493232,0.121576,0.990228,0.400278,0.113045
87,853.752,1,2.25884,2.74206,1.7609,44.5745,11.7749,51.2977,0.184485,0.121334,0.496159,0.118497,0.988119,0.400683,0.110183
88,857.102,1,2.33894,2.71262,1.73592,44.1839,11.4235,50.8983,0.181617,0.125452,0.496292,0.122253,0.986775,0.401344,0.107393
89,863.255,1,2.14218,2.87124,1.83451,44.2224,12.0648,50.8268,0.190656,0.130879,0.493698,0.124232,0.983454,0.411824,0.104674
90,856.892,1,2.24377,2.77339,1.77916,43.9798,11.6896,50.4383,0.185829,0.128847,0.54632,0.122407,0.984281,0.407684,0.102024
91,852.649,1,2.24225,2.8112,1.77654,43.901,11.2072,50.4198,0.187114,0.133156,0.532487,0.119308,0.984753,0.406476,0.0994403
92,851.745,1,2.21162,2.83057,1.79334,44.3044,12.035,51.0209,0.185655,0.129784,0.519004,0.116287,0.981416,0.406344,0.0969224
93,845.227,1,2.16505,2.8605,1.81351,44.2604,10.8306,50.6943,0.186572,0.126498,0.508282,0.113343,0.981252,0.410978,0.0944682
94,844.176,1,2.12486,2.76129,1.82704,44.1186,11.2511,50.5269,0.193445,0.123295,0.515691,0.110473,0.97536,0.414366,0.0920763
95,842.077,1,2.13746,2.76788,1.83191,44.2102,11.0587,50.7348,0.190149,0.120173,0.505785,0.10776,0.977579,0.41327,0.0897448
96,840.282,1,2.14444,2.71384,1.81295,44.174,11.5799,50.6268,0.191554,0.11713,0.492978,0.105032,0.980186,0.41078,0.0874724
97,835.179,1,2.12586,2.72303,1.81924,44.542,11.2561,51.2314,0.194101,0.123658,0.480496,0.115971,0.987781,0.411212,0.0852576
98,844.319,1,2.01226,2.81091,1.88823,44.7535,12.1109,51.4968,0.199949,0.121191,0.488553,0.115546,0.987208,0.418376,0.0830988
99,838.029,1,2.01589,2.77366,1.88485,44.6677,12.6511,51.4792,0.197429,0.118528,0.476183,0.117009,0.990115,0.414988,0.0827734
100,832.793,1,1.93037,2.91438,1.95149,44.4446,12.295,51.317,0.195784,0.115527,0.467792,0.115967,0.988907,0.426124,0.0806775
101,835.49,1,1.99283,2.9027,1.90809,44.0861,11.8296,50.7381,0.201175,0.121821,0.485589,0.124761,0.987348,0.424925,0.0786347
