simulations, -2LL
1000,566.384
2000,566.875
3000,566.836
4000,567.003
5000,567.222
6000,567.345
7000,567.486
8000,567.52
9000,567.319
10000,567.283
11000,567.249
12000,567.281
13000,567.401
14000,567.489
15000,567.539
16000,567.609
17000,567.6
18000,567.623
19000,567.64
20000,567.67
21000,567.703
22000,567.743
23000,567.737
24000,567.709
25000,567.725
26000,567.719
27000,567.758
28000,567.746
29000,567.766
30000,567.777
