iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a,omega_Cl,omega_Q,omega_V1,omega_V2
63,407.144,1,10.9502,12.9623,55.1841,39.2076,2.34582,0.261076,0.197771,0.0288229,0.817724
64,400.739,1,10.7661,12.4504,55.2716,44.2676,2.29044,0.248127,0.207276,0.02578,0.881984
65,399.595,1,10.8378,12.4955,55.1872,39.8971,2.35082,0.241121,0.185484,0.0269325,0.788871
66,392.537,1,10.8734,12.864,55.2412,44.9274,2.29338,0.257984,0.165902,0.0242525,0.822479
67,397.409,1,10.8599,12.5823,55.2746,40.4009,2.33303,0.258826,0.16685,0.0269903,0.765637
68,391.574,1,11.0293,12.5777,55.342,35.1404,2.34242,0.249228,0.154337,0.0241409,0.815076
69,395.177,1,10.9292,12.6744,55.2842,36.1494,2.40919,0.234968,0.150168,0.0232096,0.807296
70,388.807,1,10.8531,12.7348,55.5294,38.8351,2.42553,0.244048,0.134314,0.0234434,0.747809
71,391.655,1,10.7854,12.8164,55.5804,43.3035,2.37027,0.235235,0.132794,0.0258254,0.808015
72,401.698,1,10.9257,12.6076,55.7032,39.9909,2.41283,0.243846,0.146722,0.0281978,0.818668
73,396.864,1,10.7333,12.7548,55.988,36.7964,2.36181,0.224975,0.144556,0.0318122,0.777757
74,400.628,1,10.8725,13.0335,55.6224,39.3771,2.4175,0.256099,0.147548,0.0284537,0.781203
75,397.629,1,10.8683,13.6246,55.5607,38.6637,2.42957,0.233033,0.149922,0.0254497,0.826296
76,402.977,1,10.9319,13.4485,55.5238,40.38,2.3986,0.248105,0.143446,0.0286688,0.882366
77,395.269,1,10.7971,13.128,55.7152,41.9556,2.35006,0.237548,0.136102,0.0302255,0.804863
78,387.646,1,10.9397,13.1919,55.7805,43.3885,2.34126,0.242854,0.142526,0.0270345,0.719892
79,390.178,1,10.8027,13.4572,55.4737,46.7679,2.37704,0.248303,0.127479,0.0286784,0.680642
80,384.26,1,10.7653,13.632,55.4379,44.7005,2.35781,0.239874,0.114021,0.0305554,0.692092
81,387.297,1,10.8852,13.5295,55.1202,42.8523,2.35711,0.230836,0.115025,0.0306575,0.712035
82,400.428,1,11.0334,13.4587,54.6409,40.2208,2.45487,0.23928,0.112338,0.0346119,0.753565
83,393.068,1,10.8888,13.5661,54.6185,40.6969,2.45149,0.241096,0.100478,0.0328659,0.699708
84,383.68,1,10.9765,13.7518,54.9367,37.9379,2.33357,0.245479,0.0956632,0.0305897,0.759606
85,389.454,1,10.8984,14.0092,55.4066,37.306,2.38714,0.240119,0.0968623,0.0331544,0.74433
86,380.311,1,10.9275,13.8594,55.1371,35.9324,2.36072,0.232815,0.0866363,0.0318225,0.714025
87,377.314,1,10.9334,13.8056,54.861,35.1792,2.30872,0.246068,0.0848141,0.0313771,0.714388
88,384.049,1,11.2046,13.604,54.6868,36.209,2.31228,0.251651,0.0900033,0.0336889,0.771616
89,388.229,1,11.1445,13.7544,54.3153,37.8056,2.35225,0.243231,0.0805014,0.0458086,0.712246
90,383.388,1,10.8807,13.7462,53.8014,40.9694,2.32812,0.227056,0.0720026,0.0486485,0.730724
91,390.839,1,10.871,13.8501,53.8846,40.1124,2.30025,0.251787,0.0766202,0.0511905,0.787463
92,387.547,1,10.8862,13.932,54.1967,43.1818,2.29179,0.247254,0.0756923,0.0474989,0.797676
93,389.25,1,10.9153,14.1301,54.2029,36.2993,2.34079,0.238055,0.0766099,0.0424843,0.924962
94,385.813,1,10.9265,14.2863,54.0686,34.0561,2.28996,0.236895,0.0820298,0.0379991,0.930504
95,381.159,1,10.7782,14.3204,54.1001,36.5271,2.19472,0.244995,0.0816161,0.0411982,0.92194
96,381.608,1,10.8556,14.312,54.5464,37.977,2.21024,0.246818,0.0757763,0.042246,0.930659
97,385.626,1,10.7366,14.5641,54.8061,38.3783,2.24819,0.238051,0.0783818,0.041914,0.965779
98,385.862,1,10.8265,14.6607,54.9101,40.4751,2.27355,0.24049,0.0817891,0.0436084,0.863819
99,378.858,1,10.9314,15.0041,55.1083,41.7221,2.29126,0.237278,0.0731544,0.0417754,0.843594
100,380.163,1,11.0073,14.8289,54.9298,35.3264,2.22205,0.24709,0.0744207,0.0457657,0.800056
101,383.008,1,10.8422,14.7418,54.4517,37.1588,2.28606,0.233063,0.0785913,0.0409341,0.832583
102,390.483,1,11.0248,14.8159,54.6832,37.5505,2.33136,0.262702,0.0710364,0.0446399,0.840619
103,379.502,1,10.7748,14.7887,54.5835,47.1627,2.319,0.249316,0.069077,0.0410235,0.751872
104,382.096,1,10.7502,14.9626,54.6689,52.0633,2.36756,0.247714,0.0685198,0.0389836,0.70575
105,384.704,1,11.0384,15.1248,54.197,52.0946,2.36998,0.251982,0.0758654,0.034868,0.777934
106,383.895,1,10.8867,15.2413,54.373,50.8258,2.33069,0.261058,0.0709523,0.0371565,0.805747
107,394.938,1,10.755,15.0856,54.3355,46.4561,2.34878,0.261894,0.076196,0.0418217,0.934868
108,383.991,1,10.7135,14.745,54.9011,47.8515,2.31781,0.270028,0.0716734,0.0374065,0.858494
109,382.691,1,10.6819,14.7198,54.8108,41.149,2.28385,0.265978,0.0672044,0.0344991,0.990113
110,382.569,1,10.7334,14.6967,54.6876,43.9693,2.28701,0.254355,0.0677213,0.0364747,0.95841
111,387.881,1,10.8344,14.7231,54.7816,41.3813,2.30559,0.260769,0.0772011,0.0353804,0.966862
112,380.125,1,10.9042,14.5899,54.5602,43.5466,2.2886,0.251512,0.0690507,0.0383537,0.914424
113,384.045,1,10.9091,14.4364,54.5916,42.881,2.29445,0.254883,0.0685601,0.0397265,0.894202
114,382.151,1,10.6452,14.4575,54.1701,45.2341,2.21915,0.2469,0.079314,0.0386773,0.962957
115,386.493,1,10.7923,14.3287,54.477,48.5475,2.22173,0.248305,0.0896654,0.034594,1.09862
116,390.584,1,10.7993,14.2051,54.7576,44.6961,2.25809,0.249417,0.0910701,0.0332115,1.15971
117,391.829,1,10.5928,14.4068,54.8816,45.4113,2.32437,0.236686,0.0858465,0.035623,1.03728
118,390.642,1,10.7906,14.3902,55.027,45.3386,2.25526,0.235079,0.102198,0.0366187,1.00507
119,386.675,1,10.7096,14.3364,55.2367,46.596,2.30379,0.235624,0.0972311,0.0327528,0.966633
120,385.261,1,10.6228,14.2556,55.1131,41.704,2.34109,0.23365,0.0924411,0.029295,0.962814
121,375.047,1,10.8574,14.4596,54.6399,44.4549,2.22033,0.246482,0.0826818,0.0284018,1.01173
122,369.539,1,10.6781,14.6176,54.9445,38.0358,2.20937,0.24321,0.075631,0.0254033,1.03761
123,383.536,1,10.6853,14.8937,55.086,40.6968,2.29272,0.258206,0.0747431,0.0260154,1.22044
124,379.7,1,10.6169,14.7387,55.4575,39.6279,2.29271,0.241043,0.0757973,0.026471,1.10478
125,383.143,1,10.5385,14.6629,55.5356,53.0249,2.32156,0.240198,0.0744964,0.0267883,1.15693
126,379.517,1,10.571,14.6716,55.2554,56.046,2.28171,0.24619,0.0773384,0.0251829,1.14422
127,371.963,1,10.8131,14.6886,55.2783,54.914,2.23817,0.267667,0.0770741,0.0225243,1.02916
128,364.603,1,10.7924,14.8354,55.0903,57.3233,2.26682,0.264092,0.0705691,0.0201463,0.933508
129,366.034,1,10.6304,14.8767,55.0724,65.1618,2.32739,0.252578,0.0655103,0.0190247,0.939963
130,369.441,1,10.5456,15.05,55.0342,66.8167,2.36975,0.25425,0.0632884,0.0191393,0.958843
131,365.16,1,10.5397,15.1129,55.0367,72.9512,2.30996,0.252181,0.0654054,0.017975,1.01848
132,367.752,1,10.3523,15.0031,54.965,67.334,2.31484,0.243132,0.0682872,0.0177863,1.10563
133,371.898,1,10.4138,14.9805,54.9949,60.0148,2.30771,0.24904,0.0675033,0.0192157,1.19707
134,368.793,1,10.4494,15.0411,55.0794,57.4,2.26372,0.238368,0.0688249,0.0203858,1.18088
135,368.243,1,10.6002,14.9971,55.0488,59.0264,2.24383,0.230852,0.0679474,0.0231893,1.13107
136,367.89,1,10.2443,14.9999,54.92,57.5201,2.26039,0.221295,0.0640053,0.0226188,1.20573
137,371.364,1,10.5444,15.0239,54.7127,49.1733,2.24886,0.226465,0.0599755,0.0262877,1.26849
138,382.953,1,10.3303,14.9444,54.7207,57.4235,2.30158,0.233888,0.068765,0.0266661,1.36275
139,388.4,1,10.5487,14.9263,54.593,55.8465,2.29009,0.234058,0.0772119,0.0306155,1.32803
140,383.149,1,10.7865,14.9894,54.2631,54.4218,2.25403,0.241652,0.0730465,0.0320753,1.19952
141,387.054,1,10.4835,14.9496,54.3258,54.2806,2.24017,0.243662,0.0794736,0.0329934,1.27486
142,381.087,1,10.6212,14.8625,54.3896,56.5481,2.19068,0.244201,0.0734859,0.0352692,1.2121
143,376.641,1,10.5315,14.768,54.7812,66.6332,2.23698,0.236543,0.0780395,0.0315457,1.08413
144,382.201,1,10.6218,14.6795,54.7208,55.6722,2.26711,0.243018,0.0811129,0.0295944,1.08166
145,387.453,1,10.4453,14.8877,54.884,67.0411,2.30914,0.253354,0.0774131,0.028893,1.18427
146,395.456,1,10.5176,14.9167,54.4646,56.6464,2.37215,0.238254,0.0811875,0.0308099,1.24602
147,391.219,1,10.6413,15.0443,54.3772,52.5253,2.38917,0.259061,0.0726163,0.0329757,1.13303
148,378.712,1,10.7877,15.0253,54.0164,39.2674,2.33394,0.253877,0.06495,0.0296075,1.01341
149,378.005,1,10.8291,15.1357,54.0486,42.738,2.28463,0.262818,0.0701833,0.0277452,1.00682
150,377.989,1,10.6649,15.1524,53.8786,45.5046,2.33036,0.239426,0.0732694,0.0249821,1.02573
151,372.858,1,10.9509,15.3911,54.2641,38.8017,2.36778,0.243158,0.0655342,0.0239371,0.917444
152,367.448,1,11.0386,15.5281,54.2881,35.7106,2.27203,0.244852,0.0717533,0.0239197,0.873491
153,379.327,1,10.8665,15.4265,54.4121,35.0099,2.27549,0.248559,0.0848575,0.0265025,0.993249
154,379.484,1,11.0558,15.1669,54.1169,37.5252,2.30194,0.255523,0.0802118,0.0255425,0.985282
155,380.056,1,11.0139,15.2473,53.9873,37.8849,2.29313,0.259017,0.0786211,0.0266391,0.99629
156,381.812,1,10.8924,15.1983,53.8987,37.5483,2.2416,0.250876,0.084493,0.0293061,1.08258
157,381.959,1,10.8155,15.0913,53.7194,43.832,2.2492,0.251895,0.0828193,0.0297176,1.06544
158,388.65,1,10.6181,15.3453,53.6118,41.4316,2.31062,0.253027,0.0852014,0.0291774,1.10864
159,386.48,1,10.5689,15.3956,53.6929,50.1402,2.26445,0.273624,0.0902273,0.0293326,1.02343
160,382.451,1,10.6463,15.4688,53.4751,52.8483,2.18407,0.279975,0.101205,0.0262359,1.12243
161,379.623,1,10.5168,15.1875,53.4424,54.3101,2.19802,0.275211,0.0905203,0.0236683,1.23464
162,388.611,1,10.4586,15.4008,53.4508,51.2549,2.26103,0.259546,0.0948599,0.025399,1.29223
163,374.313,1,10.5263,15.0462,53.1259,48.7229,2.19744,0.248976,0.0923987,0.0227176,1.1558
164,372.146,1,10.5846,15.1033,53.2993,46.5985,2.22786,0.247082,0.0826439,0.0203192,1.26604
165,374.1,1,10.6184,14.8914,53.2087,43.3851,2.27067,0.263996,0.0869099,0.0181741,1.13238
166,375.9,1,10.823,14.996,53.1355,38.9923,2.27274,0.257453,0.0895663,0.0204941,1.04819
167,371.527,1,10.8283,15.0017,53.3278,41.3217,2.25842,0.254295,0.0910242,0.0223404,0.937534
168,372.316,1,10.8527,14.9755,53.2687,37.9385,2.29137,0.250846,0.0979431,0.0199819,0.916475
169,374.54,1,10.8286,15.0169,53.0088,39.4346,2.3309,0.256644,0.087603,0.0192738,0.952449
170,372.106,1,10.6097,14.894,53.0642,43.2949,2.30936,0.266681,0.0783545,0.0177682,1.10584
171,366.342,1,10.8908,14.8668,53.0614,45.8626,2.29525,0.26722,0.0733978,0.0158924,1.08788
172,352.048,1,10.6032,15.0389,53.0729,39.6624,2.24522,0.25946,0.065649,0.0142146,1.08778
173,357.087,1,10.6227,14.8866,53.2711,36.8996,2.2737,0.259161,0.0636531,0.0142411,1.07381
174,352.954,1,10.7847,14.9687,53.1694,35.1397,2.25556,0.253368,0.0632807,0.0137901,1.03997
175,352.178,1,10.8115,14.987,52.9806,35.8977,2.25777,0.255512,0.0571512,0.0135492,1.12281
176,358.866,1,10.8658,14.9059,52.9981,33.2947,2.2705,0.270188,0.058191,0.0141656,1.21869
177,360.133,1,10.8617,15.0728,52.9813,37.5831,2.31317,0.276281,0.0563029,0.0126701,1.29291
178,358.712,1,10.6782,15.2004,53.0035,40.6352,2.30288,0.266652,0.0595081,0.0128402,1.20223
179,359.499,1,10.5923,15.2357,53.0469,40.7173,2.27776,0.272595,0.0567609,0.0127545,1.37632
180,355.844,1,10.7103,15.2574,52.9598,35.2664,2.24979,0.260922,0.0571371,0.0141897,1.23101
181,356.952,1,10.5609,15.2946,53.0516,40.2454,2.22742,0.249338,0.0626084,0.0143607,1.28946
182,356.769,1,10.3839,15.1523,52.9714,43.7318,2.24016,0.246037,0.0655698,0.0135121,1.26692
183,358.928,1,10.531,15.3395,53.105,44.6209,2.29756,0.27127,0.0692524,0.0120855,1.18827
184,361.636,1,10.3801,15.3241,53.0899,48.4764,2.26742,0.254266,0.0692519,0.0135797,1.26487
185,364.944,1,10.5299,15.2217,53.1119,43.8219,2.25637,0.262924,0.0693307,0.0147636,1.30787
186,360.353,1,10.287,15.2805,53.006,53.4297,2.2657,0.282397,0.0661761,0.013205,1.40438
187,364.855,1,10.3845,15.4066,52.9953,55.5739,2.31241,0.265177,0.0648669,0.0126137,1.3667
188,357.761,1,10.2837,15.5911,52.7826,57.3834,2.30228,0.255959,0.0637262,0.0113127,1.28547
189,359.409,1,10.2798,15.7074,52.7817,65.2963,2.32843,0.26364,0.0628713,0.0112077,1.25333
190,355.671,1,10.3196,15.7508,52.812,62.9818,2.29756,0.263689,0.0619972,0.0107526,1.27007
191,358.047,1,10.2794,15.6718,52.6694,66.9278,2.35034,0.25664,0.0574456,0.0108116,1.30482
192,362.08,1,10.0574,15.7264,52.6324,66.2412,2.27307,0.272287,0.0635891,0.0124192,1.40482
193,367.515,1,10.2447,15.5219,52.7587,64.3602,2.27988,0.27574,0.0629222,0.0146592,1.41286
194,365.827,1,10.143,15.4281,52.7491,68.5718,2.27395,0.286009,0.0591603,0.0144899,1.40483
195,363.322,1,10.0906,15.646,52.7354,73.1335,2.28748,0.28678,0.0642673,0.0129601,1.28069
196,363.73,1,10.4615,15.535,52.7874,62.4333,2.27404,0.284753,0.0625571,0.0132537,1.3532
197,359.212,1,10.4723,15.6024,52.8254,52.9821,2.26985,0.265389,0.0581851,0.0136678,1.30458
198,356.06,1,10.4168,15.546,52.7168,47.847,2.29509,0.258231,0.0594579,0.0122248,1.21817
199,358.883,1,10.6399,15.6489,52.7181,43.1889,2.28913,0.243116,0.0605241,0.014273,1.22267
200,354.868,1,10.8341,15.5702,52.6732,38.9518,2.24878,0.249151,0.0599015,0.0140663,1.19725
201,347.904,1,10.8643,15.6057,52.7589,39.4847,2.27862,0.242742,0.0567648,0.0125813,1.07085
202,345.278,1,10.7934,15.8002,52.7204,40.088,2.27573,0.234516,0.0557266,0.011253,1.15036
203,345.716,1,10.7559,15.824,52.7283,48.8898,2.29436,0.22551,0.0546809,0.0117774,1.08767
204,342.191,1,10.6544,15.8543,52.6471,42.8492,2.22521,0.250287,0.0595359,0.0114079,1.01063
205,342.703,1,10.8151,15.764,52.6224,40.3335,2.1785,0.258901,0.0563754,0.0120709,1.1486
206,346.49,1,10.7521,15.6495,52.5752,42.6162,2.25508,0.246335,0.0632453,0.010875,1.07896
207,355.462,1,10.6795,15.8983,52.763,49.9926,2.27994,0.24608,0.071234,0.0115514,1.1537
208,345.107,1,10.7125,16.0284,52.7665,53.7194,2.2145,0.243811,0.065648,0.0105488,1.16715
209,351.85,1,10.6186,16.1157,52.7178,53.7999,2.28903,0.225993,0.0698142,0.00997039,1.27019
210,350.564,1,10.5586,16.1842,52.7717,51.2928,2.27828,0.243007,0.0635062,0.0113888,1.13609
211,350.532,1,10.8075,16.234,52.7767,50.0962,2.28265,0.252615,0.0568017,0.0124607,1.11399
212,352.748,1,10.8167,16.3104,52.7685,44.6408,2.31282,0.250902,0.0523836,0.0135199,1.08162
213,356.27,1,10.8463,16.3926,52.7775,46.3533,2.2806,0.256898,0.0607793,0.0160253,0.967428
214,349.196,1,10.7815,16.2164,52.8385,43.6889,2.29909,0.246513,0.0543627,0.0147552,0.942613
215,348.008,1,10.7469,16.1228,52.7151,40.3983,2.28054,0.238697,0.0532497,0.0152521,0.921714
216,342.621,1,10.7826,16.1278,52.6014,36.8821,2.30428,0.238269,0.0476279,0.0158287,0.848382
217,336.537,1,10.9104,15.9874,52.6679,37.9427,2.22327,0.250328,0.0447824,0.0152075,0.828402
218,338.182,1,10.8334,15.8238,52.7392,38.4348,2.26718,0.249911,0.0417925,0.0145342,0.862774
219,342.393,1,10.9892,15.7013,52.6534,39.2239,2.29902,0.256016,0.0439663,0.0165328,0.771689
220,342.067,1,11.0062,15.587,52.5476,37.2137,2.39542,0.23813,0.0393246,0.0154432,0.717155
221,326.783,1,10.9428,15.7518,52.5667,39.7572,2.27057,0.234569,0.035173,0.014441,0.756545
222,339.165,1,10.9873,15.754,52.5334,38.3838,2.33805,0.234182,0.0382491,0.0165242,0.742116
223,336.231,1,10.9232,15.8817,52.6214,39.3015,2.33326,0.221812,0.0373758,0.0169547,0.713685
224,344.399,1,11.0043,15.8908,52.6536,42.1401,2.3956,0.233863,0.0397971,0.0158724,0.758711
225,334.02,1,10.9513,16.0853,52.8064,39.0588,2.31806,0.243875,0.0355956,0.0162361,0.71183
226,330.48,1,11.0091,16.1388,52.8629,41.5032,2.2828,0.249582,0.0361697,0.014522,0.754436
227,339.537,1,10.9215,16.0804,52.9547,37.6443,2.31458,0.237137,0.0371171,0.016508,0.82095
228,341.035,1,11.0298,16.112,53.055,37.2319,2.27705,0.246212,0.038918,0.0177084,0.829588
229,340.278,1,10.9834,16.0494,52.956,28.6602,2.28424,0.25685,0.0348093,0.0183664,0.904727
230,341.245,1,10.9065,16.113,52.8872,34.2625,2.32159,0.242226,0.0311344,0.0182142,0.913939
231,334.362,1,10.9026,16.1353,52.839,37.4067,2.25049,0.244854,0.0327578,0.017095,0.876695
232,334.651,1,10.8515,16.0626,53.0026,33.6817,2.2949,0.247188,0.0331127,0.0160681,0.807659
233,324.113,1,10.9236,16.2044,52.926,29.9375,2.24319,0.247259,0.0296169,0.0155424,0.846504
234,327.2,1,11.0819,16.2479,52.8201,33.5609,2.29989,0.2549,0.0264902,0.0152466,0.789615
235,334.759,1,10.8396,16.2761,52.7868,35.2653,2.35482,0.243262,0.027815,0.0168949,0.781697
236,332.679,1,10.8456,16.2274,52.8899,39.0994,2.28895,0.234153,0.0291397,0.0197109,0.749343
237,329.743,1,10.9133,16.238,52.7463,39.9299,2.29295,0.245535,0.0287833,0.0193569,0.670233
238,326.624,1,10.9672,16.1858,52.6307,40.1203,2.29814,0.245316,0.0282865,0.0173134,0.742654
239,336.081,1,10.8083,16.1854,52.6422,37.8401,2.36475,0.252297,0.0273615,0.0164304,0.802431
240,326.762,1,10.6683,16.0941,52.5735,38.3161,2.28459,0.25563,0.0278633,0.0146958,0.802038
241,329.398,1,10.7897,16.0454,52.4335,34.7571,2.3151,0.246564,0.0272305,0.0139359,0.886189
242,328.428,1,10.8911,16.0812,52.3892,34.5424,2.32678,0.242739,0.0262591,0.0142317,0.853001
243,317.862,1,10.8261,16.0558,52.4746,35.473,2.32953,0.244208,0.0235015,0.012915,0.762947
244,307.073,1,10.868,16.0339,52.5402,33.8356,2.29194,0.226917,0.0210204,0.0132981,0.711423
245,312.357,1,10.8965,16.012,52.481,36.4607,2.34244,0.248646,0.0188012,0.0138326,0.675928
246,328.046,1,10.8509,16.0843,52.6775,37.415,2.43788,0.253704,0.0193968,0.0145127,0.776217
247,326.534,1,11.0088,16.1259,52.68,31.8153,2.37128,0.263493,0.017349,0.0162205,0.867743
248,323.932,1,10.9091,16.0815,52.7129,30.3185,2.39335,0.247398,0.0155175,0.0171232,0.919726
249,319.053,1,10.9801,16.0582,52.7213,33.3152,2.28603,0.243566,0.0158375,0.0180215,0.898925
250,315.859,1,10.9084,15.9892,52.5881,36.0258,2.25198,0.242415,0.0172316,0.0161189,1.04202
251,317.201,1,10.8621,16.0448,52.641,41.3082,2.28706,0.25338,0.0155209,0.0144172,1.05252
252,316.833,1,10.8295,16.039,52.7356,41.3947,2.32849,0.254309,0.0161064,0.0133551,0.941403
253,315.188,1,11.0426,16.0008,52.6983,39.1385,2.26911,0.260396,0.0166043,0.0145883,0.908095
254,316.55,1,10.9547,16.0368,52.6785,38.107,2.28832,0.255694,0.0180755,0.0135711,0.904889
255,317.097,1,10.9185,16.0744,52.804,39.2741,2.3114,0.24811,0.0189215,0.0127092,0.905514
256,316.191,1,10.9219,16.0608,52.7572,41.9549,2.26438,0.24814,0.0183926,0.0131211,1.00567
257,322.475,1,10.9641,16.0536,52.6809,42.0874,2.27868,0.255401,0.0200655,0.0141806,0.993395
