iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,619.705,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,593.077,1,11.8056,12.9934,41.6515,63.954,0.24,0.894427,1.04821,0.894427,0.894427
3,552.83,1,11.1852,12.4048,42.1742,71.9304,0.192,0.8,0.946524,0.8,0.8
4,514.85,1,11.2511,11.6695,43.5878,76.797,0.1536,0.715542,0.861621,0.715542,0.752482
5,486.311,1,11.0266,10.7924,46.4739,79.1252,0.131655,0.64,0.817768,0.64,0.718491
6,444.234,1,11.0355,10.8528,42.4472,73.7121,0.106092,0.572433,0.811789,0.572433,0.817145
7,423.674,1,10.9482,10.2087,43.2597,73.2755,0.0982459,0.512,0.773712,0.512,0.829971
8,405.369,1,10.9218,10.2298,42.9944,70.6084,0.0931333,0.457947,0.717184,0.457947,0.846498
9,388.897,1,10.8461,9.45587,42.7855,75.511,0.0888943,0.4096,0.641469,0.4096,0.789614
10,370.688,1,10.8682,9.29394,44.3322,75.4433,0.0841377,0.366357,0.653486,0.366357,0.732435
11,359.999,1,10.8826,9.53971,44.7298,77.5732,0.0814758,0.32768,0.625859,0.331486,0.720366
12,338.979,1,10.9398,9.34094,45.1336,79.3707,0.0751685,0.293086,0.597725,0.327731,0.695309
13,335.84,1,10.9247,9.98361,44.8166,84.6652,0.0735341,0.262144,0.580306,0.356259,0.722018
14,327.757,1,10.9044,10.1632,44.5001,84.1232,0.0698982,0.234469,0.621848,0.359636,0.711348
15,317.496,1,10.8912,9.76017,44.5564,82.6516,0.0677618,0.215876,0.583928,0.343405,0.684112
16,308.705,1,10.9349,9.91865,44.1438,81.4625,0.0653598,0.213563,0.602193,0.331361,0.672416
17,305.767,1,10.9538,10.0052,44.1473,79.6383,0.0633807,0.208751,0.635751,0.330237,0.739768
18,312.146,1,11.0773,10.466,43.2405,72.8246,0.0671634,0.187772,0.625466,0.328056,0.680687
19,304.686,1,11.206,10.4959,43.4613,69.6836,0.0659938,0.178588,0.639307,0.329532,0.631515
20,303.249,1,11.2401,10.7073,43.8913,68.2968,0.065252,0.182477,0.657919,0.32815,0.614598
21,302.353,1,11.2741,10.6498,43.3846,68.6473,0.0649325,0.184882,0.66083,0.339837,0.597369
22,300.864,1,11.2278,10.7544,43.5144,72.6327,0.0646035,0.182895,0.629479,0.336707,0.616396
23,298.206,1,11.2466,10.6118,43.2784,68.5031,0.0644948,0.175526,0.639862,0.32265,0.612271
24,290.612,1,11.2445,10.4955,44.2695,70.5419,0.0625754,0.181363,0.587675,0.318613,0.623862
25,294.587,1,11.188,10.1638,43.9629,65.4949,0.0637424,0.181077,0.566455,0.315558,0.637879
26,291.415,1,11.1632,10.0149,43.6044,68.2445,0.0628385,0.179909,0.554367,0.315542,0.640468
27,298.718,1,11.1489,9.7372,43.9302,70.1744,0.0643493,0.182741,0.604045,0.319811,0.629951
28,295.628,1,11.2179,9.67821,44.4023,69.8111,0.0647589,0.172505,0.607434,0.308919,0.609691
29,298.562,1,11.1855,9.84081,43.8401,70.6599,0.0661321,0.174569,0.589898,0.303637,0.586984
30,294.772,1,11.2425,10.0481,44.0401,71.4092,0.065788,0.174625,0.562399,0.318846,0.52985
31,293.109,1,11.3046,9.51016,45.1436,76.2617,0.0665591,0.170901,0.557397,0.32612,0.490826
32,285.783,1,11.2729,9.28694,44.7499,70.8014,0.064434,0.168368,0.557338,0.329051,0.463871
33,289.667,1,11.2874,9.28062,44.6474,68.9328,0.0652605,0.167167,0.561853,0.329934,0.494907
34,286.65,1,11.2981,9.7443,44.7592,72.7317,0.0639533,0.162548,0.56696,0.312159,0.550724
35,286.694,1,11.2397,9.53336,44.6407,72.4746,0.0640834,0.160687,0.544628,0.31707,0.552787
36,292.066,1,11.2677,9.41019,44.7896,71.3797,0.0681286,0.167985,0.500325,0.318932,0.494428
37,294.151,1,11.1955,8.80078,45.0454,73.0832,0.0678413,0.175528,0.45782,0.328327,0.501399
38,293.869,1,11.2014,8.85982,45.3184,72.1307,0.0671414,0.171265,0.508516,0.326685,0.496318
39,294.161,1,11.1562,8.86936,45.6159,73.6481,0.0663383,0.173926,0.558701,0.316956,0.492562
40,293.402,1,11.2814,8.76558,46.0422,67.8078,0.0678572,0.173384,0.514227,0.317993,0.469753
41,295.968,1,11.2867,8.98923,46.2098,66.5118,0.0685832,0.174374,0.497666,0.325801,0.466685
42,285.939,1,11.2907,8.63754,45.8905,64.8499,0.0671219,0.170801,0.485071,0.30944,0.417416
43,285.689,1,11.2918,8.99455,45.2101,66.8259,0.0673529,0.172012,0.486814,0.299608,0.413836
44,285.738,1,11.3384,9.27756,45.4506,70.4391,0.0677873,0.169561,0.506525,0.307301,0.386941
