iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,794.773,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,785.629,1,5.07296,0.867943,22.7219,6.18254,42.7735,1.46202,1.46202,0.99294,0.62,0.285
3,773.049,1,5.52638,0.998857,22.799,7.13339,39.2982,1.425,1.425,1.10517,0.62,0.27075
4,772.63,1,5.12593,1.9559,23.2336,7.93853,57.9648,1.38892,1.38892,1.17075,0.62,0.257212
5,751.646,1,5.42761,1.45163,20.5726,8.01643,58.5082,1.35375,1.35375,1.14111,0.62,0.244352
6,744.71,1,5.2632,1.50172,24.6736,10.1181,61.7993,1.31947,1.31947,1.22864,0.62,0.232134
7,734.899,1,5.41559,1.08576,21.4487,8.65813,42.487,1.28606,1.28606,1.19753,0.62,0.220528
8,723.535,1,5.71923,1.33233,21.7359,10.1407,38.6366,1.2535,1.2535,1.16721,0.62,0.209501
9,724.373,1,5.53035,1.2771,22.9997,11.654,34.8937,1.22176,1.22176,1.25647,0.62,0.199026
10,705.63,1,5.39201,1.00267,19.5488,11.4797,37.2926,1.19082,1.19082,1.22466,0.62,0.189075
11,690.715,1,5.59465,1.06799,15.2302,12.0864,34.6122,1.16067,1.16067,1.19365,0.62,0.179621
12,677.529,1,5.46006,1.00155,14.2821,11.227,31.9622,1.13128,1.13128,1.16343,0.62,0.17064
13,674.581,1,5.10733,1.26039,12.3191,13.0894,28.9158,1.10264,1.10264,1.13397,0.62,0.162108
14,671.35,1,5.1632,0.65082,11.4518,16.0797,28.1478,1.07472,1.07472,1.2301,0.62,0.154003
15,646.789,1,5.17666,0.829819,10.7098,14.1289,27.0702,1.04751,1.04751,1.19896,0.62,0.146302
16,636.14,1,5.21691,0.634824,11.1769,17.8855,24.7227,1.02098,1.02098,1.1686,0.62,0.138987
17,624.698,1,5.32859,0.816945,10.3365,17.8701,25.0318,0.995131,0.995131,1.13901,0.62,0.132038
18,611.296,1,5.22612,1.21194,10.2015,16.2448,26.2247,0.969933,0.969933,1.11017,0.62,0.125436
19,602.688,1,5.2624,1.07058,10.6872,15.256,26.4501,0.945374,0.945374,1.08206,0.62,0.119164
20,594.526,1,5.35184,0.830045,12.853,15.075,26.1814,0.921437,0.921437,1.05466,0.62,0.113206
21,583.554,1,5.28288,0.68759,12.6422,16.6101,24.9542,0.898105,0.898105,1.02796,0.62,0.107546
22,582.974,1,5.29789,0.680897,12.4834,16.1036,24.1354,0.875365,0.875365,1.00193,0.62,0.102168
