Cl_pop,0.0518,-0.0458,0.00199,0.000753,0.000302,-0.000225,0.00132,0.00113,-0.000288,-2.87e-05
beta_Cl_centeredCLCR,-0.0458,0.0437,0.000382,-8.94e-05,-0.000862,0.000182,-0.00108,-0.00103,0.000396,2.96e-05
V1_pop,0.00199,0.000382,0.00567,-0.00364,0.00202,7.38e-05,-0.00198,0.00026,-0.00313,-7.53e-06
Q_pop,0.000753,-8.94e-05,-0.00364,0.0501,-0.00718,-0.000228,0.00373,-0.000717,0.00815,2.53e-05
V2_pop,0.000302,-0.000862,0.00202,-0.00718,0.02,0.000418,0.000442,-0.000255,-0.00113,-4.18e-05
omega_Cl,-0.000225,0.000182,7.38e-05,-0.000228,0.000418,0.00193,0.00318,0.000826,-3.89e-05,-2.33e-06
corr_V1_Cl,0.00132,-0.00108,-0.00198,0.00373,0.000442,0.00318,0.0389,0.00382,0.00426,-2.06e-07
omega_V1,0.00113,-0.00103,0.00026,-0.000717,-0.000255,0.000826,0.00382,0.00328,-0.00134,-8.7e-06
omega_Q,-0.000288,0.000396,-0.00313,0.00815,-0.00113,-3.89e-05,0.00426,-0.00134,0.0353,9.05e-06
b,-2.87e-05,2.96e-05,-7.53e-06,2.53e-05,-4.18e-05,-2.33e-06,-2.06e-07,-8.7e-06,9.05e-06,5.1e-06
