simulations,OFV
500,949.048
1000,949.363
1500,948.28
2000,947.887
2500,948.964
3000,948.936
3500,948.119
4000,948.111
4500,948.756
5000,948.748
5500,948.81
6000,948.774
6500,948.26
7000,948.322
7500,948.376
8000,948.45
8500,948.692
9000,948.2
9500,947.948
10000,947.898
10500,947.875
11000,948.005
11500,948
12000,947.919
12500,948.005
13000,948.045
13500,948.076
14000,948.071
14500,948
15000,947.999
15500,948.029
16000,948.082
16500,947.803
17000,947.799
17500,947.877
18000,947.861
18500,947.949
19000,947.935
19500,947.895
20000,947.847
20500,947.843
21000,947.75
21500,947.787
22000,947.864
22500,947.852
23000,947.626
23500,947.504
24000,947.545
24500,947.587
25000,947.653
25500,947.606
26000,947.524
26500,947.502
27000,947.456
27500,947.465
28000,947.547
28500,947.516
29000,947.576
29500,947.626
30000,947.684
