simulations, -2LL
1000,529.186
2000,529.282
3000,529.147
4000,529.141
5000,529.177
6000,529.141
7000,529.286
8000,529.312
9000,529.423
10000,529.393
11000,529.382
12000,529.335
13000,529.265
14000,529.217
15000,529.193
16000,529.188
17000,529.206
18000,529.185
19000,529.193
20000,529.181
21000,529.138
22000,529.13
23000,529.135
24000,529.125
25000,529.125
26000,529.124
27000,529.149
28000,529.141
29000,529.14
30000,529.148
