simulations,OFV
500,942.61
1000,943.94
1500,943.832
2000,941.399
2500,942.133
3000,942.393
3500,942.546
4000,942.738
4500,943.044
5000,942.96
5500,943.14
6000,943.31
6500,942.733
7000,942.67
7500,943.014
8000,943.254
8500,943.473
9000,943.43
9500,943.3
10000,942.809
10500,942.798
11000,943.03
11500,942.984
12000,942.459
12500,942.41
13000,942.434
13500,942.472
14000,942.529
14500,942.552
15000,942.561
15500,942.468
16000,942.593
16500,942.595
17000,942.642
17500,942.666
18000,942.616
18500,942.729
19000,942.761
19500,942.757
20000,942.673
20500,942.349
21000,942.233
21500,942.326
22000,942.428
22500,942.331
23000,942.294
23500,942.331
24000,942.312
24500,942.278
25000,942.379
25500,942.4
26000,942.356
26500,942.348
27000,942.3
27500,942.306
28000,942.406
28500,942.381
29000,942.46
29500,942.512
30000,942.584
