simulations,OFV
500,1466.71
1000,1467.64
1500,1467.75
2000,1466.89
2500,1468.13
3000,1468.05
3500,1467.43
4000,1467.38
4500,1467.81
5000,1467.54
5500,1467.65
6000,1467.87
6500,1467.61
7000,1467.55
7500,1467.89
8000,1467.92
8500,1468.23
9000,1468.15
9500,1468.05
10000,1467.81
10500,1467.77
11000,1467.95
11500,1468.09
12000,1467.38
12500,1466.79
13000,1466.8
13500,1466.86
14000,1466.91
14500,1466.92
15000,1467.06
15500,1467.05
16000,1467.2
16500,1466.87
17000,1466.92
17500,1466.98
18000,1466.84
18500,1467.01
19000,1466.67
19500,1466.63
20000,1466.54
20500,1466.53
21000,1466.24
21500,1466.31
22000,1466.39
22500,1466.22
23000,1466.18
23500,1466.24
24000,1466.25
24500,1466.21
25000,1466.31
25500,1466.39
26000,1466.17
26500,1466.24
27000,1466.22
27500,1466.24
28000,1466.35
28500,1466.32
29000,1466.42
29500,1466.51
30000,1466.59
