iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2028.51,1,7.77311,8.64932,21.0128,11.3759,3,3,0,1.5,1.5,1.5,1.5
2,2001.21,1,4.64702,10.5159,26.2616,14.5763,2.92404,2.92404,0,1.46202,1.56463,1.56087,1.46202
3,1990.52,1,4.2958,10.997,34.1039,23.2172,2.85,2.85,0,1.425,1.59343,1.52135,1.60525
4,1966.27,1,3.07215,12.5395,55.0235,39.5001,2.77784,2.77784,0,1.38892,1.55308,1.48283,1.56461
5,1971.79,1,3.01538,11.2039,76.0809,39.8157,2.7075,2.7075,0,1.35375,1.51375,1.44528,1.52499
6,1963.34,1,3.00665,9.47901,70.9051,45.1843,2.63894,2.63894,0,1.31947,1.49746,1.59892,1.48638
7,1944.97,1,2.64409,8.7182,84.6947,57.0778,2.57212,2.57212,0,1.28606,1.53982,1.55843,1.44874
8,1930.47,1,2.57548,8.65807,94.4466,52.4314,2.507,2.507,0,1.2535,1.50083,1.51897,1.41206
9,1929.94,1,2.61456,6.20531,91.5584,50.311,2.44352,2.44352,0,1.22176,1.65699,1.48051,1.3763
10,1920.99,1,2.28238,6.94712,78.2633,67.2488,2.38165,2.38165,0,1.19082,1.70985,1.44302,1.34146
11,1901.17,1,3.1106,5.11624,101.509,74.0545,2.32134,2.32134,0,1.16067,1.66656,1.40649,1.3749
12,1888.58,1,2.98216,5.09936,92.1665,86.8557,2.26257,2.26257,0,1.13128,1.67347,1.37087,1.34008
13,1885.08,1,3.24565,8.63233,63.1885,124.84,2.20528,2.20528,0,1.10264,1.73813,1.33616,1.45598
14,1873.81,1,2.84593,6.78005,78.3905,110.609,2.14944,2.14944,0,1.07472,1.88816,1.30233,1.41911
15,1862.26,1,2.77201,8.69698,61.7009,112.147,2.09501,2.09501,0,1.04751,1.90022,1.26935,1.38318
16,1860.63,1,2.76742,15.1848,59.0228,86.6314,2.04197,2.04197,0,1.02098,1.85211,1.23721,1.40737
17,1836.13,1,2.7813,9.91613,44.8065,136,1.99026,1.99026,0,0.995131,1.80521,1.20589,1.37174
18,1836.41,1,2.87799,10.5789,38.2219,126.55,1.93987,1.93987,0,0.969933,1.7595,1.26669,1.50448
19,1811.42,1,3.11811,9.85938,36.6815,118.247,1.89075,1.89075,0,0.945374,1.71495,1.23462,1.46638
20,1800.51,1,3.33948,8.27019,37.705,116.062,1.84287,1.84287,0,0.921437,1.67153,1.20336,1.43724
21,1807.83,1,3.51616,11.5442,36.3761,104.116,1.79621,1.79621,0,0.898105,1.74528,1.17289,1.40084
22,1777.86,1,3.47703,10.8842,32.495,112.206,1.75073,1.75073,0,0.875365,1.70109,1.14319,1.36537
23,1770.02,1,3.35636,9.60575,27.8608,136.642,1.7064,1.7064,0,0.8532,1.7375,1.11425,1.3308
24,1762.34,1,3.30711,9.70012,31.7532,165.404,1.66319,1.66319,0,0.831597,1.73727,1.08603,1.32979
25,1741.51,1,3.97626,9.3875,29.5631,131.201,1.62108,1.62108,0,0.81054,1.69329,1.05853,1.29612
26,1724.97,1,3.98148,11.0239,32.9889,139.91,1.58003,1.58003,0,0.790017,1.65041,1.03173,1.2633
27,1726.86,1,4.4409,11.4426,32.1301,112.041,1.54003,1.54003,0,0.770013,1.74907,1.00561,1.23132
28,1707.65,1,4.30079,8.77699,47.527,92.9058,1.50103,1.50103,0,0.750516,1.70478,0.980144,1.20014
29,1702.24,1,4.47386,6.59425,42.1493,73.9559,1.46302,1.46302,0,0.731512,1.7392,0.955326,1.16975
30,1687,1,4.80254,4.74477,38.535,88.1313,1.42598,1.42598,0,0.71299,1.69516,0.931137,1.14013
