iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,823.07,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,800.639,1,4.96572,0.311058,23.7361,6.26745,25.8055,1.46202,1.46202,0.974679,0.62,0.285
3,789.985,1,5.3931,0.397088,25.0209,7.42536,25.241,1.425,1.425,1.06515,0.62,0.27075
4,774.071,1,5.40324,0.63842,24.4673,8.33242,76.9851,1.38892,1.38892,1.03818,0.62,0.257212
5,760.709,1,5.43573,0.53771,22.5289,7.75416,34.4027,1.35375,1.35375,1.03835,0.62,0.244352
6,755.247,1,5.38659,0.297397,27.0636,9.59249,33.2201,1.31947,1.31947,1.04571,0.62,0.232134
7,745.814,1,5.47558,0.252818,23.6144,12.6123,37.7879,1.28606,1.28606,1.01923,0.62,0.220528
8,722.479,1,5.55441,0.0151634,19.6746,13.5636,36.8432,1.2535,1.2535,0.993421,0.62,0.209501
9,722.725,1,5.71512,0.241936,20.729,15.5172,36.0372,1.22176,1.22176,0.968267,0.62,0.199026
10,709.808,1,5.69865,0.0652528,21.1181,18.9714,31.6452,1.19082,1.19082,0.948537,0.62,0.189075
11,691.809,1,5.44324,0.0609476,16.4426,19.2529,30.953,1.16067,1.16067,0.924932,0.62,0.179621
12,673.446,1,5.40725,-0.0459803,14.4402,18.9678,32.2104,1.13128,1.13128,0.901512,0.62,0.17064
13,679.13,1,5.402,0.381878,12.6304,18.8446,33.217,1.10264,1.10264,0.878685,0.62,0.162108
14,658.349,1,5.40928,0.465334,10.575,18.9333,33.4246,1.07472,1.07472,0.856437,0.62,0.154003
15,645.441,1,5.49371,0.450518,9.72959,22.2337,31.0744,1.04751,1.04751,0.834751,0.62,0.146302
16,643.302,1,5.50137,0.539244,9.91799,27.4574,31.5357,1.02098,1.02098,0.822459,0.62,0.138987
17,627.568,1,5.32641,0.294813,7.58265,26.6962,31.4864,0.995131,0.995131,0.801634,0.62,0.132038
18,617.345,1,5.40349,0.371691,8.19602,28.0931,31.142,0.969933,0.969933,0.781336,0.62,0.125436
19,610.319,1,5.37233,0.238284,8.8181,26.3641,30.8014,0.945374,0.945374,0.761552,0.62,0.119164
20,593.11,1,5.2998,0.11864,8.48967,25.5346,30.7533,0.921437,0.921437,0.742269,0.62,0.113206
21,587.293,1,5.4964,0.669645,8.44083,25.2087,31.3059,0.898105,0.898105,0.723474,0.62,0.107546
22,574.36,1,5.48477,0.566004,8.20182,28.1824,30.7678,0.875365,0.875365,0.705155,0.62,0.102168
23,562.644,1,5.26214,0.54061,6.75766,26.4384,28.9891,0.8532,0.8532,0.687301,0.62,0.0970601
24,550.781,1,5.11891,0.213654,6.4938,25.2322,28.5588,0.831597,0.831597,0.669898,0.62,0.0922071
25,544.108,1,5.14348,0.116652,6.14956,27.3271,29.4066,0.81054,0.81054,0.663064,0.62,0.0875967
26,530.914,1,5.1806,0.17531,5.96315,29.2305,29.7742,0.790017,0.790017,0.646275,0.62,0.0832169
27,527.285,1,5.17719,0.132496,6.42344,31.8665,29.5532,0.770013,0.770013,0.629911,0.62,0.079056
28,514.947,1,5.11689,-0.0310307,6.70972,31.8828,29.1376,0.750516,0.750516,0.613961,0.62,0.0751032
29,500.401,1,5.05356,-0.116095,7.02507,29.9712,28.523,0.731512,0.731512,0.598416,0.62,0.0713481
30,492.197,1,5.15707,-0.0484141,6.70877,31.7554,29.7709,0.71299,0.71299,0.583263,0.62,0.0677807
31,475.876,1,5.21949,0.121126,6.10866,31.0532,30.4221,0.694937,0.694937,0.568495,0.62,0.0643916
32,464.923,1,5.10317,-0.00645366,6.54306,31.6433,29.1981,0.677341,0.677341,0.5541,0.62,0.061172
33,458.75,1,5.17817,-0.0953507,6.236,31.675,30.293,0.66019,0.66019,0.54007,0.62,0.0581134
34,453.102,1,5.20551,0.0838398,6.72114,31.2521,29.4884,0.643474,0.643474,0.526395,0.62,0.0552078
35,438.353,1,5.20623,0.0660326,6.61198,35.6253,29.5114,0.627181,0.627181,0.513067,0.62,0.0524474
36,433.945,1,5.15365,0.0320094,6.4257,36.9002,29.3731,0.6113,0.6113,0.500075,0.62,0.049825
37,429.887,1,5.17644,0.0949996,6.54865,33.3671,29.5796,0.595821,0.595821,0.487413,0.62,0.0473338
38,419.645,1,5.16861,-0.00528182,6.80209,32.5479,29.4178,0.580735,0.580735,0.475072,0.62,0.0449671
39,405.306,1,5.25629,0.177858,6.90304,34.9608,29.4293,0.56603,0.56603,0.463043,0.62,0.0427187
40,404.246,1,5.24684,0.16899,7.00281,32.4108,29.3373,0.551698,0.551698,0.451318,0.62,0.0405828
41,390.541,1,5.22039,0.212563,7.55287,31.4955,28.7873,0.537729,0.537729,0.43989,0.62,0.0385536
42,391.192,1,5.18193,0.0299679,8.18163,31.2048,28.6355,0.524113,0.524113,0.428752,0.62,0.036626
43,380.858,1,5.24358,0.133564,8.51711,31.8378,28.2272,0.510842,0.510842,0.417896,0.62,0.0347947
44,373.115,1,5.25036,0.210566,8.37691,30.224,28.2106,0.497908,0.497908,0.407315,0.62,0.0338313
45,376.496,1,5.25248,0.267301,8.02954,30.0416,28.1721,0.4853,0.4853,0.397001,0.62,0.0343505
46,377.462,1,5.27122,0.276894,8.07534,30.1101,28.2931,0.473012,0.473012,0.386949,0.62,0.0341407
47,376.742,1,5.2526,0.142483,8.27425,27.7393,28.7849,0.461035,0.461035,0.377151,0.62,0.0343202
48,374.546,1,5.24803,0.192999,8.22415,28.2088,28.5263,0.449362,0.449362,0.367601,0.62,0.0338133
49,368.234,1,5.26397,0.263011,7.93139,29.8288,28.3703,0.437984,0.437984,0.358294,0.62,0.034933
50,367.021,1,5.30072,0.340532,7.66085,30.2111,29.1239,0.426894,0.426894,0.349221,0.62,0.0346803
51,375.105,1,5.28665,0.320196,7.64084,30.8494,29.1239,0.416084,0.416084,0.340379,0.62,0.0357726
52,373.414,1,5.28134,0.322365,7.63368,31.772,28.5608,0.405549,0.405549,0.33176,0.62,0.0355903
53,365.826,1,5.22385,0.220333,7.33103,31.5045,28.611,0.39528,0.39528,0.32336,0.62,0.0352948
54,363.621,1,5.17313,0.10786,7.56474,30.2357,28.5942,0.385271,0.385271,0.315172,0.62,0.0346077
55,354.349,1,5.23822,0.206956,7.91457,29.0969,28.6333,0.375516,0.375516,0.307192,0.62,0.0335498
56,350.805,1,5.24323,0.15196,8.13632,30.2118,28.9241,0.366008,0.366008,0.299414,0.62,0.0342606
57,359.377,1,5.26759,0.148132,8.62357,30.3911,28.5569,0.35674,0.35674,0.291832,0.62,0.0340319
58,364.472,1,5.242,0.14213,8.33417,29.6375,28.6015,0.347707,0.380421,0.284443,0.62,0.0346015
59,361.099,1,5.25659,0.177068,8.14153,30.1008,28.7579,0.338903,0.370788,0.277241,0.62,0.0352141
60,353.859,1,5.23037,0.1487,8.31352,28.5692,28.185,0.330322,0.3614,0.270221,0.62,0.0338309
61,350.28,1,5.20333,0.104521,8.15386,27.7688,27.9208,0.321958,0.383716,0.263379,0.62,0.0335083
62,351.372,1,5.24583,0.172742,7.99367,29.3362,28.4116,0.313806,0.403411,0.25671,0.62,0.0335096
63,357.92,1,5.24743,0.227766,8.00082,28.4262,28.5448,0.30586,0.393196,0.25021,0.62,0.035229
64,355.162,1,5.24225,0.164509,7.75885,28.8012,28.9127,0.298116,0.383241,0.243874,0.62,0.0345483
65,356.723,1,5.19102,0.0318324,7.62505,28.9513,29.1047,0.290567,0.396151,0.237699,0.62,0.034851
66,354.369,1,5.186,0.059923,7.39089,28.7158,28.7409,0.28321,0.409372,0.231681,0.62,0.0348869
67,353.314,1,5.25787,0.25494,7.89491,28.361,28.5108,0.276039,0.399006,0.233635,0.62,0.0344539
68,349.456,1,5.20272,0.217668,7.50688,28.4685,28.3103,0.269049,0.388903,0.22772,0.62,0.0341491
69,349.419,1,5.19813,0.223972,7.6965,29.0728,28.3048,0.262237,0.379056,0.229997,0.62,0.0344856
70,344.448,1,5.21465,0.23678,7.76908,28.182,28.4153,0.255597,0.369458,0.224926,0.62,0.0331552
71,347.861,1,5.22695,0.252,7.89936,28.1529,28.16,0.249125,0.360103,0.21923,0.62,0.0350814
72,351.892,1,5.21569,0.20418,7.88648,27.9455,28.38,0.242817,0.350985,0.213679,0.62,0.035787
73,343.12,1,5.23163,0.242811,7.85472,27.0711,28.4687,0.236669,0.342098,0.208269,0.62,0.0356848
74,341.887,1,5.23409,0.253955,8.04885,27.5831,27.846,0.230676,0.333436,0.202995,0.62,0.0355277
75,349.149,1,5.28193,0.280364,8.5598,28.4948,28.2049,0.224835,0.324993,0.225986,0.62,0.0352246
76,353.182,1,5.28006,0.271052,8.63018,28.133,28.1664,0.219142,0.316764,0.248588,0.62,0.0359571
77,348.666,1,5.24194,0.227895,8.519,27.6254,27.9353,0.213594,0.308743,0.242294,0.62,0.0367333
78,344.429,1,5.28603,0.285014,8.50133,27.4185,28.41,0.208185,0.300926,0.236159,0.415952,0.0366522
79,337.141,1,5.26503,0.244127,8.41142,27.463,28.2102,0.202914,0.293306,0.230179,0.183101,0.0350327
80,338.897,1,5.27889,0.323468,8.49812,27.8171,28.4472,0.197776,0.28588,0.224351,-0.048102,0.0357255
81,339.9,1,5.34593,0.32349,8.97014,28.2482,28.3805,0.192768,0.309026,0.21867,-0.132153,0.0352225
82,344.616,1,5.27966,0.302595,8.46522,29.2188,28.1311,0.187887,0.328501,0.221964,-0.136499,0.035268
83,335.63,1,5.28359,0.325904,8.45827,29.1534,28.1915,0.18313,0.341339,0.216344,-0.143774,0.0339283
84,337.475,1,5.27596,0.30807,8.22291,29.9589,28.2025,0.178493,0.332696,0.210866,-0.18491,0.0347369
85,335.115,1,5.27364,0.326119,7.97113,27.7575,28.4559,0.173973,0.338858,0.21175,-0.116157,0.0337908
86,333.18,1,5.27502,0.320229,8.07793,28.1282,28.5448,0.169568,0.37056,0.206388,-0.0954178,0.0335521
87,334.598,1,5.29659,0.330768,7.84216,27.5631,28.7009,0.165275,0.413042,0.201162,-0.0729902,0.0336638
88,332.617,1,5.29992,0.36107,7.78426,27.9479,28.7514,0.16109,0.406239,0.196069,-0.0027261,0.0335822
89,344.169,1,5.29811,0.338223,7.76117,28.37,29.2062,0.157011,0.413598,0.20451,-0.0879459,0.0347545
90,339.441,1,5.325,0.344548,8.21603,28.4044,28.7042,0.153035,0.403125,0.199331,-0.10551,0.034701
91,334.418,1,5.3148,0.360815,8.25579,28.6631,28.4464,0.14916,0.392918,0.196406,-0.0650155,0.0340132
92,337.703,1,5.32906,0.371519,8.18106,29.1798,28.6241,0.145384,0.40276,0.197207,-0.0861058,0.0341788
93,340.047,1,5.29812,0.363452,8.30539,28.7409,28.2663,0.141702,0.432373,0.210323,-0.0398802,0.0336873
94,338.242,1,5.30446,0.339478,8.74431,29.0053,28.1614,0.138114,0.421425,0.207053,0.0442729,0.0340276
95,343.225,1,5.34362,0.346127,9.06781,28.0649,28.3265,0.134617,0.410755,0.20181,-0.0554748,0.0355529
96,336.379,1,5.33928,0.344868,8.98256,27.6708,28.4814,0.131209,0.400354,0.1967,-0.127043,0.0352276
97,342.846,1,5.33499,0.335176,8.36497,27.6081,28.8374,0.127886,0.441393,0.19172,-0.171556,0.0353277
98,335.994,1,5.35331,0.375979,8.63529,27.5883,28.8543,0.124648,0.430217,0.186865,-0.266276,0.0351966
99,330.645,1,5.34056,0.397071,7.86708,27.9836,29.26,0.125511,0.462649,0.188961,-0.309766,0.0334368
100,331.329,1,5.35848,0.371144,7.86365,27.9598,29.3743,0.122333,0.450935,0.203742,-0.344106,0.0333146
101,341.944,1,5.36889,0.349118,8.48564,28.8283,29.0875,0.121024,0.463261,0.219752,-0.28695,0.0343678
102,336.046,1,5.35593,0.367961,8.44517,27.7189,29.0477,0.122648,0.451531,0.214187,-0.348075,0.0337468
103,339.349,1,5.33527,0.350601,8.2611,27.564,29.1839,0.12614,0.440098,0.228437,-0.294248,0.0337803
104,338.56,1,5.35801,0.381217,8.36583,27.2977,28.8647,0.12564,0.428954,0.222653,-0.244633,0.0339853
105,337.969,1,5.36655,0.368324,8.90325,27.1932,28.7237,0.122459,0.418093,0.23651,-0.415365,0.0342282
106,337.665,1,5.35288,0.421233,8.8299,27.7899,28.5105,0.123274,0.428785,0.230522,-0.417095,0.0342095
107,331.539,1,5.35024,0.345479,8.46818,28.4414,29.0451,0.124975,0.417928,0.224685,-0.270807,0.0337344
108,337.257,1,5.29635,0.324908,8.21027,27.7947,28.3814,0.126601,0.444139,0.219461,-0.250217,0.0333819
109,338.487,1,5.31429,0.348395,8.44032,27.5413,28.3925,0.126059,0.432894,0.213904,-0.137905,0.0343398
110,338.044,1,5.32503,0.294186,8.59938,27.5199,28.3481,0.122867,0.474313,0.209804,-0.247145,0.0336737
111,326.919,1,5.32527,0.365095,8.52734,27.4593,28.0768,0.123389,0.471349,0.204492,-0.186872,0.03199
112,338.743,1,5.34329,0.395966,8.38876,27.6838,28.3729,0.126778,0.496414,0.201834,-0.141443,0.0334313
113,335.536,1,5.29965,0.34843,8.22128,28.0343,28.1568,0.123568,0.487922,0.196723,-0.23045,0.0334353
114,331.566,1,5.29624,0.381814,7.98341,28.4061,28.0303,0.120439,0.490558,0.191742,-0.330222,0.0332713
115,326.832,1,5.32628,0.426159,8.09055,28.4139,28.0249,0.122303,0.514815,0.186887,-0.252707,0.032536
116,328.257,1,5.31572,0.398399,8.09834,28.3526,27.8716,0.122097,0.50178,0.185908,-0.15376,0.0322977
117,338.831,1,5.31564,0.361009,8.2673,27.1176,28.2363,0.124861,0.596256,0.1812,-0.2127,0.033319
118,341.32,1,5.32653,0.340541,8.22324,27.1982,28.6279,0.125372,0.594269,0.197016,-0.245744,0.0332865
119,339.95,1,5.32769,0.310054,8.436,27.2982,28.6055,0.122198,0.579222,0.192028,-0.439609,0.0346393
120,333.668,1,5.36362,0.401329,8.69579,27.623,28.3541,0.119258,0.564556,0.187165,-0.348793,0.0331384
121,333.428,1,5.32258,0.36178,8.21932,27.9399,28.6144,0.12301,0.550261,0.182426,-0.293462,0.0332537
