simulations, -2LL
1000,589.562
2000,589.63
3000,589.647
4000,589.564
5000,589.435
6000,589.47
7000,589.54
8000,589.562
9000,589.591
10000,589.58
11000,589.535
12000,589.503
13000,589.502
14000,589.456
15000,589.447
16000,589.462
17000,589.484
18000,589.492
19000,589.503
20000,589.454
21000,589.432
22000,589.453
23000,589.443
24000,589.44
25000,589.442
26000,589.47
27000,589.48
28000,589.477
29000,589.465
30000,589.475
