simulations,OFV
500,961.401
1000,961.673
1500,961.889
2000,958.82
2500,959.138
3000,959.73
3500,959.264
4000,959.596
4500,960.082
5000,960.394
5500,960.357
6000,960.577
6500,960.122
7000,960.276
7500,960.176
8000,960.357
8500,960.513
9000,960.263
9500,960.127
10000,959.925
10500,959.795
11000,959.798
11500,959.659
12000,959.185
12500,959.31
13000,958.641
13500,958.557
14000,958.474
14500,958.467
15000,958.553
15500,958.54
16000,958.598
16500,958.315
17000,958.358
17500,958.359
18000,958.048
18500,958.195
19000,958.108
19500,958.071
20000,957.945
20500,957.638
21000,957.61
21500,957.699
22000,957.831
22500,957.832
23000,957.524
23500,957.387
24000,957.243
24500,957.314
25000,957.348
25500,957.351
26000,957.289
26500,957.307
27000,957.285
27500,957.328
28000,957.442
28500,957.413
29000,957.522
29500,957.578
30000,957.665
