parameter,value,se_lin,rse_lin
Cl_pop,5.17399530703617,0.351730235812772,6.79803932822378
V1_pop,20.1269855490484,1.65044000019266,8.20013506826756
Q_pop,6.39273333365436,1.27259719582332,19.9069338482143
V2_pop,23.5144772752391,3.01093555346516,12.8046033863389
omega_Cl,0.252959240568419,0.0483119432276544,19.0987066213093
omega_V1,0.27929311512628,0.062175827628757,22.2618547545093
omega_Q,0.662373603176338,0.154438800463269,23.31596544951
omega_V2,0.290141044490253,0.134160046875134,46.2395960250431
corr_V2_V1,0.999,0.297546779410868,29.7844624034903
a1,0.303858837958278,0.0222753800100866,7.33083169795612
a2,0.0622244368538723,0.00627343297282177,10.0819441525108
