iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1243.6,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1228.27,1,9.64997,15.2452,47.9547,90.0768,0.95,0.95,0.285,0.285,0.907051,0.974679,1.08349,0.974679,1.07509,0.974679
3,1212.3,1,9.51207,13.2078,47.4452,85.3051,0.9025,0.9025,0.27075,0.27075,0.947151,0.95,1.07502,0.95,1.08263,0.95
4,1186.01,1,9.56467,12.1031,49.0701,71.5883,0.857375,0.857375,0.257212,0.257212,0.912466,0.925945,1.0478,0.925945,1.18157,0.925945
5,1159.83,1,9.90119,11.5605,48.2539,69.0412,0.814506,0.814506,0.244352,0.244352,0.898234,0.9025,1.02127,0.9025,1.15166,0.9025
6,1144.96,1,9.68102,12.2962,46.6461,61.7698,0.773781,0.773781,0.232134,0.232134,0.881445,0.879648,0.995413,0.879648,1.1225,0.879648
7,1121.82,1,9.66673,11.5915,45.288,56.7522,0.735092,0.735092,0.220528,0.220528,0.877411,0.857375,0.970209,0.857375,1.09407,0.857375
8,1109.06,1,9.65303,12.4673,47.4734,53.9284,0.698337,0.698337,0.209501,0.209501,0.887749,0.835666,0.945643,0.835666,1.10916,0.835666
9,1099.15,1,9.42796,13.3171,47.0666,62.7268,0.66342,0.66342,0.199026,0.199026,0.884341,0.814506,0.921699,0.814506,1.08108,0.814506
10,1074.01,1,9.44054,12.9312,47.6448,63.035,0.630249,0.630249,0.189075,0.189075,0.88465,0.793882,0.898361,0.793882,1.05581,0.793882
11,1060.83,1,9.45634,13.202,45.6866,64.7237,0.598737,0.598737,0.179621,0.179621,0.888394,0.773781,0.875614,0.773781,1.14241,0.773781
12,1051.05,1,9.45286,11.9861,47.433,58.753,0.5688,0.5688,0.17064,0.17064,0.902082,0.754188,0.853443,0.754188,1.25222,0.754188
13,1027.63,1,9.52563,11.6216,47.9067,58.626,0.54036,0.54036,0.162108,0.162108,0.895629,0.735092,0.831833,0.735092,1.29725,0.735092
14,1015.34,1,9.43879,11.5952,45.0419,56.4356,0.513342,0.513342,0.154003,0.154003,0.903099,0.716479,0.81077,0.716479,1.31177,0.716479
15,1006.2,1,9.50745,12.3853,46.8289,63.7183,0.487675,0.487675,0.146302,0.146302,0.92048,0.698337,0.790241,0.698337,1.27856,0.698337
16,1001.37,1,9.56426,12.0274,46.7868,65.4875,0.463291,0.463291,0.138987,0.138987,0.922414,0.680655,0.770232,0.680655,1.24618,0.680655
17,973.079,1,9.30168,12.4798,46.6088,67.8512,0.440127,0.440127,0.132038,0.132038,0.898669,0.66342,0.750729,0.66342,1.24993,0.66342
18,957.066,1,9.28423,12.2472,46.9629,59.2026,0.41812,0.41812,0.125436,0.125436,0.893161,0.646622,0.73172,0.646622,1.39933,0.646622
19,952.531,1,9.20507,12.2877,46.5021,61.6057,0.397214,0.325759,0.119164,0.125661,0.898903,0.630249,0.713193,0.630249,1.36813,0.630249
