Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-0.637857,-0.0432617,-0.0330812,-0.553644,-0.208779,-0.230302,-2.34223,-0.00805534,0.0761776,-0.422293,0.0634481,-0.0755646,-0.553644,-0.503297,-0.443428,-2.34223,-0.112726,0.00396635,-0.422293,-0.296544,-0.413008,-0.637857,-0.522659,-0.522118,-2.34223,-0.201865,-0.037762,-0.422293,0.523834,0.33676,-0.637857,0.206833,0.0222143,-0.553644,0.422525,-0.18196
-0.626142,-0.0184699,-0.0321631,-0.54222,-0.245879,-0.225293,-2.3013,0.00997541,0.0751258,-0.414263,0.119487,-0.0742865,-0.54222,-0.458238,-0.434544,-2.3013,-0.193346,0.00379547,-0.414263,-0.271248,-0.405282,-0.626142,-0.493745,-0.512274,-2.3013,-0.246199,-0.0369361,-0.414263,-0.0224533,0.330253,-0.626142,0.162088,0.0214549,-0.54222,0.614996,-0.178647
-0.614428,-0.00918965,-0.0312449,-0.530797,-0.243623,-0.220284,-2.26037,0.0188848,0.074074,-0.406232,0.133374,-0.0730083,-0.530797,-0.445994,-0.425659,-2.26037,-0.200122,0.0036246,-0.406232,-0.265202,-0.397555,-0.614428,-0.477942,-0.502429,-2.26037,-0.241691,-0.0361101,-0.406232,-0.277359,0.323745,-0.614428,0.129917,0.0206955,-0.530797,0.615809,-0.175335
-0.602714,-0.00740121,-0.0303268,-0.519373,-0.235188,-0.215275,-2.21945,0.0248384,0.0730221,-0.398201,0.0967955,-0.0717302,-0.519373,-0.439165,-0.416775,-2.21945,-0.183393,0.00345372,-0.398201,-0.281697,-0.389829,-0.602714,-0.468268,-0.492584,-2.21945,-0.221682,-0.0352842,-0.398201,-0.172426,0.317238,-0.602714,0.108143,0.0199361,-0.519373,0.590334,-0.172022
-0.591,-0.00561277,-0.0294086,-0.50795,-0.206609,-0.210266,-2.17852,0.030792,0.0719703,-0.39017,0.0602166,-0.0704521,-0.50795,-0.450915,-0.40789,-2.17852,-0.166663,0.00328285,-0.39017,-0.298191,-0.382102,-0.591,-0.458594,-0.482739,-2.17852,-0.201672,-0.0344582,-0.39017,-0.0674933,0.310731,-0.591,0.0863689,0.0191767,-0.50795,0.492594,-0.16871
-0.579286,-0.0109258,-0.0284905,-0.496526,-0.183347,-0.205257,-2.13759,0.0367456,0.0709185,-0.38214,0.0236376,-0.0691739,-0.496526,-0.460443,-0.399005,-2.13759,-0.149933,0.00311197,-0.38214,-0.314685,-0.374376,-0.579286,-0.454208,-0.472894,-2.13759,-0.181662,-0.0336323,-0.38214,0.0374394,0.304223,-0.579286,0.0856288,0.0184173,-0.496526,0.45268,-0.165397
-0.567571,-0.0303778,-0.0275723,-0.485103,-0.168802,-0.200248,-2.09667,0.0426991,0.0698666,-0.374109,-0.0129413,-0.0678958,-0.485103,-0.461629,-0.390121,-2.09667,-0.133204,0.0029411,-0.374109,-0.33118,-0.366649,-0.567571,-0.459294,-0.46305,-2.09667,-0.161653,-0.0328063,-0.374109,0.142372,0.297716,-0.567571,0.149347,0.0176579,-0.485103,0.436767,-0.162084
-0.555857,-0.0537007,-0.0266542,-0.473679,-0.157844,-0.195239,-2.05574,0.0486527,0.0688148,-0.366078,-0.0495202,-0.0666177,-0.473679,-0.453711,-0.381236,-2.05574,-0.116474,0.00277022,-0.366078,-0.347674,-0.358922,-0.555857,-0.466703,-0.453205,-2.05574,-0.141643,-0.0319804,-0.366078,0.247305,0.291209,-0.555857,0.236511,0.0168985,-0.473679,0.342839,-0.158772
-0.544143,-0.0770235,-0.025736,-0.462256,-0.146887,-0.19023,-2.01481,0.0546063,0.067763,-0.358047,-0.0860992,-0.0653395,-0.462256,-0.445792,-0.372351,-2.01481,-0.0997445,0.00259935,-0.358047,-0.364168,-0.351196,-0.544143,-0.474112,-0.44336,-2.01481,-0.121633,-0.0311544,-0.358047,0.352237,0.284701,-0.544143,0.323675,0.0161391,-0.462256,0.248911,-0.155459
-0.532429,-0.100346,-0.0248179,-0.450832,-0.135929,-0.185221,-1.97389,0.0605599,0.0667111,-0.350016,-0.122678,-0.0640614,-0.450832,-0.437874,-0.363467,-1.97389,-0.0830149,0.00242847,-0.350016,-0.380663,-0.343469,-0.532429,-0.481521,-0.433515,-1.97389,-0.101624,-0.0303285,-0.350016,0.45717,0.278194,-0.532429,0.410838,0.0153797,-0.450832,0.154982,-0.152146
-0.520715,-0.125776,-0.0238997,-0.439408,-0.124972,-0.180212,-1.93296,0.0665135,0.0656593,-0.341986,-0.159257,-0.0627833,-0.439408,-0.429955,-0.354582,-1.93296,-0.0662852,0.0022576,-0.341986,-0.397157,-0.335743,-0.520715,-0.490108,-0.42367,-1.93296,-0.0816141,-0.0295025,-0.341986,0.562103,0.271687,-0.520715,0.512626,0.0146203,-0.439408,0.0610544,-0.148834
