iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2030.9,1,7.77311,5.76621,21.0128,11.3759,3,3,0,1.5,1.5,1.5,1.5
2,2003.54,1,4.30704,7.79732,26.6675,19.1409,2.92404,2.92404,0,1.46202,1.58374,1.54814,1.4643
3,1992.5,1,4.32537,7.49694,34.2298,29.1363,2.85,2.85,0,1.425,1.70484,1.50894,1.56997
4,1971.54,1,3.0044,9.02935,50.0262,46.8145,2.77784,2.77784,0,1.38892,1.66167,1.47073,1.53022
5,1969.21,1,3.04395,8.38919,67.3057,48.7584,2.7075,2.7075,0,1.35375,1.6196,1.43349,1.49148
6,1964.09,1,2.74398,6.36248,63.9938,57.5207,2.63894,2.63894,0,1.31947,1.57859,1.6636,1.45371
7,1947.84,1,2.69747,5.95304,74.6591,77.6191,2.57212,2.57212,0,1.28606,1.6225,1.62148,1.4169
8,1933.22,1,2.64393,5.65878,80.2762,71.62,2.507,2.507,0,1.2535,1.58141,1.58042,1.43637
9,1941.55,1,2.5679,4.30438,82.7255,88.0129,2.44352,2.44352,0,1.22176,1.7861,1.57955,1.46242
10,1924.71,1,2.10106,4.26944,66.4202,114.332,2.38165,2.38165,0,1.19082,1.86993,1.53956,1.42539
11,1913.28,1,2.54007,2.83815,87.3309,113.268,2.32134,2.32134,0,1.16067,1.82258,1.50057,1.45393
12,1900.34,1,2.53285,3.50036,77.4066,117.877,2.26257,2.26257,0,1.13128,1.92533,1.46258,1.41711
13,1891.98,1,2.84171,5.42442,56.4676,179.173,2.20528,2.20528,0,1.10264,1.97397,1.42555,1.50552
14,1880.3,1,2.85141,3.91069,73.3789,186.563,2.14944,2.14944,0,1.07472,2.13159,1.38945,1.4674
15,1866.03,1,2.88053,4.22904,66.8109,181.199,2.09501,2.09501,0,1.04751,2.14294,1.35427,1.43025
16,1864,1,3.08335,8.34343,58.2207,140.016,2.04197,2.04197,0,1.02098,2.12167,1.31998,1.39403
17,1838.94,1,3.13053,6.36895,40.2989,159.917,1.99026,1.99026,0,0.995131,2.06795,1.28655,1.35874
18,1843.29,1,2.94653,6.60083,41.0004,154.776,1.93987,1.93987,0,0.969933,2.01559,1.30248,1.56964
19,1816.93,1,3.39957,6.77389,42.4115,131.412,1.89075,1.89075,0,0.945374,1.96455,1.2695,1.5299
20,1806.98,1,3.38041,5.77422,41.5853,132.05,1.84287,1.84287,0,0.921437,1.91481,1.23736,1.49116
21,1817.18,1,3.43827,8.8118,44.64,99.5053,1.79621,1.79621,0,0.898105,2.01551,1.20602,1.4534
22,1784.75,1,3.52484,7.87389,45.593,118.365,1.75073,1.75073,0,0.875365,1.96447,1.17549,1.4166
23,1782.25,1,3.15491,5.91488,39.9641,137.259,1.7064,1.7064,0,0.8532,2.24073,1.14572,1.38073
24,1771.16,1,3.52556,7.53521,41.0088,165.801,1.66319,1.66319,0,0.831597,2.23047,1.11671,1.34577
25,1756.61,1,4.24348,11.0863,36.3955,126.427,1.62108,1.62108,0,0.81054,2.24142,1.08844,1.3117
26,1737.28,1,4.22885,14.5392,35.8637,123.432,1.58003,1.58003,0,0.790017,2.18466,1.06088,1.27848
27,1729.75,1,4.59854,15.8083,33.4144,106.933,1.54003,1.54003,0,0.770013,2.20015,1.03402,1.24611
28,1720.13,1,4.26016,10.8682,45.0813,92.3645,1.50103,1.50103,0,0.750516,2.14444,1.04559,1.21456
29,1717.45,1,4.3849,8.10296,39.3363,84.2577,1.46302,1.46302,0,0.731512,2.36021,1.01911,1.20725
30,1703.3,1,4.61119,8.27844,36.0256,100.455,1.42598,1.42598,0,0.71299,2.30045,0.994029,1.17668
31,1701.72,1,4.26026,3.80018,35.8572,88.9563,1.38987,1.38987,0,0.694937,2.29581,0.96886,1.22276
32,1681.7,1,4.58712,4.60227,33.5083,78.6912,1.35468,1.35468,0,0.677341,2.23768,0.944328,1.22529
33,1675.1,1,4.30712,4.4716,30.7997,69.2611,1.32038,1.32038,0,0.66019,2.18578,0.920417,1.19426
34,1661.65,1,4.40841,4.90542,35.4709,61.2491,1.28695,1.28695,0,0.643474,2.3246,0.897111,1.22436
35,1647.63,1,4.46199,4.74121,29.6846,68.6058,1.25436,1.25436,0,0.627181,2.38978,0.874396,1.19336
36,1648.93,1,4.52596,9.72496,28.7865,70.5149,1.2226,1.2226,0,0.6113,2.62744,0.898388,1.16314
37,1630.86,1,4.52632,7.71853,37.2953,64.1496,1.19164,1.19164,0,0.595821,2.56091,0.87564,1.17019
38,1627.83,1,4.53558,5.33576,38.3682,55.6232,1.16147,1.16147,0,0.580735,2.49607,0.853469,1.18557
