iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1511.95,1,5.25947,3.05437,30.7597,10.8487,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1499.58,1,4.78553,4.26998,46.5547,15.1824,0.974679,0.974679,0.520893,0.998761,1.46202,1.65776,1.46202,1.16962
3,1491.39,1,4.85438,4.16178,41.9953,14.0447,0.95,0.95,0.555401,0.998761,1.425,1.61579,1.425,1.14
4,1478.81,1,4.20382,5.32845,41.6275,14.054,0.925945,0.925945,0.942644,0.998761,1.38892,1.57902,1.38892,1.11113
5,1472.5,1,4.46694,3.85155,46.7156,15.3145,0.9025,0.9025,0.871907,0.998761,1.35375,1.58916,1.35375,1.083
6,1463.66,1,4.40231,5.19464,48.2243,15.849,0.879648,0.879648,0.80653,0.998761,1.31947,1.64095,1.31947,1.05558
7,1450.98,1,4.24915,5.54447,51.8666,16.5881,0.857375,0.857375,0.721582,0.998761,1.28606,1.5994,1.28606,1.02885
8,1429.18,1,4.77669,5.08742,43.2408,14.2233,0.835666,0.835666,0.443176,0.998761,1.2535,1.6892,1.2535,1.0028
9,1417.47,1,5.03957,4.04798,44.1163,14.5044,0.814506,0.814506,0.625054,0.998761,1.22176,1.78291,1.22176,0.977407
10,1404.36,1,5.38582,4.33665,37.6759,12.8073,0.793882,0.793882,0.538843,0.998761,1.19082,1.87537,1.19082,0.952659
11,1400.13,1,5.20768,3.46967,40.8402,13.6915,0.773781,0.773781,0.680941,0.998761,1.16067,1.82789,1.16067,0.928537
12,1387.51,1,5.24477,3.44198,37.3253,12.685,0.754188,0.754188,0.652082,0.998761,1.13128,1.7816,1.13128,0.905026
13,1376.15,1,5.23565,6.01712,36.9165,12.5673,0.735092,0.735092,0.612358,0.998761,1.10264,1.73649,1.10264,0.88211
14,1366.65,1,5.01396,6.08526,37.1629,12.6109,0.716479,0.716479,0.59062,0.998761,1.07472,1.85398,1.07472,0.859775
15,1364.01,1,5.01612,5.4338,35.6216,12.2568,0.698337,0.698337,0.83152,0.998761,1.04751,2.11713,1.04751,0.838005
16,1354.49,1,4.96188,6.23845,33.8758,11.8094,0.680655,0.680655,0.764811,0.998761,1.02098,2.06353,1.02098,0.816786
17,1338.65,1,5.05278,4.28641,34.8618,12.1081,0.66342,0.66342,0.650058,0.998761,0.995131,2.01128,0.995131,0.796105
18,1327.77,1,5.34243,4.80251,36.2028,12.4656,0.646622,0.646622,0.351171,0.998761,0.969933,2.1498,0.969933,0.775947
19,1314.23,1,4.99538,5.04659,32.9387,11.4794,0.630249,0.630249,0.422374,0.998761,0.945374,2.27176,0.945374,0.756299
20,1301.91,1,5.33633,4.65725,31.4243,11.013,0.614291,0.614291,0.528353,0.998761,0.921437,2.21423,0.921437,0.737149
21,1292.92,1,5.49666,6.04248,30.3825,10.7807,0.598737,0.598737,0.28259,0.998761,0.898105,2.15817,0.898105,0.718484
22,1281.02,1,5.20014,3.82825,33.7993,11.7981,0.583577,0.583577,0.192737,0.998761,0.875365,2.10352,0.875365,0.700292
23,1269.77,1,5.08258,3.02941,32.9382,11.6276,0.5688,0.5688,0.454035,0.998761,0.8532,2.05026,0.8532,0.68256
24,1249.87,1,5.35512,2.07425,32.9609,11.5397,0.554398,0.554398,0.486645,0.998761,0.831597,1.99835,0.831597,0.665277
25,1248.33,1,5.45607,2.36081,33.2345,11.5794,0.54036,0.54036,0.454752,0.998761,0.81054,1.94775,0.81054,0.648432
26,1237.16,1,5.45435,2.71205,34.6912,12.0459,0.526678,0.526678,0.385391,0.998761,0.790017,1.89843,0.790017,0.632013
27,1229.86,1,5.54291,3.00128,37.1932,12.6945,0.513342,0.513342,0.401795,0.998761,0.770013,1.91008,0.770013,0.61601
28,1210.09,1,5.50026,2.74102,35.2646,12.0314,0.500344,0.500344,0.44271,0.998761,0.750516,1.87177,0.750516,0.600413
29,1198.82,1,5.47523,2.47563,34.1325,11.7109,0.487675,0.487675,0.423746,0.998761,0.731512,1.92232,0.731512,0.58521
30,1180.38,1,5.49863,3.02939,33.8288,11.5955,0.475327,0.475327,0.452738,0.998761,0.71299,1.87365,0.71299,0.570392
31,1186.01,1,5.42732,2.32447,33.9312,11.5267,0.463291,0.463291,0.439047,0.998761,0.694937,1.82621,0.694937,0.555949
32,1168.66,1,5.33775,1.56033,33.3288,11.3613,0.45156,0.45156,0.567913,0.998761,0.677341,1.77997,0.677341,0.541873
33,1153.86,1,5.24217,1.5872,31.7581,10.9216,0.440127,0.440127,0.588605,0.998761,0.66019,1.7349,0.66019,0.528152
34,1152.89,1,5.26802,1.55732,29.8577,10.3949,0.428982,0.428982,0.561075,0.998761,0.643474,1.86248,0.643474,0.514779
35,1140.99,1,5.32022,1.79349,31.2553,10.7802,0.41812,0.41812,0.529667,0.998761,0.627181,1.81532,0.627181,0.501744
36,1129.09,1,5.42476,2.37042,31.8438,10.9319,0.407533,0.407533,0.505858,0.998761,0.6113,1.76936,0.6113,0.48904
37,1130.74,1,5.47819,2.33692,30.9022,10.6902,0.397214,0.397214,0.503535,0.998761,0.595821,1.72456,0.595821,0.476657
38,1115.12,1,5.45387,2.03531,31.798,10.9938,0.387157,0.387157,0.532224,0.998761,0.580735,1.68089,0.580735,0.464588
39,1098.1,1,5.43461,2.71999,33.584,11.4802,0.377354,0.377354,0.487784,0.998761,0.56603,1.63833,0.56603,0.452824
40,1096.49,1,5.44788,2.56885,32.8682,11.272,0.367799,0.367799,0.449341,0.998761,0.551698,1.6508,0.551698,0.441359
41,1085.66,1,5.55266,2.32509,31.9031,10.9989,0.358486,0.358486,0.41673,0.998761,0.537729,1.609,0.537729,0.430183
42,1069.82,1,5.38527,1.89295,32.3916,11.192,0.349409,0.349409,0.536575,0.998761,0.524113,1.56826,0.524113,0.419291
43,1051.75,1,5.36276,2.98495,31.2619,10.8608,0.340562,0.340562,0.45241,0.998761,0.510842,1.52855,0.510842,0.408674
44,1036.7,1,5.41922,3.2696,31.0493,10.8438,0.331938,0.331938,0.417223,0.998761,0.497908,1.48985,0.497908,0.398326
45,1031.02,1,5.41907,2.63822,29.6916,10.4423,0.323534,0.323534,0.412739,0.998761,0.4853,1.45213,0.4853,0.38824
46,1029.19,1,5.3289,1.69029,29.1078,10.3003,0.315341,0.315341,0.557235,0.998761,0.473012,1.41536,0.473012,0.37841
47,1019.83,1,5.29563,1.90365,28.8692,10.2604,0.307357,0.307357,0.516242,0.998761,0.461035,1.37952,0.461035,0.368828
48,1013.48,1,5.31141,1.73746,28.274,10.0635,0.299574,0.299574,0.506395,0.998761,0.449362,1.34459,0.449362,0.359489
49,1004.6,1,5.27771,1.9934,28.4631,10.1388,0.291989,0.291989,0.492891,0.998761,0.437984,1.31054,0.437984,0.350387
50,1003.3,1,5.38309,2.21478,28.6306,10.2075,0.284596,0.284596,0.554857,0.998761,0.426894,1.31124,0.426894,0.341515
51,997.705,1,5.33702,2.52283,27.3232,9.80982,0.27739,0.27739,0.463159,0.998761,0.416084,1.27804,0.416084,0.332867
52,979.142,1,5.25412,2.67557,27.7151,9.9299,0.270366,0.270366,0.51108,0.998761,0.405549,1.24567,0.405549,0.324439
53,975.26,1,5.24821,3.22686,26.8788,9.72721,0.26352,0.26352,0.494365,0.998761,0.39528,1.21413,0.39528,0.316224
54,965.049,1,5.31271,2.91843,26.8097,9.71746,0.256848,0.256848,0.481598,0.998761,0.385271,1.18339,0.385271,0.308217
55,956.161,1,5.30528,3.08607,27.0876,9.82436,0.250344,0.250344,0.457902,0.998761,0.375516,1.15343,0.375516,0.300413
56,948.538,1,5.33274,3.40051,26.8857,9.75541,0.244005,0.244005,0.455189,0.998761,0.366008,1.12422,0.366008,0.292806
57,941.593,1,5.36282,3.18885,27.1258,9.83648,0.237827,0.237827,0.409774,0.998761,0.35674,1.09576,0.35674,0.285392
58,938.597,1,5.30377,2.77451,27.6407,9.99094,0.231805,0.231805,0.439905,0.998761,0.347707,1.06801,0.347707,0.278166
59,940.239,1,5.27083,2.96218,27.7118,10.0373,0.225936,0.225936,0.397012,0.998761,0.338903,1.04097,0.338903,0.271123
60,931.502,1,5.31441,3.20722,27.352,9.92205,0.220215,0.220215,0.424532,0.998761,0.330322,1.01461,0.330322,0.264258
61,923.609,1,5.2267,3.39302,27.0177,9.8512,0.214639,0.214639,0.424794,0.998761,0.321958,0.988919,0.321958,0.257567
62,913.145,1,5.29154,3.54617,26.8655,9.80579,0.209204,0.209204,0.386719,0.998761,0.313806,0.963879,0.313806,0.251045
63,914.682,1,5.32773,3.47755,26.2633,9.61408,0.203907,0.203907,0.407778,0.998761,0.30586,0.939473,0.30586,0.244688
