simulations,OFV
500,954.537
1000,955.687
1500,954.876
2000,954.741
2500,956.221
3000,956.15
3500,955.143
4000,955.259
4500,955.638
5000,955.064
5500,955.338
6000,955.769
6500,955.699
7000,955.684
7500,956.108
8000,956.327
8500,956.682
9000,956.436
9500,956.284
10000,956.188
10500,955.6
11000,955.779
11500,955.926
12000,955.456
12500,954.48
13000,954.344
13500,954.375
14000,954.492
14500,954.497
15000,954.532
15500,954.444
16000,954.597
16500,954.552
17000,954.584
17500,954.713
18000,954.731
18500,954.903
19000,954.946
19500,954.942
20000,954.858
20500,954.913
21000,954.77
21500,954.847
22000,954.986
22500,954.932
23000,954.875
23500,954.908
24000,954.967
24500,954.876
25000,954.972
25500,955.006
26000,954.691
26500,954.709
27000,954.666
27500,954.695
28000,954.806
28500,954.838
29000,954.918
29500,954.996
30000,955.089
