iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1514.03,1,5.25947,6.10874,10.2532,21.6974,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1499.55,1,4.82545,10.691,26.0201,46.0369,0.974679,0.974679,0.815868,0.998761,1.46202,1.49791,1.46202,1.16962
3,1490.79,1,4.91646,8.81271,25.4252,45.552,0.95,0.95,0.628468,0.998761,1.425,1.45998,1.425,1.14
4,1469.96,1,4.35873,11.2846,23.3842,42.7468,0.925945,0.925945,0.583578,0.998761,1.38892,1.42301,1.38892,1.11113
5,1457.24,1,4.15494,8.34386,26.5018,47.0703,0.9025,0.9025,0.726699,0.998761,1.35375,1.38698,1.35375,1.083
6,1449.58,1,4.20521,9.11548,33.1304,56.5724,0.879648,0.879648,0.92423,0.998761,1.31947,1.41877,1.31947,1.05558
7,1440.08,1,4.47225,10.8922,33.1264,56.2548,0.857375,0.857375,1.09179,0.998761,1.28606,1.38285,1.28606,1.02885
8,1417.95,1,4.76478,11.4231,26.0186,45.8894,0.835666,0.835666,0.624607,0.998761,1.2535,1.34784,1.2535,1.0028
9,1412.08,1,4.75753,9.42647,31.6901,53.9051,0.814506,0.814506,0.661436,0.998761,1.22176,1.31371,1.22176,0.977407
10,1396.29,1,5.31697,9.00286,28.6101,49.5479,0.793882,0.793882,0.216422,0.998761,1.19082,1.28044,1.19082,0.952659
11,1394.57,1,5.17173,8.00851,31.8957,53.8015,0.773781,0.773781,0.61242,0.998761,1.16067,1.24802,1.16067,0.928537
12,1372.68,1,5.14327,7.90648,28.1955,48.7931,0.754188,0.754188,0.480849,0.998761,1.13128,1.28863,1.13128,0.905026
13,1364.55,1,5.14479,11.8898,25.4408,44.7258,0.735092,0.735092,0.634351,0.998761,1.10264,1.256,1.10264,0.88211
14,1353.71,1,4.82934,10.2745,23.2944,41.4097,0.716479,0.716479,0.498098,0.998761,1.07472,1.24954,1.07472,0.859775
15,1339.26,1,4.98088,11.8497,24.668,43.481,0.698337,0.698337,0.566637,0.998761,1.04751,1.24005,1.04751,0.838005
16,1332.21,1,4.91977,12.3921,23.1732,41.3078,0.680655,0.680655,0.659885,0.998761,1.02098,1.32813,1.02098,0.816786
17,1322.44,1,4.92255,12.8687,23.2694,41.7842,0.66342,0.66342,0.47467,0.998761,0.995131,1.2945,0.995131,0.796105
18,1312.07,1,5.06181,12.7139,23.7374,42.2659,0.646622,0.646622,0.515475,0.998761,0.969933,1.31622,0.969933,0.775947
19,1292.88,1,5.10307,14.2852,22.5173,40.2738,0.630249,0.630249,0.603117,0.998761,0.945374,1.38118,0.945374,0.756299
20,1281.75,1,5.24697,14.6228,21.6325,38.8093,0.614291,0.614291,0.425699,0.998761,0.921437,1.34621,0.921437,0.737149
21,1271.82,1,5.43003,15.8655,19.5537,36.2044,0.598737,0.598737,0.33937,0.998761,0.898105,1.31213,0.898105,0.718484
22,1260.14,1,5.19417,11.7672,21.4518,39.3237,0.583577,0.583577,0.28686,0.998761,0.875365,1.2789,0.875365,0.700292
23,1249.3,1,5.06147,8.76206,21.7987,40.2906,0.5688,0.5688,0.466061,0.998761,0.8532,1.24652,0.8532,0.68256
24,1236.01,1,5.39792,8.4747,22.773,41.6017,0.554398,0.554398,0.594439,0.998761,0.831597,1.21496,0.831597,0.665277
25,1229.82,1,5.34516,7.93081,22.8558,41.5303,0.54036,0.54036,0.66971,0.998761,0.81054,1.18419,0.81054,0.648432
26,1220.51,1,5.37461,9.4584,23.3078,42.3713,0.526678,0.526678,0.409313,0.998761,0.790017,1.15421,0.790017,0.632013
27,1205.17,1,5.42154,10.5432,24.7393,44.1992,0.513342,0.513342,0.426089,0.998761,0.770013,1.12498,0.770013,0.61601
28,1193.76,1,5.47426,10.0865,25.1437,44.4634,0.500344,0.500344,0.526171,0.998761,0.750516,1.0965,0.750516,0.600413
29,1184.41,1,5.42685,9.5449,23.7708,42.3135,0.487675,0.487675,0.445971,0.998761,0.731512,1.06873,0.731512,0.58521
30,1168.72,1,5.48615,8.88293,23.6437,42.1034,0.475327,0.475327,0.520229,0.998761,0.71299,1.04167,0.71299,0.570392
31,1166.6,1,5.45131,8.266,25.008,43.8711,0.463291,0.463291,0.457798,0.998761,0.694937,1.0153,0.694937,0.555949
32,1153.52,1,5.31594,7.21281,22.7501,40.6949,0.45156,0.45156,0.700081,0.998761,0.677341,0.989589,0.677341,0.541873
33,1141.25,1,5.22442,7.48547,20.6742,37.5896,0.440127,0.440127,0.729373,0.998761,0.66019,0.964533,0.66019,0.528152
34,1134.69,1,5.08078,7.56522,21.676,38.905,0.428982,0.428982,0.867419,0.998761,0.643474,0.940167,0.643474,0.514779
35,1126.7,1,5.16799,7.42604,22.7412,40.4766,0.41812,0.41812,0.621624,0.998761,0.627181,1.08674,0.627181,0.501744
36,1107.02,1,5.33295,8.53695,24.0199,42.269,0.407533,0.407533,0.715547,0.998761,0.6113,1.05922,0.6113,0.48904
37,1102.17,1,5.41703,8.00316,24.0874,42.2351,0.397214,0.397214,0.675039,0.998761,0.595821,1.0324,0.595821,0.476657
38,1085.51,1,5.43628,8.0625,23.0741,40.7446,0.387157,0.387157,0.509184,0.998761,0.580735,1.00626,0.580735,0.464588
39,1071.31,1,5.60163,9.33562,23.0408,40.8486,0.377354,0.377354,0.591843,0.998761,0.56603,0.980783,0.56603,0.452824
40,1070.54,1,5.50833,9.17838,22.9021,40.5412,0.367799,0.367799,0.493385,0.998761,0.551698,1.05679,0.551698,0.441359
41,1064.18,1,5.48776,9.42214,22.117,39.5173,0.358486,0.358486,0.42356,0.998761,0.537729,1.03003,0.537729,0.430183
42,1050.83,1,5.50394,8.68035,22.1459,39.637,0.349409,0.349409,0.544919,0.998761,0.524113,1.00395,0.524113,0.419291
43,1049.75,1,5.37022,9.15881,22.7522,40.5118,0.340562,0.340562,0.450415,0.998761,0.510842,1.00027,0.510842,0.408674
44,1029.16,1,5.49293,9.12978,21.8536,39.2124,0.331938,0.331938,0.489689,0.998761,0.497908,0.974939,0.497908,0.398326
45,1024.9,1,5.47369,9.60459,20.039,36.5643,0.323534,0.323534,0.468344,0.998761,0.4853,0.950253,0.4853,0.38824
46,1016.63,1,5.40872,7.63981,21.1427,38.253,0.315341,0.315341,0.575187,0.998761,0.473012,0.926192,0.473012,0.37841
47,1006,1,5.45868,7.34816,21.3761,38.6311,0.307357,0.307357,0.519029,0.998761,0.461035,0.90274,0.461035,0.368828
48,1003.19,1,5.39173,6.23195,21.3896,38.5402,0.299574,0.299574,0.521169,0.998761,0.449362,0.879882,0.449362,0.359489
49,986.173,1,5.2585,6.14801,21.8668,39.1724,0.291989,0.291989,0.529562,0.998761,0.437984,0.857603,0.437984,0.350387
50,994.096,1,5.26034,6.31532,21.9008,39.2493,0.284596,0.284596,0.599106,0.998761,0.426894,0.835888,0.426894,0.341515
51,982.624,1,5.38444,5.81881,21.532,38.6327,0.27739,0.27739,0.498236,0.998761,0.416084,0.814723,0.416084,0.332867
52,963.22,1,5.41138,6.77025,21.9855,39.2602,0.270366,0.270366,0.531107,0.998761,0.405549,0.794094,0.405549,0.324439
53,958.139,1,5.33261,6.63584,22.4957,39.9881,0.26352,0.26352,0.561055,0.998761,0.39528,0.773987,0.39528,0.316224
54,955.471,1,5.43153,6.33561,22.5846,40.1194,0.256848,0.256848,0.578011,0.998761,0.385271,0.754389,0.385271,0.308217
55,945.092,1,5.39037,5.66405,22.845,40.6294,0.250344,0.250344,0.517121,0.998761,0.375516,0.735288,0.375516,0.300413
56,935.991,1,5.32111,5.80754,22.5953,40.2662,0.244005,0.244005,0.453683,0.998761,0.366008,0.71667,0.366008,0.292806
57,926.201,1,5.29485,5.28333,22.8843,40.7183,0.237827,0.237827,0.438839,0.998761,0.35674,0.698523,0.35674,0.285392
58,920.086,1,5.25735,4.62493,22.9972,40.8909,0.231805,0.231805,0.453832,0.998761,0.347707,0.680836,0.347707,0.278166
59,914.799,1,5.2219,4.85469,23.8279,42.1676,0.225936,0.225936,0.458308,0.998761,0.338903,0.663597,0.340178,0.271123
60,907.179,1,5.25308,4.5692,24.3057,42.7928,0.220215,0.220215,0.481175,0.998761,0.330322,0.646794,0.331565,0.264258
61,898.192,1,5.26105,4.75138,24.5141,43.1775,0.214639,0.214639,0.455391,0.998761,0.321958,0.630417,0.323169,0.258073
62,893.864,1,5.33185,5.07649,24.5697,43.2797,0.209204,0.209204,0.46111,0.998761,0.313806,0.614455,0.321802,0.261071
63,898.086,1,5.34382,4.88627,24.1178,42.5847,0.203907,0.203907,0.515373,0.998761,0.30586,0.598896,0.31665,0.255003
64,891.446,1,5.27578,4.84327,24.5043,43.0854,0.204764,0.198744,0.496851,0.998761,0.298116,0.583732,0.325576,0.262586
65,882.086,1,5.26037,4.60621,24.4769,43.049,0.204429,0.193711,0.479796,0.998761,0.290567,0.568952,0.317332,0.258483
66,881.308,1,5.31422,4.82111,23.9804,42.331,0.20709,0.188807,0.41699,0.998761,0.28321,0.554545,0.312885,0.255094
67,879.099,1,5.29425,4.96519,23.7896,42.1185,0.20897,0.184026,0.535659,0.998761,0.276039,0.540504,0.311402,0.254587
68,879.344,1,5.32703,4.93152,23.6907,41.8747,0.219344,0.179366,0.542983,0.998761,0.269049,0.547568,0.303517,0.248141
69,879.147,1,5.30823,5.22798,23.5864,41.7027,0.239525,0.174825,0.610594,0.998761,0.262237,0.571908,0.295832,0.241858
70,880.421,1,5.22196,4.92317,23.3774,41.4274,0.248462,0.170398,0.552803,0.998761,0.255597,0.557427,0.288341,0.235791
71,867.661,1,5.2195,4.57579,23.1923,41.2263,0.251316,0.166083,0.54286,0.998761,0.249125,0.55852,0.281202,0.230891
72,864.884,1,5.22224,4.28103,23.5565,41.7216,0.246432,0.161878,0.555737,0.998761,0.242817,0.544378,0.282456,0.231524
73,854.835,1,5.18907,4.36666,23.9614,42.3687,0.245223,0.157779,0.540174,0.998761,0.236669,0.530594,0.306247,0.250508
74,868.101,1,5.18942,4.29858,23.9674,42.4507,0.241348,0.153784,0.553197,0.998761,0.230676,0.517159,0.310076,0.256707
75,855.751,1,5.2143,4.16672,24.2981,42.9278,0.243715,0.14989,0.526664,0.998761,0.224835,0.504064,0.302225,0.250361
76,844.927,1,5.20131,4.10422,24.4304,43.1101,0.254469,0.146095,0.569742,0.998761,0.219142,0.491301,0.294572,0.244022
77,848.027,1,5.18544,4.02537,24.4675,43.1044,0.253673,0.142396,0.576637,0.998761,0.213594,0.505486,0.287114,0.237843
78,852.518,1,5.22162,4.08743,24.218,42.668,0.258885,0.13879,0.553205,0.998761,0.208185,0.492686,0.279844,0.231821
79,833.345,1,5.19241,4.40154,23.937,42.3189,0.261019,0.135276,0.588743,0.998761,0.203764,0.514849,0.272758,0.225951
80,832.855,1,5.19251,4.33858,24.2333,42.8691,0.268639,0.131851,0.61459,0.998761,0.210685,0.501813,0.265852,0.22023
81,826.548,1,5.22518,4.5476,23.9012,42.3668,0.261837,0.128512,0.569542,0.998761,0.20535,0.489107,0.25912,0.214654
82,811.685,1,5.22569,4.30241,24.0307,42.4461,0.267258,0.125258,0.61977,0.998761,0.20015,0.476722,0.252559,0.209218
83,811.113,1,5.20017,4.34675,24.0275,42.4104,0.269501,0.122087,0.612271,0.998761,0.197326,0.464651,0.246164,0.203921
84,813.873,1,5.19183,4.53348,23.7831,42.0488,0.274867,0.118995,0.636038,0.998761,0.202696,0.45569,0.239931,0.198757
85,806.877,1,5.19097,4.60098,24.1171,42.4462,0.270607,0.115982,0.635937,0.998761,0.209351,0.458874,0.233856,0.193725
86,799.462,1,5.21838,4.65674,24.2569,42.6926,0.274752,0.113045,0.626392,0.998761,0.20405,0.448625,0.227935,0.18882
87,796.519,1,5.23965,4.83276,24.2661,42.7473,0.274147,0.110183,0.621969,0.998761,0.203016,0.437266,0.227038,0.188555
88,801.409,1,5.28657,4.80496,24.2756,42.8067,0.274109,0.107393,0.625335,0.998761,0.197875,0.426194,0.245296,0.203367
89,806,1,5.25669,4.8572,24.3595,42.9834,0.269989,0.104674,0.595704,0.998761,0.201519,0.428029,0.241932,0.19871
90,811.508,1,5.24783,4.50562,24.1971,42.6865,0.280234,0.102024,0.587421,0.998761,0.199632,0.448871,0.253218,0.20695
91,801.017,1,5.20744,4.38675,24.5634,43.1968,0.285461,0.0994403,0.597528,0.998761,0.203865,0.455191,0.259261,0.211397
92,796.146,1,5.21382,4.38008,24.6392,43.2572,0.280381,0.0969224,0.599673,0.998761,0.203105,0.523803,0.257689,0.211875
93,794.074,1,5.20367,4.33121,24.3829,42.815,0.286131,0.0944682,0.596408,0.998761,0.211747,0.51054,0.251164,0.20651
94,792.572,1,5.2032,4.11085,24.3513,42.7519,0.28915,0.0920763,0.630131,0.998761,0.206385,0.497613,0.244804,0.201281
95,792.281,1,5.20152,4.21277,24.1921,42.6108,0.290221,0.0897448,0.630479,0.998761,0.214636,0.485013,0.238606,0.196184
96,784.941,1,5.1668,4.32716,24.189,42.4784,0.292597,0.0874724,0.667457,0.998761,0.214041,0.486568,0.232564,0.191217
97,775.478,1,5.15002,4.23837,24.0369,42.3173,0.293409,0.0852576,0.676808,0.998761,0.218209,0.474248,0.226675,0.186375
98,773.975,1,5.15394,4.09249,23.9305,42.1419,0.29635,0.0830988,0.673263,0.998761,0.220389,0.46224,0.220936,0.181656
99,772.513,1,5.13374,4.11765,23.8757,42.0957,0.292516,0.0816696,0.686481,0.998761,0.214809,0.450536,0.215342,0.177056
100,777.084,1,5.19084,4.09201,23.7773,41.964,0.289319,0.083228,0.66007,0.998761,0.209369,0.45261,0.215552,0.17562
101,772.759,1,5.1775,4.23454,23.7101,41.8531,0.290821,0.0817411,0.674631,0.998761,0.211589,0.453208,0.213975,0.177017
102,770.905,1,5.1556,4.1345,23.8147,41.9894,0.291422,0.0797038,0.638258,0.998761,0.214571,0.511768,0.217387,0.180576
103,771.19,1,5.11633,3.98161,23.7699,41.9911,0.292971,0.0810714,0.63454,0.998761,0.213609,0.485078,0.222773,0.186257
104,779.594,1,5.11703,3.95717,23.6895,42.0011,0.293853,0.081946,0.657695,0.998761,0.215497,0.528736,0.221535,0.184031
105,770.248,1,5.12387,3.98997,23.5726,41.9039,0.291353,0.0814178,0.655939,0.998761,0.206002,0.522909,0.226235,0.187225
106,768.145,1,5.12923,4.18312,23.3963,41.7067,0.29239,0.0779638,0.66043,0.998761,0.214846,0.551365,0.236362,0.194112
107,770.132,1,5.1368,4.13288,23.2986,41.6789,0.301633,0.0754509,0.662793,0.998761,0.215085,0.529183,0.231946,0.191014
108,762.635,1,5.08748,4.026,23.2477,41.5832,0.301952,0.0741387,0.65153,0.998761,0.212443,0.474459,0.231107,0.191221
109,763.429,1,5.11544,4.08181,23.1874,41.5592,0.299213,0.0735198,0.638976,0.998761,0.211768,0.480202,0.23112,0.191701
110,761.732,1,5.12026,3.95789,23.2481,41.7301,0.299433,0.0746624,0.660106,0.998761,0.212631,0.484491,0.229893,0.193683
111,759.4,1,5.15547,4.126,23.6962,42.4068,0.298383,0.0750608,0.685737,0.998761,0.21189,0.432044,0.22544,0.189681
112,763.858,1,5.15309,4.20948,23.6629,42.355,0.300438,0.074659,0.642654,0.998761,0.217227,0.435296,0.234033,0.198137
113,767.758,1,5.14213,4.24488,23.6739,42.3536,0.300904,0.0752567,0.639961,0.998761,0.213189,0.484174,0.233368,0.196333
114,761.224,1,5.10511,4.22112,23.6433,42.2736,0.305418,0.0726027,0.667092,0.998761,0.219467,0.493578,0.230811,0.196287
115,756.515,1,5.12235,4.1672,23.4631,41.9108,0.302058,0.0720051,0.66227,0.998761,0.218352,0.491236,0.231452,0.19699
116,761.775,1,5.12364,4.10575,23.3707,41.8206,0.29949,0.0738812,0.642301,0.998761,0.216056,0.495189,0.226655,0.19434
117,758.478,1,5.1205,4.2456,23.3371,41.8205,0.297765,0.0725363,0.636166,0.998761,0.215543,0.482914,0.231481,0.199004
118,764.665,1,5.14195,4.38934,23.4649,41.9954,0.297712,0.0740825,0.631576,0.998761,0.218298,0.505343,0.235665,0.19994
119,760.124,1,5.16191,4.31808,23.2366,41.5917,0.305328,0.070313,0.653244,0.998761,0.222311,0.516288,0.237511,0.201074
120,763.358,1,5.14836,4.26961,23.0989,41.3824,0.30544,0.071883,0.666828,0.998761,0.209119,0.512716,0.241263,0.203892
121,755.23,1,5.17573,4.39837,22.9527,41.1462,0.300936,0.069895,0.655872,0.998761,0.210505,0.509553,0.238069,0.200964
122,747.707,1,5.14702,4.42387,22.7633,40.8777,0.298375,0.0688158,0.650054,0.998761,0.213844,0.514839,0.233734,0.198541
123,753.363,1,5.17054,4.33014,22.8031,40.9103,0.301642,0.0701088,0.667316,0.998761,0.209095,0.482775,0.236366,0.202584
