iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2028.49,1,7.77311,5.76621,31.5191,22.7517,3,3,0,1.5,1.5,1.5,1.5
2,2001.8,1,4.07932,7.6916,31.9388,29.4364,2.92404,2.92404,0,1.46202,1.59632,1.57889,1.46202
3,1992,1,4.1665,8.75119,35.2232,44.4195,2.85,2.85,0,1.425,1.64052,1.53891,1.51861
4,1968.17,1,2.97379,10.0953,50.9494,70.448,2.77784,2.77784,0,1.38892,1.59898,1.49994,1.48016
5,1968.62,1,2.72717,10.7209,72.7393,78.9926,2.7075,2.7075,0,1.35375,1.55849,1.46197,1.44268
6,1962.67,1,2.76669,8.57829,63.5915,82.0218,2.63894,2.63894,0,1.31947,1.56319,1.53418,1.40615
7,1942.74,1,2.28725,8.93702,83.5721,115.865,2.57212,2.57212,0,1.28606,1.56973,1.49533,1.37055
8,1927.54,1,2.27159,9.19131,88.8662,100.546,2.507,2.507,0,1.2535,1.52998,1.45747,1.40449
9,1926.77,1,2.14488,7.17295,88.9284,109.151,2.44352,2.44352,0,1.22176,1.77233,1.42057,1.36893
10,1919.68,1,1.77983,8.42285,74.2942,151.106,2.38165,2.38165,0,1.22387,1.74293,1.3846,1.33427
11,1912.05,1,2.25113,5.36238,91.7345,153.413,2.32134,2.32134,0,1.19288,1.74706,1.34954,1.3577
12,1889.71,1,2.19511,5.06217,77.6062,164.172,2.26257,2.26257,0,1.16268,1.70283,1.31537,1.32332
13,1883.72,1,2.71263,9.28,58.5877,249.055,2.20528,2.20528,0,1.13324,1.77757,1.28206,1.36128
14,1873.73,1,2.48284,6.92471,69.6408,193.482,2.14944,2.14944,0,1.10454,1.91509,1.2496,1.32682
15,1857.27,1,2.16751,7.51069,55.7114,209.748,2.09501,2.09501,0,1.07658,1.8666,1.21796,1.29322
16,1853.48,1,2.37593,11.6491,51.2737,185.403,2.04197,2.04197,0,1.04932,1.84286,1.18712,1.26047
17,1831.5,1,2.37023,7.78757,41.9042,210.091,1.99026,1.99026,0,1.02275,1.79619,1.15706,1.22856
18,1836.69,1,2.3376,8.35758,35.2359,195.899,1.93987,1.93987,0,0.996851,1.75071,1.25194,1.35934
