rep,ID,standEta_Cl_simulated,standEta_V1_simulated,standEta_Q_simulated,standEta_V2_simulated,filter
1,1,-2.80678,-0.264316,0.191548,0.467534,0
2,1,-2.61064,-1.3503,-0.415998,0.0103924,0
3,1,-2.53266,-1.53563,0.431757,-0.494961,0
4,1,-2.55492,-1.06683,0.630174,1.5297,0
5,1,-2.54856,-1.31079,0.405474,-0.35025,0
6,1,-2.68107,-0.846518,0.604881,1.22586,0
7,1,-2.6439,-3.36645,1.14259,0.582453,0
8,1,-2.42504,-1.33398,0.291208,-1.44735,0
9,1,-2.82415,-0.81726,0.393188,0.0670305,0
10,1,-2.62222,-1.20898,1.29173,-0.181553,0
1,2,1.06266,0.802027,-0.301934,-1.56037,0
2,2,0.980711,0.462483,-0.355358,0.402493,0
3,2,0.934979,0.393444,0.0671375,-0.96779,0
4,2,0.91185,0.266195,-0.078997,-0.954993,0
5,2,0.750099,0.710979,-0.66511,0.554965,0
6,2,0.903946,0.0874017,0.143301,-0.156882,0
7,2,0.869822,1.31282,-0.798365,-0.0159162,0
8,2,0.932616,0.388084,-0.0451629,-0.275703,0
9,2,0.977403,0.131037,0.209201,-0.886291,0
10,2,0.96616,1.19633,0.27198,0.983874,0
1,3,0.854353,0.585117,0.103714,-0.275581,0
2,3,0.706501,0.598543,-0.00202192,-0.162218,0
3,3,0.803404,0.741061,0.168208,-0.107309,0
4,3,0.731219,0.81686,-0.0691727,0.159966,0
5,3,0.751274,0.297601,0.499065,0.547049,0
6,3,0.681071,0.358416,0.180842,0.438025,0
7,3,0.690067,0.696432,0.215485,0.1978,0
8,3,0.774982,0.732235,-0.0167912,1.6,0
9,3,0.70313,1.17261,0.542095,-0.120264,0
10,3,0.799419,1.44315,-0.118141,0.920007,0
1,4,0.0847737,0.228239,-0.611423,-0.373433,0
2,4,-0.219421,-0.366624,-0.987782,1.00546,0
3,4,-0.116037,-0.554519,-0.741331,-0.145485,0
4,4,-0.101967,-0.489307,-0.622894,0.454899,0
5,4,-0.14678,-0.165888,-0.954288,1.15521,0
6,4,-0.249615,-0.0153905,-1.30106,-0.834545,0
7,4,0.0483807,-0.264858,-0.632811,0.9134,0
8,4,-0.288074,-0.71894,-0.708361,1.36115,0
9,4,-0.167635,-0.298239,-0.588723,0.529549,0
10,4,-0.200026,-0.129903,-1.2689,0.831146,0
1,5,-0.502323,0.175318,0.636232,0.153434,0
2,5,-0.399175,-0.131025,1.31953,-0.107828,0
3,5,-0.438795,0.869085,0.636356,-0.713984,0
4,5,-0.359731,0.266506,1.18951,0.109093,0
5,5,-0.421019,0.258562,0.448382,-0.631587,0
6,5,-0.802878,0.435376,-0.0257133,-0.463027,0
7,5,-0.466819,0.358773,0.341357,1.70509,0
8,5,-0.418438,-0.135067,0.578804,-0.632173,0
9,5,-0.560902,0.377049,0.609066,-0.806018,0
10,5,-0.473465,0.370887,0.500828,0.624848,0
1,6,0.479398,1.71962,1.75707,-1.31329,0
2,6,0.5467,1.66157,0.783435,-0.824604,0
3,6,0.556371,2.21131,1.02854,0.871669,0
4,6,0.484563,1.3162,1.927,0.026816,0
5,6,0.531392,2.30501,0.80785,0.798785,0
6,6,0.518091,1.30362,1.31608,1.42846,0
7,6,0.513897,1.41788,2.21579,0.814185,0
8,6,0.486142,2.29799,0.780421,0.0525952,0
9,6,0.388561,1.39939,1.65705,0.0527337,0
10,6,0.509745,1.71359,1.36889,0.22136,0
1,7,0.45911,-1.84194,-1.47152,0.692881,0
2,7,0.474936,-2.09774,-1.11921,1.4922,0
3,7,0.481985,-1.98674,-1.16113,-0.796128,0
4,7,0.455307,-2.03444,-1.197,-1.68713,0
5,7,0.403597,-2.09471,-1.20034,0.10888,0
6,7,0.371951,-1.82691,-1.73036,-0.111258,0
7,7,0.549278,-1.7207,-1.07488,0.0750246,0
8,7,0.493998,-1.77097,-1.24005,0.70846,0
9,7,0.316271,-2.50867,-1.31279,-2.09246,0
10,7,0.389088,-2.24706,-1.1525,-0.428372,0
1,8,0.893517,0.281209,-0.259556,2.04018,0
2,8,0.786406,-0.188639,-0.530693,-0.94672,0
3,8,1.04065,-0.110065,-0.13829,1.11863,0
4,8,1.02282,-0.0264684,-0.279993,-0.0609423,0
5,8,0.892619,-0.379147,-0.15408,1.26113,0
6,8,1.05556,0.405088,-0.141054,-0.369216,0
7,8,0.953284,0.130196,-0.278827,-0.0488415,0
8,8,0.977631,-0.145894,-0.019781,-0.640273,0
9,8,0.813593,-0.527322,-0.109923,-0.620063,0
10,8,0.983786,0.21123,-0.297595,0.588319,0
1,9,-0.0920255,-0.867894,1.49745,0.509295,0
2,9,-0.365195,-0.23157,0.617505,-0.0560792,0
3,9,-0.255894,-0.52834,0.199906,0.442314,0
