iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,638.374,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,602.105,1,9.89349,16.0067,43.813,71.6892,0.24,0.894427,1.02481,0.894427,1.0761
3,556.497,1,9.67795,16.0576,45.1989,88.8249,0.192,0.8,0.925776,0.8,0.963588
4,528.763,1,9.83806,15.0767,49.0554,93.6012,0.1536,0.715542,0.828039,0.715542,0.964518
5,499.524,1,9.72844,14.7446,48.174,98.0383,0.128448,0.64,0.772427,0.64,0.991461
6,465.179,1,9.74299,15.4863,44.2885,97.7742,0.110139,0.572433,0.718347,0.572433,0.99859
7,430.219,1,9.63951,15.0485,46.2222,99.4599,0.0967993,0.512,0.676914,0.512,0.92693
8,404.223,1,9.90382,15.4192,45.3982,93.5408,0.0889262,0.457947,0.647513,0.457947,0.842864
9,384.321,1,9.85983,13.8484,43.8218,92.3753,0.0814457,0.4096,0.654316,0.4096,0.825683
10,375.299,1,9.82925,14.3451,43.5883,96.8004,0.0793527,0.366357,0.624308,0.366357,0.766892
11,361.131,1,9.93685,14.7357,44.7837,86.9206,0.075633,0.32768,0.613825,0.32768,0.748604
12,341.046,1,9.97367,14.7616,44.8532,78.7354,0.0706325,0.293086,0.561888,0.293086,0.793488
13,331.928,1,10.0462,14.8486,44.1225,76.2705,0.0683673,0.262144,0.553317,0.262144,0.75721
14,324.769,1,10.0963,14.8207,44.473,77.3175,0.0675578,0.25131,0.541946,0.234469,0.754336
15,320.344,1,10.0528,14.9884,44.2503,82.5852,0.0649797,0.25067,0.613881,0.225851,0.718035
16,316.23,1,10.0624,14.3873,44.4706,76.5078,0.0635592,0.243717,0.589168,0.235473,0.744961
17,312.473,1,10.037,15.064,43.9506,80.9109,0.0628911,0.244955,0.554191,0.231294,0.741364
18,308.593,1,10.0939,14.8937,44.3816,73.2325,0.0619905,0.244097,0.542186,0.218071,0.774329
19,311.192,1,9.99609,14.7877,44.5251,75.2664,0.0628375,0.249666,0.528312,0.212967,0.776537
20,305.98,1,10.0619,14.4374,44.8479,77.6696,0.0626851,0.250864,0.511387,0.198085,0.763426
21,305.853,1,10.0566,14.315,44.0158,76.3429,0.0619534,0.2478,0.557693,0.21064,0.69346
22,302.663,1,10.0828,13.7175,45.1442,74.7993,0.0626554,0.248515,0.530947,0.188402,0.696438
23,310.872,1,10.0921,13.5067,45.0215,76.2644,0.0648135,0.243881,0.564888,0.186633,0.708507
24,301.854,1,10.0282,13.3589,45.8717,78.6879,0.0625731,0.249623,0.532888,0.174034,0.714742
25,295.961,1,9.98653,12.5466,46.0605,80.523,0.0607234,0.249896,0.495429,0.187182,0.70629
26,297.353,1,9.98283,12.3143,46.693,80.2179,0.060599,0.248407,0.490846,0.198916,0.724759
27,301.354,1,9.97235,12.2564,46.425,78.4002,0.0603794,0.243652,0.491466,0.223485,0.758676
28,300.887,1,10.0459,11.8792,47.2687,76.443,0.0612584,0.239882,0.483407,0.214203,0.756321
29,294.255,1,9.96867,11.9255,47.5509,82.6978,0.0604101,0.249926,0.48689,0.191589,0.691797
30,292.579,1,9.96677,11.9165,46.7729,78.9354,0.0606872,0.247016,0.460643,0.181403,0.683985
31,299.449,1,10.0097,11.9423,46.5581,79.0778,0.0627909,0.246156,0.503958,0.1698,0.690546
32,296.752,1,10.0089,11.8738,46.3981,74.5047,0.0624228,0.232114,0.51398,0.164992,0.686177
33,301.141,1,10.0472,11.8349,46.911,76.7809,0.065283,0.225774,0.465474,0.170969,0.64148
34,299.868,1,10.0541,12.001,46.8401,76.3766,0.0654905,0.233563,0.438344,0.159812,0.663875
35,305.925,1,10.1163,12.001,46.0108,77.5712,0.0670171,0.233285,0.457587,0.170616,0.649995
36,302.512,1,10.1885,12.8923,46.3281,77.9337,0.0648587,0.224974,0.477893,0.19091,0.648391
37,304.621,1,10.0912,12.4315,46.1935,79.2839,0.0653539,0.230762,0.457314,0.190881,0.645236
38,306.048,1,10.1335,12.5148,46.7366,74.0274,0.0656487,0.235077,0.495016,0.176423,0.66648
39,299.427,1,10.0916,11.6181,47.491,81.8018,0.064759,0.236375,0.463277,0.171258,0.632672
40,291.035,1,10.1294,11.9511,47.2898,74.3094,0.0615066,0.23058,0.476059,0.18015,0.62938
41,299.787,1,10.1838,12.066,46.9701,75.3981,0.0647802,0.231683,0.460496,0.176899,0.653446
42,297.101,1,10.1681,11.9065,47.1702,72.5278,0.064853,0.23282,0.434929,0.165881,0.649614
43,290.962,1,10.1396,12.1241,46.3805,69.9568,0.0615829,0.232325,0.444799,0.173197,0.708278
44,289.8,1,10.0726,12.2426,46.2019,74.9771,0.0597523,0.234827,0.45375,0.186439,0.73973
45,299.208,1,9.97619,12.279,46.4727,74.2431,0.0622544,0.223226,0.474456,0.180304,0.757242
46,302.315,1,10.021,12.0524,46.3028,75.3885,0.0640785,0.221548,0.487565,0.167608,0.773134
47,304.732,1,10.0455,12.0438,46.0906,75.483,0.0649374,0.220211,0.468729,0.175404,0.784118
