simulations,OFV
500,945.104
1000,943.361
1500,944.421
2000,944.32
2500,945.364
3000,946.195
3500,945.745
4000,946.342
4500,946.807
5000,946.392
5500,946.512
6000,946.675
6500,946.608
7000,946.536
7500,946.544
8000,946.693
8500,947.007
9000,946.774
9500,946.607
10000,946.65
10500,946.548
11000,946.743
11500,946.782
12000,946.498
12500,946.524
13000,946.305
13500,945.716
14000,945.657
14500,945.756
15000,944.466
15500,944.08
16000,944.195
16500,944.201
17000,944.225
17500,944.401
18000,944.486
18500,944.685
19000,944.699
19500,944.7
20000,944.69
20500,944.419
21000,944.404
21500,944.484
22000,944.617
22500,944.628
23000,944.515
23500,944.575
24000,944.628
24500,944.473
25000,944.569
25500,944.601
26000,944.535
26500,944.482
27000,944.446
27500,944.487
28000,944.608
28500,944.637
29000,944.497
29500,944.603
30000,944.681
