simulations, -2LL
1000,576.728
2000,575.9
3000,576.216
4000,576.244
5000,576.324
6000,576.224
7000,576.309
8000,576.322
9000,576.158
10000,576.113
11000,576.036
12000,576.09
13000,576.168
14000,576.226
15000,576.231
16000,576.326
17000,576.375
18000,576.408
19000,576.438
20000,576.424
21000,576.389
22000,576.42
23000,576.41
24000,576.393
25000,576.402
26000,576.435
27000,576.451
28000,576.429
29000,576.42
30000,576.399
