parameter,value,se_lin,rse_lin
Cl_pop,5.23306966610987,0.30215002284209,5.77385821554904
beta_Cl_logtCLCRMLMIN,0.633138106528479,0.248679537075158,39.2772974033545
V1_pop,18.5842560394367,1.94220173644182,10.4507908862231
Q_pop,7.38769702819362,1.89456409434862,25.6448536955212
V2_pop,34.0505175178279,5.13796685708699,15.0892474817656
omega_Cl,0.212219983391763,0.0408055348375345,19.2279417731395
omega_V1,0.350995019646374,0.0789587046842749,22.4956766520008
omega_Q,0.914870020654456,0.185328734686727,20.2573841641626
omega_V2,0.279435932578037,0.144965190699638,51.8777915789891
corr_V2_V1,0.999,0.605020909461002,60.5626535996999
a1,0.305930997055897,0.0224702065342866,7.34486101458397
a2,0.0642496565386362,0.00626201739643334,9.74638267936531
