iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1519.8,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1498.14,1,4.54643,27.5561,7.84792,34.0512,0.974679,0.974679,1.01323,0.974679,0.998761,0.974679,0.974679
3,1483.39,1,4.61845,27.3821,8.2746,34.211,0.95,0.95,1.03331,0.95,0.998761,0.95,0.95
4,1478.92,1,4.32095,30.1795,9.94208,37.6791,0.925945,0.925945,1.04594,0.925945,0.998761,0.925945,0.925945
5,1466.23,1,4.25746,30.7777,7.53829,38.1046,0.9025,0.9025,1.04196,0.9025,0.998761,0.9025,0.9025
6,1452.92,1,4.11003,32.3081,6.99374,40.124,0.879648,0.879648,1.03009,0.879648,0.998761,0.879648,0.879648
7,1450.8,1,4.30066,32.1803,8.31917,40.0413,0.857375,0.857375,1.03977,0.857375,0.998761,0.857375,0.857375
8,1427.19,1,4.40459,31.9036,9.52711,39.5925,0.835666,0.835666,1.02487,0.835666,0.998761,0.835666,0.835666
9,1420.77,1,4.56578,33.7718,9.31567,41.7201,0.814506,0.814506,1.00062,0.814506,0.998761,0.814506,0.814506
10,1405.28,1,4.51085,33.4188,10.3102,41.1368,0.793882,0.793882,0.975285,0.793882,0.998761,0.793882,0.793882
11,1393.92,1,4.63643,33.713,10.0654,41.326,0.773781,0.773781,0.950591,0.773781,0.998761,0.773781,0.773781
12,1377.79,1,4.89903,31.909,9.86331,39.1498,0.754188,0.754188,1.02286,0.754188,0.998761,0.754188,0.754188
13,1376.79,1,4.70972,33.2362,12.8333,40.7943,0.735092,0.735092,1.09962,0.735092,0.998761,0.735092,0.735092
14,1357.19,1,4.64478,29.1818,9.409,36.0664,0.716479,0.716479,1.17834,0.716479,0.998761,0.716479,0.716479
15,1345.99,1,4.4865,27.4916,11.8555,34.2375,0.698337,0.698337,1.15391,0.698337,0.998761,0.698337,0.698337
16,1338.58,1,4.72911,22.9765,12.4887,28.7779,0.680655,0.680655,1.12469,0.680655,0.998761,0.680655,0.680655
17,1324.75,1,4.6753,24.6023,11.0335,30.8599,0.66342,0.66342,1.15895,0.66342,0.998761,0.66342,0.66342
18,1312.24,1,4.66757,30.6657,10.0228,38.4941,0.646622,0.646622,1.12961,0.646622,0.998761,0.646622,0.646622
19,1304.78,1,4.83785,30.4632,11.3233,37.9439,0.630249,0.630249,1.25522,0.630249,0.998761,0.630249,0.630249
20,1294.07,1,4.68066,26.807,10.8238,33.4074,0.614291,0.614291,1.22344,0.614291,0.998761,0.614291,0.614291
21,1278.74,1,4.75655,25.5395,13.4454,32.0207,0.598737,0.598737,1.19761,0.598737,0.998761,0.598737,0.598737
22,1268.53,1,5.10676,26.6736,12.471,33.5426,0.583577,0.583577,1.16728,0.583577,0.998761,0.583577,0.583577
23,1258.83,1,4.85295,27.4324,10.8707,34.5418,0.5688,0.5688,1.13773,0.5688,0.998761,0.5688,0.5688
24,1242.83,1,4.81504,29.6597,8.06963,37.0372,0.554398,0.554398,1.10892,0.554398,0.998761,0.554398,0.554398
25,1239.75,1,4.84341,27.4133,6.6746,34.1653,0.54036,0.54036,1.08084,0.54036,0.998761,0.54036,0.54036
26,1225.5,1,4.86979,27.4458,7.78492,34.2618,0.526678,0.526678,1.05347,0.526678,0.998761,0.526678,0.526678
27,1207.97,1,4.81822,26.4371,9.51616,33.0261,0.513342,0.513342,1.0268,0.513342,0.998761,0.513342,0.513342
28,1204.7,1,4.88145,27.0242,8.91841,33.6596,0.500344,0.500344,1.0008,0.500344,0.998761,0.500344,0.500344
29,1192.24,1,4.98521,27.5864,9.16737,34.2365,0.487675,0.487675,0.977098,0.487675,0.998761,0.487675,0.487675
30,1177.24,1,4.95842,26.6021,7.93411,32.8588,0.475327,0.475327,0.952358,0.475327,0.998761,0.475327,0.475327
31,1165.54,1,4.88786,26.5959,6.89895,32.5599,0.463291,0.463291,0.928243,0.463291,0.998761,0.463291,0.463291
32,1147.11,1,4.83754,25.0772,7.31128,30.7355,0.45156,0.45156,0.90474,0.45156,0.998761,0.45156,0.45156
33,1137.11,1,4.81169,23.4294,7.1999,28.6792,0.440127,0.440127,0.912363,0.440127,0.998761,0.440127,0.440127
34,1132.66,1,4.76137,24.1584,8.0127,29.6256,0.428982,0.428982,0.928215,0.428982,0.998761,0.428982,0.428982
35,1114.99,1,4.87766,23.6583,9.23328,28.9915,0.41812,0.41812,0.972023,0.41812,0.998761,0.41812,0.41812
36,1109.3,1,4.92359,24.4263,11.2733,29.8593,0.407533,0.407533,0.947411,0.407533,0.998761,0.407533,0.407533
37,1110.6,1,4.84751,23.4755,11.5665,28.6264,0.397214,0.397214,0.923422,0.397214,0.998761,0.397214,0.397214
38,1093.09,1,4.96288,25.7402,10.5234,31.3522,0.387157,0.387157,0.900041,0.387157,0.998761,0.387157,0.387157
39,1075.58,1,4.93158,24.5393,12.8843,29.9595,0.377354,0.377354,0.877251,0.377354,0.998761,0.377354,0.377354
40,1071.4,1,4.93892,23.7476,11.6882,28.9301,0.367799,0.367799,0.855038,0.367799,0.998761,0.367799,0.367799
41,1061.16,1,5.02379,23.4514,11.9336,28.4952,0.358486,0.365944,0.833388,0.363659,0.998761,0.358486,0.358486
42,1050.36,1,4.96224,22.9991,10.5927,27.976,0.349409,0.356679,0.812287,0.354451,0.998761,0.349409,0.349409
43,1046.91,1,4.90346,22.7014,11.4534,27.6402,0.340562,0.347647,0.791719,0.345476,0.998761,0.340562,0.340562
44,1036,1,4.87405,22.4692,10.6904,27.4369,0.331938,0.338845,0.771672,0.336728,0.998761,0.331938,0.331938
45,1017.88,1,4.92688,22.4938,10.1297,27.3395,0.323534,0.330265,0.752133,0.328202,0.998761,0.323534,0.323534
46,1005.08,1,4.96069,21.8094,9.97747,26.604,0.315341,0.321902,0.735388,0.319892,0.998761,0.315341,0.315341
47,992.511,1,5.00219,22.0627,10.2251,26.9585,0.307357,0.313752,0.779889,0.311792,0.998761,0.307357,0.307357
48,995.454,1,4.9325,21.4363,10.2682,26.1322,0.299574,0.305807,0.760142,0.303897,0.998761,0.299574,0.299574
49,975.307,1,4.92655,22.6425,10.1151,27.5418,0.291989,0.298064,0.740895,0.296202,0.998761,0.291989,0.291989
50,972.714,1,4.97139,21.7919,10.3199,26.5196,0.284596,0.290517,0.722135,0.288702,0.998761,0.284596,0.284596
51,949.181,1,4.94046,21.0901,9.57864,25.5878,0.27739,0.283161,0.70385,0.281392,0.998761,0.27739,0.27739
52,945.625,1,4.91657,21.3807,9.48046,25.9499,0.270366,0.275991,0.686028,0.274267,0.998761,0.270366,0.270366
53,934.63,1,4.83815,20.5926,9.1829,25.0544,0.26352,0.269003,0.668658,0.267323,0.998761,0.26352,0.26352
54,929.515,1,4.91964,21.0703,9.22401,25.6089,0.256848,0.262192,0.651727,0.260554,0.998761,0.256848,0.256848
55,926.241,1,4.97099,21.5387,9.61922,26.2382,0.250344,0.255553,0.635225,0.253956,0.998761,0.250344,0.250344
56,913.578,1,4.92112,21.169,10.1691,25.7583,0.244005,0.249082,0.619141,0.247526,0.998761,0.244005,0.244005
57,905.926,1,4.95183,21.5334,9.9009,26.298,0.237827,0.242775,0.603464,0.241259,0.998761,0.237827,0.237827
58,906.245,1,4.86239,21.3828,8.808,26.1094,0.231805,0.238959,0.588184,0.238073,0.998761,0.231805,0.231805
59,901.054,1,4.8703,21.5344,9.11016,26.2641,0.225936,0.232909,0.57329,0.232045,0.998761,0.225936,0.225936
60,894.543,1,4.94128,21.0992,10.2464,25.6777,0.220215,0.227011,0.558774,0.22617,0.998761,0.220215,0.220215
61,874.057,1,4.95315,21.4595,10.1329,26.178,0.214639,0.221263,0.544626,0.220443,0.998761,0.214639,0.214639
62,872.583,1,4.98023,20.5639,10.8288,25.1251,0.209204,0.215661,0.530836,0.214861,0.998761,0.209204,0.209204
63,862.828,1,4.95595,20.2355,9.86802,24.7107,0.203907,0.2102,0.517395,0.209421,0.998761,0.203907,0.203907
64,859.63,1,4.92243,20.5673,10.1736,25.0784,0.198744,0.204878,0.510162,0.204118,0.998761,0.198744,0.198744
65,846.582,1,4.94193,20.5798,9.78777,25.0881,0.193711,0.19969,0.497244,0.19895,0.998761,0.193711,0.193711
66,848.396,1,4.94644,20.1888,9.87297,24.5995,0.188807,0.198147,0.484654,0.197449,0.998761,0.188807,0.188807
67,845.522,1,4.86186,20.6013,9.62101,25.1269,0.184026,0.206697,0.472382,0.206688,0.998761,0.184026,0.184026
68,843.635,1,4.9215,21.0279,10.0603,25.6406,0.179366,0.216992,0.479503,0.217902,0.998761,0.179366,0.179366
69,845.239,1,4.92553,20.764,10.7613,25.3365,0.176456,0.214571,0.479509,0.216595,0.998761,0.174825,0.174825
70,850.004,1,4.88039,20.3828,10.6763,24.9079,0.176449,0.214673,0.517427,0.216583,0.998761,0.170398,0.170398
71,844.95,1,4.93093,20.2876,10.6502,24.7658,0.177814,0.216169,0.526651,0.21675,0.998761,0.18136,0.166083
