iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,672.927,1,10.2171,14.8705,22.0859,51.2921,0.3,1.5,1.5,1.5,1.5
2,650.809,1,9.61694,17.2347,31.18,63.3535,0.24,1.34164,1.34164,1.34164,1.34164
3,617.748,1,9.09236,17.6889,31.4336,60.6667,0.192,1.2,1.39594,1.2,1.22476
4,573.591,1,9.10085,19.4735,34.078,69.2795,0.1536,1.07331,1.25795,1.07331,1.17059
5,563.439,1,8.96899,19.6334,34.7529,63.9187,0.140847,0.96,1.2487,0.96,1.20817
6,544.324,1,9.16314,18.196,35.8154,61.8438,0.130312,0.85865,1.24875,0.85865,1.15415
7,528.057,1,9.40927,20.5407,34.6256,61.1854,0.126714,0.768,1.23679,0.768,1.06096
8,515.202,1,9.47298,22.8292,33.7543,56.7416,0.117864,0.68692,1.27112,0.68692,1.04
9,495.6,1,9.69868,19.9366,33.4326,52.7984,0.11219,0.6144,1.27893,0.6144,0.944553
10,475.986,1,9.76645,21.5915,34.7888,51.9748,0.105558,0.549536,1.25781,0.549536,0.903342
11,469.931,1,9.66523,21.6628,35.1924,55.2082,0.104046,0.49152,1.24663,0.49152,0.847653
12,462.216,1,9.70483,20.2768,36.0764,58.8169,0.10233,0.439629,1.30543,0.439629,0.832008
13,457.631,1,9.69709,19.0523,35.8127,63.5036,0.101765,0.393216,1.24542,0.409222,0.830642
14,449.492,1,9.76413,18.0392,35.7588,62.7187,0.0999827,0.351703,1.27851,0.385239,0.801355
15,441.028,1,9.83046,17.4228,36.2514,61.0705,0.095795,0.329615,1.35216,0.380155,0.734686
16,436.276,1,9.83337,17.733,36.366,57.7603,0.096147,0.310523,1.32336,0.343004,0.74548
17,437.426,1,9.86118,17.6846,36.1266,60.0562,0.0959196,0.301764,1.3386,0.363111,0.719861
18,425.084,1,9.96466,16.5212,37.0449,56.9305,0.0933666,0.301515,1.30858,0.343477,0.656915
19,429.874,1,9.90238,16.0841,37.6756,54.6666,0.0951982,0.307231,1.27885,0.307215,0.707966
20,433.485,1,9.98315,16.3965,37.2825,55.6578,0.0976097,0.307739,1.23711,0.320064,0.702484
21,419.892,1,9.94807,17.4973,37.671,53.6052,0.0932875,0.312873,1.16137,0.303551,0.638679
22,422.651,1,10.0097,17.5229,38.0315,50.9002,0.095722,0.306465,1.11444,0.292087,0.669833
23,411.732,1,10.0744,18.0402,38.6087,52.9372,0.0950048,0.302006,1.09124,0.26125,0.635187
24,416.793,1,9.99577,17.8925,37.9584,57.4124,0.0958796,0.306654,1.04278,0.24598,0.662652
25,407.41,1,10.1167,18.7497,38.5411,57.3482,0.0959437,0.288735,1.03597,0.22213,0.609933
26,401.189,1,10.2009,17.6904,39.7908,57.7563,0.0938829,0.281536,1.05318,0.212879,0.586793
27,393.867,1,10.2416,16.2265,40.292,54.8778,0.092109,0.274797,0.961303,0.215124,0.576816
28,388.316,1,10.2551,15.7993,40.6028,48.8768,0.092576,0.265942,0.962685,0.195576,0.531998
29,388.25,1,10.2645,15.6556,40.0041,46.4238,0.0948169,0.262807,0.928059,0.187727,0.485579
30,382.536,1,10.2863,15.8738,40.2539,46.5099,0.0923164,0.256033,0.905935,0.183789,0.482416
31,389.132,1,10.2593,16.329,40.2891,47.3667,0.0942985,0.256235,0.878021,0.196443,0.475087
32,384.494,1,10.1596,15.0586,40.2936,48.515,0.092765,0.259685,0.904257,0.186977,0.45122
33,384.555,1,10.2569,14.3616,41.2895,50.1305,0.0921676,0.256664,1.0659,0.1862,0.427499
34,372.04,1,10.2287,14.7602,41.2048,50.4412,0.0858626,0.253286,1.0602,0.18623,0.438639
35,376.073,1,10.2346,15.2439,40.6726,50.8379,0.0884891,0.257032,1.0544,0.183888,0.427685
36,379.922,1,10.27,15.3356,40.6568,49.3518,0.0921427,0.262921,0.972991,0.178411,0.425106
37,384.606,1,10.2431,15.2966,40.4845,49.0653,0.093237,0.268181,0.964602,0.174384,0.439638
38,386.165,1,10.2997,15.1442,40.5606,48.0178,0.0978765,0.255422,0.877643,0.164445,0.452406
39,378.15,1,10.3154,15.4088,40.688,46.7828,0.0946298,0.265716,0.867167,0.147531,0.454893
40,379.789,1,10.3434,16.8868,40.9493,46.6414,0.0948328,0.266951,0.80651,0.147244,0.48704
41,378.133,1,10.3385,16.3286,40.2981,44.3384,0.0979965,0.262641,0.735904,0.133181,0.491609
42,375.503,1,10.3398,16.8991,40.1745,42.8014,0.0946059,0.261411,0.775523,0.12858,0.503658
43,374.848,1,10.3653,17.1537,40.0095,42.4781,0.0943884,0.254553,0.807014,0.132774,0.495484
44,376.148,1,10.4174,17.5373,40.4573,41.9006,0.0958919,0.253871,0.76005,0.12969,0.527649
45,385.05,1,10.3843,16.3741,40.4274,41.4243,0.0991346,0.253598,0.745339,0.12987,0.559387
46,387.474,1,10.2765,15.9414,40.4812,39.8397,0.0980516,0.264275,0.797226,0.125041,0.563195
47,377.37,1,10.2626,16.3588,40.628,39.9382,0.0953318,0.262554,0.786905,0.117988,0.549799
48,379.771,1,10.2498,15.5197,41.6145,40.5616,0.0963187,0.258175,0.781241,0.121284,0.544761
49,374.866,1,10.2725,14.6142,41.9489,40.7746,0.0942257,0.258694,0.774465,0.12119,0.556939
50,380.629,1,10.2306,13.6407,42.3467,41.5829,0.0975059,0.25297,0.744196,0.119929,0.572436
51,371.242,1,10.2504,14.0144,42.793,40.741,0.0939315,0.255963,0.786061,0.107268,0.56997
52,374.714,1,10.2087,13.6936,42.6693,43.7511,0.0924337,0.26011,0.778118,0.113854,0.586015
53,373.936,1,10.2216,13.2349,42.7348,42.622,0.0930999,0.259263,0.776949,0.109757,0.617388
54,370.11,1,10.2741,13.7097,42.7405,43.3769,0.0933351,0.258317,0.791861,0.0997438,0.636922
55,375.975,1,10.2406,13.202,42.8638,43.5357,0.0930866,0.2583,0.787831,0.108136,0.655033
56,382.114,1,10.1824,12.5216,42.9505,45.3501,0.0939708,0.25898,0.822128,0.114313,0.660991
57,384.666,1,10.2282,12.5499,43.7129,45.9945,0.0948053,0.26836,0.879896,0.118364,0.62716
58,374.374,1,10.19,12.098,43.4098,49.7691,0.0914566,0.264645,0.830791,0.120771,0.610579
59,381.386,1,10.2104,12.1833,43.3239,51.9131,0.0943703,0.270044,0.8372,0.120527,0.620877
60,380.453,1,10.1799,12.4641,43.0169,52.1507,0.0954274,0.268981,0.839491,0.113685,0.609379
61,375.183,1,10.1911,12.6841,42.7996,52.8076,0.0934436,0.275823,0.845739,0.112727,0.563209
62,380.735,1,10.1574,12.3547,42.3003,53.0587,0.0954672,0.281027,0.832323,0.109523,0.576493
63,377.577,1,10.0823,11.1359,42.7602,53.7926,0.0944635,0.277712,0.895927,0.0994861,0.572688
64,375.725,1,10.1177,10.4105,43.2368,49.2763,0.090885,0.272007,0.905255,0.101285,0.647888
65,377.581,1,10.1449,10.2656,43.3314,51.0956,0.0943324,0.272984,0.897552,0.0975113,0.633838
66,373.24,1,10.2011,10.714,42.9754,50.9202,0.0944614,0.271954,0.912353,0.0872168,0.64326
67,380.547,1,10.2088,11.1891,43.2988,52.2043,0.0969419,0.273771,0.88927,0.0924936,0.610162
68,376.491,1,10.2084,11.0664,43.5062,51.8945,0.0943709,0.268117,0.881352,0.100066,0.584166
69,375.814,1,10.16,11.1821,43.4062,52.4656,0.0963756,0.262804,0.862781,0.0920904,0.588263
70,379.128,1,10.1637,10.8763,43.5357,52.7216,0.0958115,0.257875,0.839529,0.104355,0.587944
71,380.41,1,10.1703,10.4629,44.0403,50.8664,0.0967491,0.257411,0.860735,0.103164,0.592962
72,382.799,1,10.1948,10.4333,44.5289,49.2502,0.0991792,0.254555,0.784454,0.102504,0.6407
73,386.949,1,10.2076,10.5196,44.2313,46.2403,0.0967119,0.250656,0.803863,0.113258,0.687416
74,384.39,1,10.1704,10.2467,44.7801,47.5042,0.0985009,0.252802,0.810909,0.101502,0.678862
75,381.784,1,10.1124,9.96181,44.4647,48.9774,0.0979051,0.254426,0.805614,0.0973487,0.653472
76,380.125,1,10.1378,10.151,43.9171,50.9236,0.0998547,0.255047,0.825862,0.0870713,0.663872
77,374.502,1,10.1052,10.4599,44.5189,53.3597,0.094493,0.259457,0.79279,0.0865025,0.696559
78,381.608,1,10.1363,10.9521,44.4123,55.0888,0.0965223,0.259588,0.790888,0.0959965,0.705056
79,377.885,1,10.1541,11.1965,44.8297,53.7426,0.0968644,0.252322,0.786487,0.0899038,0.726967
80,380.226,1,10.1836,11.0166,44.5332,55.3717,0.0941504,0.249019,0.814693,0.102492,0.745161
81,385.216,1,10.098,10.5289,44.5506,54.7539,0.0953912,0.251212,0.819401,0.103842,0.775389
82,379.788,1,10.0921,10.3602,44.7728,53.6684,0.0952007,0.251896,0.781238,0.10306,0.742478
