parameter,value,se_lin,rse_lin
Cl_pop,5.2680716581257,0.29444751801392,5.58928460207544
beta_Cl_logtCLCRMLMIN,0.613147900954652,0.240833695884652,39.278238661452
V1_pop,20.4734619656111,1.77947945995258,8.69163926912576
Q_pop,6.34097825826944,1.20499698450768,19.0033293827528
V2_pop,19.4390935989611,2.17626203713879,11.1952855520748
omega_Cl,0.205853967108337,0.0395686628854786,19.2217150056935
omega_V1,0.293391677136614,0.065148364063911,22.2052529573208
omega_Q,0.559503141336351,0.161473415445583,28.8601445668224
omega_V2,0.245515197770143,0.126761117122574,51.6306600462471
corr_V2_V1,0.998961166148203,0.316804327987628,31.7133777291026
a1,0.301888675751806,0.0221530692264571,7.33815840269211
a2,0.0660300250983772,0.00669762690127593,10.1433050968817
