iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1557.58,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1540.84,1,5.18925,34.5977,13.5624,56.6006,0.974679,0.974679,0.974679,0.974679,0.974679,0.974679
3,1517.77,1,4.8266,32.6107,15.0224,78.2698,0.95,0.95,0.95,0.95,0.95,0.95
4,1515.07,1,4.11973,35.1887,16.6268,96.9952,0.925945,0.925945,0.925945,0.925945,0.925945,0.925945
5,1501.88,1,4.69497,43.5808,14.4893,97.5651,0.9025,0.9025,0.9025,0.9025,0.9025,0.9025
6,1488.14,1,4.77298,37.1286,12.1753,94.6831,0.879648,0.879648,0.920027,0.879648,0.879648,0.879648
7,1477.82,1,4.20217,34.4431,13.0872,98.0227,0.857375,0.857375,0.896731,0.857375,0.857375,0.857375
8,1468.03,1,4.02765,32.4267,14.5777,97.7437,0.835666,0.835666,0.930711,0.921493,0.835666,0.835666
9,1470.56,1,4.38909,29.4614,13.1853,100.738,0.814506,0.845422,1.01172,0.898161,0.814506,0.814506
10,1454.4,1,4.25996,27.0508,12.776,113.154,0.793882,0.824015,1.10083,0.875419,0.793882,0.793882
11,1435.97,1,4.43458,27.2944,11.217,100.549,0.773781,0.803151,1.07295,0.893123,0.773781,0.773781
12,1426.59,1,4.19597,26.089,10.2141,103.478,0.754188,0.782815,1.04579,0.913631,0.754188,0.754188
13,1426.72,1,4.00587,25.5058,13.1666,123.83,0.735092,0.762993,1.01931,0.933551,0.735092,0.735092
14,1417.5,1,3.85456,25.5054,11.3233,106.474,0.716479,0.743674,0.993496,1.01472,0.716479,0.716479
15,1402.85,1,4.07119,25.6817,11.4061,117.614,0.698337,0.724844,0.96834,0.989028,0.698337,0.698337
16,1381.66,1,4.15916,29.0079,11.5372,114.006,0.680655,0.70649,0.943821,0.963985,0.680655,0.680655
17,1369.89,1,4.20752,23.1282,10.0286,113.654,0.66342,0.688601,0.919923,0.939576,0.66342,0.66342
18,1369.31,1,4.1182,23.6283,10.114,106.738,0.646622,0.671166,0.905678,0.984935,0.646622,0.646622
19,1343.45,1,4.3276,24.9742,9.96551,117.887,0.630249,0.654171,0.882746,0.959996,0.630249,0.630249
