simulations, -2LL
1000,567.103
2000,567.345
3000,567.247
4000,567.508
5000,567.555
6000,567.449
7000,567.644
8000,567.68
9000,567.401
10000,567.37
11000,567.32
12000,567.36
13000,567.474
14000,567.528
15000,567.623
16000,567.672
17000,567.64
18000,567.673
19000,567.695
20000,567.684
21000,567.705
22000,567.716
23000,567.749
24000,567.743
25000,567.754
26000,567.755
27000,567.789
28000,567.799
29000,567.804
30000,567.819
