parameter,value,se_sa,rse_sa
Cl_pop,5.14609273765283,0.363292900543564,7.05958712880221
V1_pop,20.2666881593913,1.68398250968768,8.30911541364664
Q_pop,6.01180695752688,1.40686514810287,23.4017019848158
V2_pop,25.4481636666729,2.56899931784017,10.0950282758695
omega_Cl,0.257778845354214,0.0418578702596304,16.2378996624465
omega_V1,0.255471714013829,0.0414585110843552,16.2282197245958
omega_Q,0.682410762216931,0.158428281900855,23.2159705960927
omega_V2,0.294077627212503,0.0476999914881616,16.2202041482378
corr_V1_Cl,0.493240098026962,nan,nan
corr_V2_Cl,-0.0124886414941779,nan,nan
corr_V2_V1,0.863665322221921,nan,nan
a1,0.305920624332025,0.0228604382914497,7.47266986047944
a2,0.0624913992425959,0.00653420232437314,10.4561626136853
