pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.29498,0.0434304,-3.19466,0.00618526,-2.27718,0.0410018,All
-1.76732,0.108576,-3.09217,0.00618526,-1.71826,0.102505,All
-1.23966,0.217152,-2.98968,0.00412351,-1.15934,0.205009,All
-0.711991,0.282297,-2.88719,0.00618526,-0.600426,0.369017,All
-0.184326,0.456019,-2.7847,0.00824701,-0.0415083,0.492022,All
0.343339,0.54288,-2.68221,0.00824701,0.51741,0.389517,All
0.871003,0.173721,-2.57972,0.00824701,1.07633,0.184508,All
1.39867,0.130291,-2.47723,0.0288645,1.63525,0.0820037,All
1.92633,0.0651455,-2.37474,0.0226793,2.19416,0.0615028,All
2.454,0.0651455,-2.27225,0.0288645,2.75308,0.0410018,All
,,-2.16976,0.0309263,,,All
,,-2.06727,0.0412351,,,All
,,-1.96478,0.0412351,,,All
,,-1.86229,0.0639143,,,All
,,-1.7598,0.0804084,,,All
,,-1.65731,0.0969024,,,All
,,-1.55482,0.101026,,,All
,,-1.45233,0.142261,,,All
,,-1.34984,0.160817,,,All
,,-1.24735,0.142261,,,All
,,-1.14486,0.193805,,,All
,,-1.04237,0.23504,,,All
,,-0.939877,0.243287,,,All
,,-0.837387,0.278337,,,All
,,-0.734897,0.294831,,,All
,,-0.632407,0.325757,,,All
,,-0.529916,0.32988,,,All
,,-0.427426,0.35256,,,All
,,-0.324936,0.39998,,,All
,,-0.222446,0.383486,,,All
,,-0.119956,0.463894,,,All
,,-0.0174653,0.402042,,,All
,,0.0850249,0.39998,,,All
,,0.187515,0.437092,,,All
,,0.290005,0.385548,,,All
,,0.392496,0.393795,,,All
,,0.494986,0.369054,,,All
,,0.597476,0.334004,,,All
,,0.699966,0.31751,,,All
,,0.802457,0.284522,,,All
,,0.904947,0.288645,,,All
,,1.00744,0.259781,,,All
,,1.10993,0.218546,,,All
,,1.21242,0.216484,,,All
,,1.31491,0.179372,,,All
,,1.4174,0.162878,,,All
,,1.51989,0.113396,,,All
,,1.62238,0.0948406,,,All
,,1.72487,0.0969024,,,All
,,1.82736,0.0865936,,,All
,,1.92985,0.0700996,,,All
,,2.03234,0.0391733,,,All
,,2.13483,0.0206175,,,All
,,2.23732,0.0309263,,,All
,,2.33981,0.0288645,,,All
,,2.4423,0.0226793,,,All
,,2.54479,0.0144323,,,All
,,2.64728,0.0206175,,,All
,,2.74977,0.0185558,,,All
,,2.85226,0.0123705,,,All
,,2.95475,0.00824701,,,All
,,3.05724,0.00824701,,,All
,,3.15973,0.00824701,,,All
,,3.26222,0.00618526,,,All
,,3.36471,0.00618526,,,All
,,3.4672,0.00618526,,,All
,,3.56969,0.00206175,,,All
,,3.67218,0,,,All
,,3.77467,0,,,All
,,3.87716,0.00206175,,,All
