simulations,OFV
500,953.101
1000,953.973
1500,954.345
2000,953.661
2500,953.653
3000,953.695
3500,953.428
4000,950.808
4500,951.195
5000,951.557
5500,951.653
6000,951.989
6500,952.219
7000,952.549
7500,952.781
8000,953.027
8500,953.312
9000,953.147
9500,953.141
10000,953.035
10500,953.073
11000,953.302
11500,953.406
12000,953.457
12500,953.571
13000,953.703
13500,953.788
14000,953.869
14500,953.861
15000,953.859
15500,953.943
16000,954.023
16500,953.969
17000,953.886
17500,954.003
18000,953.915
18500,953.964
19000,954.012
19500,954.085
20000,953.973
20500,953.937
21000,953.852
21500,953.859
22000,953.88
22500,953.904
23000,953.734
23500,953.666
24000,953.635
24500,953.62
25000,953.634
25500,953.633
26000,953.665
26500,953.677
27000,953.66
27500,953.658
28000,953.705
28500,953.724
29000,953.71
29500,953.786
30000,953.708
