Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression
-1.11713,0.0392573,0.0278882,-0.4207,-0.248853,-0.278161,-0.429134,0.208398,0.130553,-0.4207,-0.149201,-0.19721,-0.429134,-0.309535,-0.279922,-1.11713,-0.00693615,-0.0535524
-1.08511,0.0403861,0.0271954,-0.410355,-0.243889,-0.2713,-0.420017,0.145055,0.128441,-0.410355,-0.161665,-0.191656,-0.420017,-0.298332,-0.273948,-1.08511,-0.025069,-0.051966
-1.0531,0.0377346,0.0265026,-0.40001,-0.239442,-0.264439,-0.4109,0.0752589,0.126329,-0.40001,-0.173938,-0.186102,-0.4109,-0.28622,-0.267973,-1.0531,-0.0460821,-0.0503797
-1.02108,0.0325844,0.0258099,-0.389666,-0.235469,-0.257578,-0.401784,0.00314635,0.124217,-0.389666,-0.185571,-0.180549,-0.401784,-0.27327,-0.261999,-1.02108,-0.0670479,-0.0487933
-0.989068,0.0274343,0.0251171,-0.379321,-0.231913,-0.250717,-0.392667,-0.0690414,0.122105,-0.379321,-0.195835,-0.174995,-0.392667,-0.260241,-0.256025,-0.989068,-0.0880137,-0.047207
-0.957052,0.0222841,0.0244243,-0.368976,-0.228494,-0.243856,-0.383551,-0.140424,0.119993,-0.368976,-0.205546,-0.169441,-0.383551,-0.246937,-0.25005,-0.957052,-0.10898,-0.0456206
-0.925036,0.01601,0.0237316,-0.358632,-0.225469,-0.236995,-0.374434,-0.208503,0.117881,-0.358632,-0.212995,-0.163887,-0.374434,-0.233104,-0.244076,-0.925036,-0.126526,-0.0440343
-0.893021,0.00993885,0.0230388,-0.348287,-0.22269,-0.230134,-0.365317,-0.264821,0.115769,-0.348287,-0.2182,-0.158333,-0.365317,-0.218816,-0.238101,-0.893021,-0.140341,-0.042448
-0.861005,0.00448031,0.022346,-0.337942,-0.220115,-0.223273,-0.356201,-0.319101,0.113657,-0.337942,-0.220979,-0.152779,-0.356201,-0.204451,-0.232127,-0.861005,-0.150312,-0.0408616
-0.828989,0.000514059,0.0216533,-0.327598,-0.217764,-0.216412,-0.347084,-0.373381,0.111545,-0.327598,-0.220139,-0.147226,-0.347084,-0.190086,-0.226152,-0.828989,-0.153164,-0.0392753
-0.796973,-0.0032992,0.0209605,-0.317253,-0.215432,-0.209551,-0.337968,-0.42351,0.109433,-0.317253,-0.218026,-0.141672,-0.337968,-0.175657,-0.220178,-0.796973,-0.155315,-0.0376889
-0.764958,-0.00586899,0.0202677,-0.306908,-0.213193,-0.20269,-0.328851,-0.454131,0.107321,-0.306908,-0.209723,-0.136118,-0.328851,-0.161006,-0.214203,-0.764958,-0.152239,-0.0361026
-0.732942,-0.00709535,0.019575,-0.296563,-0.210954,-0.195829,-0.319734,-0.474119,0.105209,-0.296563,-0.20142,-0.130564,-0.319734,-0.146353,-0.208229,-0.732942,-0.144292,-0.0345162
-0.700926,-0.00820431,0.0188822,-0.286219,-0.208715,-0.188968,-0.310618,-0.477709,0.103097,-0.286219,-0.193117,-0.12501,-0.310618,-0.131791,-0.202255,-0.700926,-0.135944,-0.0329299
-0.66891,-0.00793796,0.0181895,-0.275874,-0.206476,-0.182107,-0.301501,-0.471923,0.100985,-0.275874,-0.184814,-0.119456,-0.301501,-0.117415,-0.19628,-0.66891,-0.123686,-0.0313435
-0.636895,-0.00714541,0.0174967,-0.265529,-0.204033,-0.175246,-0.292385,-0.448754,0.0988732,-0.265529,-0.174975,-0.113903,-0.292385,-0.103486,-0.190306,-0.636895,-0.110434,-0.0297572
-0.604879,-0.0055795,0.0168039,-0.255185,-0.200996,-0.168385,-0.283268,-0.425585,0.0967612,-0.255185,-0.160689,-0.108349,-0.283268,-0.0895573,-0.184331,-0.604879,-0.0957596,-0.0281708
-0.572863,-0.00354916,0.0161112,-0.24484,-0.19796,-0.161524,-0.274152,-0.387514,0.0946493,-0.24484,-0.146402,-0.102795,-0.274152,-0.0789323,-0.178357,-0.572863,-0.0807161,-0.0265845
-0.540848,-0.00080883,0.0154184,-0.234495,-0.194923,-0.154663,-0.265035,-0.335236,0.0925373,-0.234495,-0.132116,-0.0972411,-0.265035,-0.0714565,-0.172382,-0.540848,-0.0652849,-0.0249981
-0.508832,0.00282015,0.0147256,-0.224151,-0.191887,-0.147802,-0.255918,-0.282958,0.0904253,-0.224151,-0.117829,-0.0916873,-0.255918,-0.0639807,-0.166408,-0.508832,-0.0506672,-0.0234118
-0.476816,0.00652582,0.0140329,-0.213806,-0.188313,-0.140941,-0.246802,-0.230681,0.0883133,-0.213806,-0.102889,-0.0861335,-0.246802,-0.056505,-0.160433,-0.476816,-0.0361917,-0.0218254
-0.4448,0.0109929,0.0133401,-0.203461,-0.184022,-0.13408,-0.237685,-0.178403,0.0862013,-0.203461,-0.0875145,-0.0805796,-0.237685,-0.0490292,-0.154459,-0.4448,-0.0238027,-0.0202391
-0.412785,0.015746,0.0126473,-0.193117,-0.17925,-0.127219,-0.228569,-0.126125,0.0840893,-0.193117,-0.0724057,-0.0750258,-0.228569,-0.0415535,-0.148485,-0.412785,-0.0128771,-0.0186528
-0.380769,0.0206756,0.0119546,-0.182772,-0.173899,-0.120358,-0.219452,-0.0738475,0.0819773,-0.182772,-0.0578257,-0.069472,-0.219452,-0.0340777,-0.14251,-0.380769,-0.0032471,-0.0170664
-0.348753,0.0255597,0.0112618,-0.172427,-0.16788,-0.113497,-0.210335,-0.0215698,0.0798654,-0.172427,-0.0441265,-0.0639182,-0.210335,-0.0266019,-0.136536,-0.348753,0.00492817,-0.0154801
-0.316737,0.0301773,0.010569,-0.162082,-0.16146,-0.106636,-0.201219,0.0307079,0.0777534,-0.162082,-0.0310192,-0.0583643,-0.201219,-0.0191262,-0.130561,-0.316737,0.0118956,-0.0138937
-0.284722,0.0343993,0.00987626,-0.151738,-0.154067,-0.0997754,-0.192102,0.0829856,0.0756414,-0.151738,-0.0195999,-0.0528105,-0.192102,-0.0116504,-0.124587,-0.284722,0.017996,-0.0123074
-0.252706,0.0378016,0.00918349,-0.141393,-0.146174,-0.0929144,-0.182986,0.135263,0.0735294,-0.141393,-0.00916084,-0.0472567,-0.182986,-0.00417467,-0.118612,-0.252706,0.0231668,-0.010721
-0.22069,0.0404322,0.00849073,-0.131048,-0.137318,-0.0860534,-0.173869,0.187434,0.0714174,-0.131048,-0.000754802,-0.0417028,-0.173869,0.00323337,-0.112638,-0.22069,0.0278414,-0.00913467
-0.188675,0.0420119,0.00779796,-0.120704,-0.126882,-0.0791924,-0.164752,0.218705,0.0693054,-0.120704,0.00395275,-0.036149,-0.164752,0.000333722,-0.106664,-0.188675,0.0320902,-0.00754833
-0.156659,0.0423037,0.0071052,-0.110359,-0.116446,-0.0723314,-0.155636,0.248286,0.0671934,-0.110359,0.00866029,-0.0305952,-0.155636,-0.0029705,-0.100689,-0.156659,0.036084,-0.00596198
-0.124643,0.0413496,0.00641243,-0.100014,-0.105615,-0.0654704,-0.146519,0.265338,0.0650815,-0.100014,0.012372,-0.0250413,-0.146519,-0.00899528,-0.0947146,-0.124643,0.0400296,-0.00437563
-0.0926274,0.0396121,0.00571966,-0.0896696,-0.0931525,-0.0586094,-0.137403,0.271719,0.0629695,-0.0896696,0.0118728,-0.0194875,-0.137403,-0.0171841,-0.0887402,-0.0926274,0.0441986,-0.00278929
-0.0606116,0.0377026,0.0050269,-0.0793249,-0.0800233,-0.0517484,-0.128286,0.264402,0.0608575,-0.0793249,0.00936119,-0.0139337,-0.128286,-0.027965,-0.0827658,-0.0606116,0.0488787,-0.00120294
-0.0285959,0.0361775,0.00433413,-0.0689802,-0.0666306,-0.0448874,-0.119169,0.243282,0.0587455,-0.0689802,0.0057094,-0.00837986,-0.119169,-0.0412139,-0.0767913,-0.0285959,0.0543031,0.000383407
0.00341982,0.0357079,0.00364137,-0.0586355,-0.0532918,-0.0380264,-0.110053,0.206011,0.0566335,-0.0586355,0.00136197,-0.00282603,-0.110053,-0.0572208,-0.0708169,0.00341982,0.0608373,0.00196975
0.0354355,0.0370627,0.0029486,-0.0482908,-0.040683,-0.0311654,-0.100936,0.151213,0.0545215,-0.0482908,-0.00240294,0.0027278,-0.100936,-0.0759726,-0.0648424,0.0354355,0.0689022,0.0035561
0.0674513,0.039535,0.00225583,-0.0379461,-0.0291003,-0.0243044,-0.0918196,0.0856676,0.0524095,-0.0379461,-0.00504895,0.00828163,-0.0918196,-0.0958708,-0.058868,0.0674513,0.0777726,0.00514245
0.099467,0.0442175,0.00156307,-0.0276014,-0.0175177,-0.0174434,-0.082703,0.0115256,0.0502975,-0.0276014,-0.00769497,0.0138355,-0.082703,-0.116255,-0.0528936,0.099467,0.0880086,0.00672879
0.131483,0.0492319,0.000870301,-0.0172567,-0.00714052,-0.0105824,-0.0735864,-0.0676539,0.0481856,-0.0172567,-0.00863161,0.0193893,-0.0735864,-0.135046,-0.0469191,0.131483,0.0978103,0.00831514
0.163498,0.0531233,0.000177535,-0.00691203,0.000772251,-0.00372146,-0.0644698,-0.144574,0.0460736,-0.00691203,-0.00586441,0.0249431,-0.0644698,-0.150028,-0.0409447,0.163498,0.105394,0.00990149
0.195514,0.0551157,-0.000515231,0.00343267,0.00661775,0.00313954,-0.0553532,-0.216289,0.0439616,0.00343267,0.000240044,0.0304969,-0.0553532,-0.161167,-0.0349702,0.195514,0.110204,0.0114878
0.22753,0.0531555,-0.001208,0.0137774,0.0102981,0.0100005,-0.0462366,-0.267687,0.0418496,0.0137774,0.0101066,0.0360508,-0.0462366,-0.161531,-0.0289958,0.22753,0.109779,0.0130742
0.259546,0.0464716,-0.00190076,0.0241221,0.0129284,0.0168615,-0.0371201,-0.313931,0.0397376,0.0241221,0.0225896,0.0416046,-0.0371201,-0.159317,-0.0230214,0.259546,0.103374,0.0146605
0.291561,0.0363673,-0.00259353,0.0344668,0.0155779,0.0237225,-0.0280035,-0.33879,0.0376256,0.0344668,0.0364328,0.0471584,-0.0280035,-0.147485,-0.0170469,0.291561,0.0926548,0.0162469
0.323577,0.0228529,-0.00328629,0.0448114,0.0194696,0.0305835,-0.0188869,-0.335343,0.0355136,0.0448114,0.0506139,0.0527123,-0.0188869,-0.123423,-0.0110725,0.323577,0.0776221,0.0178332
0.355593,0.00660929,-0.00397906,0.0551561,0.0259073,0.0374445,-0.00977027,-0.298999,0.0334017,0.0551561,0.0637561,0.0582661,-0.00977027,-0.0863135,-0.00509804,0.355593,0.0590973,0.0194196
0.387609,-0.0102121,-0.00467183,0.0655008,0.0354572,0.0443055,-0.000653675,-0.24241,0.0312897,0.0655008,0.0748735,0.0638199,-0.000653675,-0.042942,0.000876401,0.387609,0.039826,0.0210059
0.419624,-0.0273601,-0.00536459,0.0758455,0.04828,0.0511665,0.00846292,-0.169446,0.0291777,0.0758455,0.0818355,0.0693738,0.00846292,0.00273454,0.00685084,0.419624,0.0200896,0.0225923
0.45164,-0.044172,-0.00605736,0.0861902,0.0627934,0.0580275,0.0175795,-0.0898086,0.0270657,0.0861902,0.0826934,0.0749276,0.0175795,0.0444748,0.0128253,0.45164,0.000690679,0.0241786
0.483656,-0.0594873,-0.00675013,0.0965349,0.0776049,0.0648885,0.0266961,-0.0115494,0.0249537,0.0965349,0.0752663,0.0804814,0.0266961,0.0776212,0.0187997,0.483656,-0.0169116,0.025765
0.515671,-0.0730242,-0.00744289,0.10688,0.0916582,0.0717495,0.0358127,0.0594249,0.0228417,0.10688,0.0589463,0.0860352,0.0358127,0.0981082,0.0247742,0.515671,-0.0323539,0.0273513
0.547687,-0.0832132,-0.00813566,0.117224,0.103361,0.0786105,0.0449293,0.123074,0.0207297,0.117224,0.0301334,0.0915891,0.0449293,0.107841,0.0307486,0.547687,-0.0437,0.0289376
0.579703,-0.0894621,-0.00882842,0.127569,0.112621,0.0854715,0.0540459,0.180628,0.0186177,0.127569,-0.0054552,0.0971429,0.0540459,0.109694,0.036723,0.579703,-0.0502121,0.030524
0.611719,-0.0920978,-0.00952119,0.137914,0.120048,0.0923325,0.0631625,0.23202,0.0165058,0.137914,-0.0384094,0.102697,0.0631625,0.105266,0.0426975,0.611719,-0.0523101,0.0321103
0.643734,-0.0916071,-0.010214,0.148258,0.126194,0.0991935,0.0722791,0.27922,0.0143938,0.148258,-0.0587396,0.108251,0.0722791,0.0985262,0.0486719,0.643734,-0.0506171,0.0336967
0.67575,-0.0884893,-0.0109067,0.158603,0.131676,0.106054,0.0813957,0.323617,0.0122818,0.158603,-0.0608127,0.113804,0.0813957,0.0910332,0.0546464,0.67575,-0.0457714,0.035283
0.707766,-0.0833541,-0.0115995,0.168948,0.136595,0.112915,0.0905123,0.36478,0.0101698,0.168948,-0.0436664,0.119358,0.0905123,0.0852733,0.0606208,0.707766,-0.0385396,0.0368694
0.739782,-0.0764725,-0.0122923,0.179292,0.141084,0.119776,0.0996289,0.402114,0.00805782,0.179292,-0.0125376,0.124912,0.0996289,0.083606,0.0665952,0.739782,-0.0292877,0.0384557
0.771797,-0.0680635,-0.012985,0.189637,0.145227,0.126637,0.108745,0.435455,0.00594583,0.189637,0.0284316,0.130466,0.108745,0.0841851,0.0725697,0.771797,-0.0184147,0.0400421
0.803813,-0.0593727,-0.0136778,0.199982,0.149099,0.133498,0.117862,0.459747,0.00383384,0.199982,0.0754753,0.13602,0.117862,0.0876875,0.0785441,0.803813,-0.00726252,0.0416284
0.835829,-0.0506152,-0.0143706,0.210327,0.152777,0.140359,0.126979,0.470459,0.00172186,0.210327,0.124573,0.141574,0.126979,0.0932076,0.0845186,0.835829,0.00387215,0.0432148
0.867845,-0.0419753,-0.0150633,0.220671,0.156301,0.14722,0.136095,0.471603,-0.000390129,0.220671,0.173778,0.147127,0.136095,0.0995745,0.090493,0.867845,0.0145244,0.0448011
0.89986,-0.0341802,-0.0157561,0.231016,0.159698,0.154081,0.145212,0.453113,-0.00250212,0.231016,0.222864,0.152681,0.145212,0.106616,0.0964674,0.89986,0.02386,0.0463875
0.931876,-0.0268687,-0.0164488,0.241361,0.162947,0.160942,0.154328,0.414712,-0.0046141,0.241361,0.271599,0.158235,0.154328,0.113485,0.102442,0.931876,0.0324971,0.0479738
0.963892,-0.0217866,-0.0171416,0.251705,0.166053,0.167803,0.163445,0.354824,-0.00672609,0.251705,0.319715,0.163789,0.163445,0.119645,0.108416,0.963892,0.0379562,0.0495602
0.995907,-0.0172916,-0.0178344,0.26205,0.169047,0.174664,0.172562,0.27161,-0.00883807,0.26205,0.367131,0.169343,0.172562,0.124736,0.114391,0.995907,0.0425892,0.0511465
1.02792,-0.0145749,-0.0185271,0.272395,0.171838,0.181525,0.181678,0.175607,-0.0109501,0.272395,0.412567,0.174897,0.181678,0.129134,0.120365,1.02792,0.0447364,0.0527328
1.05994,-0.0125472,-0.0192199,0.282739,0.174521,0.188386,0.190795,0.0796047,-0.013062,0.282739,0.456821,0.18045,0.190795,0.133532,0.12634,1.05994,0.0459317,0.0543192
1.09195,-0.0117374,-0.0199127,0.293084,0.177203,0.195247,0.199911,-0.0232718,-0.015174,0.293084,0.501075,0.186004,0.199911,0.137156,0.132314,1.09195,0.0454663,0.0559055
1.12397,-0.0115324,-0.0206054,0.303429,0.179874,0.202108,0.209028,-0.127777,-0.017286,0.303429,0.545142,0.191558,0.209028,0.140369,0.138289,1.12397,0.0441855,0.0574919
1.15599,-0.0116205,-0.0212982,0.313774,0.182298,0.208969,0.218145,-0.226317,-0.019398,0.313774,0.585189,0.197112,0.218145,0.143172,0.144263,1.15599,0.042522,0.0590782
1.188,-0.0125926,-0.021991,0.324118,0.184604,0.21583,0.227261,-0.314351,-0.02151,0.324118,0.622547,0.202666,0.227261,0.145785,0.150237,1.188,0.0397429,0.0606646
1.22002,-0.0137575,-0.0226837,0.334463,0.18691,0.222691,0.236378,-0.38888,-0.023622,0.334463,0.659906,0.208219,0.236378,0.148268,0.156212,1.22002,0.0367351,0.0622509
1.25203,-0.0150646,-0.0233765,0.344808,0.189056,0.229552,0.245494,-0.439087,-0.025734,0.344808,0.692418,0.213773,0.245494,0.150719,0.162186,1.25203,0.0336082,0.0638373
1.28405,-0.0164792,-0.0240693,0.355152,0.191165,0.236413,0.254611,-0.467793,-0.027846,0.355152,0.723781,0.219327,0.254611,0.153234,0.168161,1.28405,0.0304586,0.0654236
1.31606,-0.0177641,-0.024762,0.365497,0.193131,0.243274,0.263728,-0.471136,-0.0299579,0.365497,0.744144,0.224881,0.263728,0.155898,0.174135,1.31606,0.0276524,0.06701
1.34808,-0.019049,-0.0254548,0.375842,0.194857,0.250135,0.272844,-0.448813,-0.0320699,0.375842,0.745841,0.230435,0.272844,0.158865,0.18011,1.34808,0.0248463,0.0685963
1.3801,-0.0198245,-0.0261476,0.386186,0.196582,0.256996,0.281961,-0.409887,-0.0341819,0.386186,0.747537,0.235989,0.281961,0.16218,0.186084,1.3801,0.0229799,0.0701827
1.41211,-0.020107,-0.0268403,0.396531,0.198308,0.263857,0.291077,-0.358385,-0.0362939,0.396531,0.749233,0.241542,0.291077,0.16588,0.192058,1.41211,0.0219547,0.071769
1.44413,-0.019707,-0.0275331,0.406876,0.200033,0.270718,0.300194,-0.294335,-0.0384059,0.406876,0.75093,0.247096,0.300194,0.170305,0.198033,1.44413,0.0220624,0.0733554
1.47614,-0.0149989,-0.0282259,0.41722,0.201759,0.277579,0.309311,-0.2259,-0.0405179,0.41722,0.752626,0.25265,0.309311,0.175192,0.204007,1.47614,0.029001,0.0749417
1.50816,-0.00869869,-0.0289186,0.427565,0.203484,0.28444,0.318427,-0.158905,-0.0426299,0.427565,0.754322,0.258204,0.318427,0.18141,0.209982,1.50816,0.0384612,0.0765281
1.54017,-0.00239853,-0.0296114,0.43791,0.20521,0.291301,0.327544,-0.09814,-0.0447418,0.43791,0.756018,0.263758,0.327544,0.188835,0.215956,1.54017,0.0479214,0.0781144
1.57219,0.00390164,-0.0303042,0.448255,0.206936,0.298162,0.33666,-0.0373755,-0.0468538,0.448255,0.757715,0.269312,0.33666,0.196261,0.221931,1.57219,0.0573816,0.0797007
1.60421,0.0102018,-0.0309969,0.458599,0.208661,0.305023,0.345777,0.023389,-0.0489658,0.458599,0.759411,0.274865,0.345777,0.203686,0.227905,1.60421,0.0668417,0.0812871
1.63622,0.016502,-0.0316897,0.468944,0.210387,0.311884,0.354894,0.0486754,-0.0510778,0.468944,0.761107,0.280419,0.354894,0.214009,0.23388,1.63622,0.0763019,0.0828734
1.66824,0.0228021,-0.0323825,0.479289,0.212112,0.318745,0.36401,0.0712062,-0.0531898,0.479289,0.762804,0.285973,0.36401,0.224557,0.239854,1.66824,0.0857621,0.0844598
1.70025,0.0291023,-0.0330752,0.489633,0.213838,0.325606,0.373127,0.0634396,-0.0553018,0.489633,0.7645,0.291527,0.373127,0.236852,0.245828,1.70025,0.0952223,0.0860461
1.73227,0.0354025,-0.033768,0.499978,0.215563,0.332467,0.382243,0.0340007,-0.0574138,0.499978,0.766196,0.297081,0.382243,0.250319,0.251803,1.73227,0.104683,0.0876325
