iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1505.15,1,2.62973,9.16311,10.2532,32.5461,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1489.82,1,4.56267,12.8491,22.0154,60.7471,0.974679,0.974679,0.837685,0.998761,1.46202,1.46202,1.46202,1.16962
3,1488.35,1,4.95458,12.4205,21.5459,60.408,0.95,0.95,0.741243,0.998761,1.425,1.425,1.425,1.14
4,1467.39,1,4.32753,14.6731,21.5697,60.3645,0.925945,0.925945,0.721383,0.998761,1.38892,1.38892,1.38892,1.11113
5,1456.81,1,4.04403,11.3455,27.9047,73.5621,0.9025,0.9025,1.11198,0.998761,1.35375,1.35375,1.35375,1.083
6,1452.44,1,3.74362,11.0717,36.5652,91.1542,0.879648,0.879648,1.12855,0.998761,1.31947,1.36471,1.31947,1.05558
7,1446.22,1,4.02669,12.8032,35.4667,88.5197,0.857375,0.857375,1.54397,0.998761,1.28606,1.33016,1.28606,1.02885
8,1424.42,1,4.43495,12.8117,32.5302,82.2129,0.835666,0.835666,1.03291,0.998761,1.2535,1.29648,1.2535,1.0028
9,1413.7,1,4.40893,9.79294,40.6554,98.6269,0.814506,0.814506,0.767453,0.998761,1.22176,1.26365,1.22176,0.977407
10,1405.46,1,4.84447,10.5508,33.4853,84.3482,0.793882,0.793882,0.795886,0.998761,1.19082,1.28772,1.19082,0.952659
11,1392.04,1,4.59921,7.97172,38.9214,94.3101,0.773781,0.773781,0.987853,0.998761,1.16067,1.25512,1.16067,0.928537
12,1374.99,1,4.47218,7.95872,35.6811,88.3178,0.754188,0.754188,0.890534,0.998761,1.13128,1.25229,1.13128,0.905026
13,1365.98,1,4.61872,9.88453,32.0046,80.4059,0.735092,0.735092,0.926633,0.998761,1.10264,1.28073,1.10264,0.88211
14,1356.65,1,4.50531,7.81877,28.8272,74.0547,0.716479,0.716479,0.686714,0.998761,1.07472,1.2885,1.07472,0.859775
15,1345.1,1,4.5225,9.2237,28.4316,73.6681,0.698337,0.698337,0.690218,0.998761,1.04751,1.34619,1.04751,0.838005
16,1340.87,1,5.00458,10.6106,24.5283,65.3507,0.680655,0.680655,0.710937,0.998761,1.02098,1.45722,1.02098,0.816786
17,1323.06,1,4.83362,10.6586,27.4272,72.2827,0.66342,0.66342,0.684198,0.998761,0.995131,1.42032,0.995131,0.796105
18,1318.46,1,4.95969,9.47653,28.3739,74.2487,0.646622,0.646622,0.441414,0.998761,0.969933,1.45451,0.969933,0.775947
19,1304.57,1,4.83382,8.80591,26.8874,70.4767,0.630249,0.630249,0.655063,0.998761,0.945374,1.4515,0.945374,0.756299
20,1287.93,1,5.09054,7.20547,25.797,68.3077,0.614291,0.614291,0.668113,0.998761,0.921437,1.41475,0.921437,0.737149
21,1279.88,1,4.95459,8.63063,24.2269,65.5739,0.598737,0.598737,0.619141,0.998761,0.898105,1.37893,0.898105,0.718484
22,1266.9,1,5.14743,6.21001,26.3447,70.5806,0.583577,0.583577,0.261977,0.998761,0.875365,1.34401,0.875365,0.700292
23,1256.22,1,4.98194,5.63933,25.8654,69.848,0.5688,0.5688,0.450182,0.998761,0.8532,1.30998,0.8532,0.68256
24,1238.83,1,5.16592,4.68024,25.5153,68.6821,0.554398,0.554398,0.522975,0.998761,0.831597,1.3598,0.831597,0.665277
25,1234.19,1,5.0171,4.96712,26.0628,69.6443,0.54036,0.54036,0.582125,0.998761,0.81054,1.32537,0.81054,0.648432
26,1224.65,1,5.11974,4.91648,26.2084,70.1675,0.526678,0.526678,0.532463,0.998761,0.790017,1.29181,0.790017,0.632013
27,1209.17,1,4.98042,5.10506,28.0575,73.7756,0.513342,0.513342,0.452361,0.998761,0.770013,1.2591,0.770013,0.61601
28,1190.95,1,4.84352,5.12409,28.8658,74.805,0.500344,0.500344,0.615286,0.998761,0.750516,1.22722,0.750516,0.600413
29,1183.07,1,4.7829,5.16054,27.5376,71.9916,0.487675,0.487675,0.557328,0.998761,0.731512,1.19614,0.731512,0.58521
30,1168.02,1,4.97755,4.39053,27.4298,71.5798,0.475327,0.475327,0.613083,0.998761,0.71299,1.16586,0.71299,0.570392
31,1169.44,1,4.957,3.7647,27.6852,71.9621,0.463291,0.463291,0.685048,0.998761,0.694937,1.22119,0.694937,0.555949
32,1158.11,1,4.95307,3.77329,25.4119,66.9414,0.45156,0.45156,0.580768,0.998761,0.677341,1.19026,0.677341,0.541873
33,1148.54,1,4.85144,3.64684,25.3206,66.2294,0.440127,0.440127,0.550446,0.998761,0.66019,1.16013,0.66019,0.528152
34,1142.33,1,4.75488,3.62513,27.1491,69.9201,0.428982,0.428982,0.736764,0.998761,0.643474,1.13075,0.643474,0.514779
35,1129.03,1,5.0082,4.0205,24.8486,65.3428,0.41812,0.41812,0.566055,0.998761,0.627181,1.24175,0.627181,0.501744
36,1109.68,1,5.18798,4.77279,26.1408,68.0285,0.407533,0.407533,0.58329,0.998761,0.6113,1.21076,0.6113,0.48904
37,1111.2,1,5.13512,3.97003,25.2812,66.2422,0.397214,0.397214,0.493817,0.998761,0.595821,1.20378,0.595821,0.476657
38,1091.71,1,5.02843,3.6788,26.1316,67.9768,0.387157,0.387157,0.532562,0.998761,0.580735,1.1733,0.580735,0.464588
39,1070.74,1,5.12458,4.80966,25.4854,66.5572,0.377354,0.377354,0.568205,0.998761,0.56603,1.14359,0.56603,0.452824
40,1070.72,1,5.09032,4.62316,25.1942,66.0155,0.367799,0.367799,0.470522,0.998761,0.551698,1.11463,0.551698,0.441359
41,1060.89,1,5.0945,4.4983,24.6372,64.808,0.358486,0.358486,0.385282,0.998761,0.537729,1.08641,0.537729,0.430183
42,1050.78,1,5.10152,4.02818,25.6165,66.9009,0.349409,0.349409,0.582309,0.998761,0.524113,1.0589,0.524113,0.419291
43,1042.22,1,5.00237,4.87649,25.9985,67.5132,0.340562,0.340562,0.545805,0.998761,0.510842,1.03209,0.510842,0.408674
44,1022.3,1,5.0396,5.16701,24.6888,64.9976,0.331938,0.331938,0.584787,0.998761,0.497908,1.00596,0.497908,0.398326
45,1026.95,1,5.14899,5.45337,23.63,62.5962,0.323534,0.323534,0.482285,0.998761,0.4853,0.980486,0.4853,0.38824
46,1008.97,1,5.00695,4.28765,24.2193,64.0438,0.315341,0.315341,0.57716,0.998761,0.473012,0.955659,0.473012,0.37841
47,992.454,1,4.93372,4.17113,24.5781,64.8352,0.307357,0.307357,0.519723,0.998761,0.461035,0.931462,0.461035,0.368828
