iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1437.64,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1420.27,1,5.60739,1.47253,0.69274,42.5202,17.1049,50.53,0.974679,0.974679,1.06239,0.974679,0.998743,0.974679,0.974679
3,1414.87,1,6.52426,0.947833,0.519571,43.4028,19.0311,52.0557,0.95,0.95,1.03549,0.95,0.998743,0.95,0.95
4,1402.82,1,4.21521,1.26378,0.917603,44.4119,19.4781,53.3709,0.925945,0.925945,1.01427,0.925945,0.998743,0.925945,0.925945
5,1388.59,1,3.79461,0.882282,0.982471,42.241,15.0595,50.6343,0.9025,0.9025,0.988587,0.9025,0.998743,0.9025,0.9025
6,1379.86,1,3.56492,1.48223,1.06495,44.953,15.7558,54.0465,0.879648,0.879648,1.01714,0.879648,0.998743,0.879648,0.879648
7,1367.35,1,4.36274,1.28965,0.909839,44.4427,14.2453,53.4043,0.857375,0.857375,0.99139,0.857375,0.998743,0.857375,0.857375
8,1356.26,1,3.81573,1.41342,1.00513,48.8201,14.9229,58.0082,0.835666,0.835666,0.966288,0.835666,0.998743,0.835666,0.835666
9,1346.57,1,4.543,1.05697,0.873109,53.1205,13.8239,63.1854,0.814506,0.814506,0.971189,0.814506,0.998743,0.814506,0.814506
10,1336.9,1,4.2133,0.906887,0.924163,52.4325,14.6905,62.6455,0.793882,0.793882,0.946598,0.793882,0.998743,0.793882,0.793882
11,1324.61,1,5.58493,0.745871,0.671185,54.337,13.773,64.392,0.773781,0.773781,0.975232,0.773781,0.998743,0.773781,0.773781
12,1307.06,1,5.86668,0.515232,0.595311,44.3385,13.456,52.5276,0.754188,0.754188,0.950539,0.754188,0.998743,0.754188,0.754188
13,1317.04,1,4.45983,0.803822,0.915985,48.5268,17.6239,57.7779,0.735092,0.735092,0.986805,0.735092,0.998743,0.735092,0.735092
14,1300.07,1,3.78101,1.65912,1.06554,46.9113,14.9522,55.6687,0.716479,0.716479,1.09715,0.716479,0.998743,0.716479,0.716479
15,1280.75,1,4.69906,1.31784,0.852447,42.3911,19.0106,50.3095,0.698337,0.698337,1.06937,0.698337,0.998743,0.698337,0.698337
16,1274.09,1,4.73444,1.10547,0.797962,41.3078,20.9094,48.9748,0.680655,0.680655,1.05171,0.680655,0.998743,0.680655,0.680655
17,1259.35,1,4.37788,1.51558,0.913047,40.7597,18.0248,48.0841,0.66342,0.66342,1.0649,0.66342,0.998743,0.66342,0.66342
18,1260.04,1,2.95616,2.24906,1.34323,44.5108,19.0641,52.7247,0.646622,0.646622,1.06598,0.646622,0.998743,0.646622,0.646622
19,1240.33,1,5.6158,1.05578,0.663979,39.8172,20.3597,46.8778,0.630249,0.630249,1.20929,0.630249,0.998743,0.630249,0.630249
20,1231.3,1,6.56424,1.07859,0.515571,36.7842,20.3951,43.4622,0.614291,0.614291,1.17867,0.614291,0.998743,0.614291,0.614291
21,1224.05,1,6.86802,0.983894,0.440356,34.3226,20.7001,40.6354,0.598737,0.598737,1.15634,0.598737,0.998743,0.598737,0.598737
22,1216.32,1,4.98639,1.52583,0.840255,37.7436,16.3965,44.9461,0.583577,0.583577,1.12706,0.583577,0.998743,0.583577,0.583577
23,1202.63,1,5.35781,1.04377,0.729964,40.5994,14.2582,48.5697,0.5688,0.5688,1.09852,0.5688,0.998743,0.5688,0.5688
24,1177.55,1,5.34107,1.34421,0.753279,42.0205,12.99,49.9871,0.554398,0.554398,1.07071,0.554398,0.998743,0.554398,0.554398
25,1185.69,1,5.39311,0.766263,0.730009,41.8681,13.6892,49.5882,0.54036,0.54036,1.07679,0.54036,0.998743,0.54036,0.54036
26,1167.55,1,5.75358,1.06063,0.635618,42.1959,14.7926,49.9849,0.526678,0.526678,1.06028,0.526678,0.998743,0.526678,0.526678
27,1157.43,1,6.32277,0.954718,0.559893,39.3913,16.6272,46.5718,0.513342,0.513342,1.09769,0.513342,0.998743,0.513342,0.513342
28,1144.11,1,5.60315,1.16894,0.691511,43.3626,16.3306,50.8689,0.500344,0.500344,1.0699,0.500344,0.998743,0.500344,0.500344
29,1129.48,1,5.20633,1.15071,0.787704,41.4488,16.1817,48.4855,0.487675,0.487675,1.04281,0.487675,0.998743,0.487675,0.487675
