simulations,OFV
500,952.411
1000,953.386
1500,953.226
2000,952.444
2500,952.669
3000,952.761
3500,952.512
4000,949.988
4500,950.313
5000,950.723
5500,950.732
6000,951.102
6500,951.349
7000,951.668
7500,951.952
8000,952.171
8500,952.475
9000,952.298
9500,952.309
10000,952.208
10500,952.206
11000,952.422
11500,952.549
12000,952.546
12500,952.672
13000,952.819
13500,952.868
14000,952.971
14500,952.943
15000,952.905
15500,953.012
16000,953.09
16500,953.078
17000,953.01
17500,953.127
18000,953.039
18500,953.098
19000,953.16
19500,953.238
20000,953.148
20500,953.172
21000,953.097
21500,953.08
22000,953.073
22500,953.104
23000,952.97
23500,952.956
24000,952.929
24500,952.89
25000,952.897
25500,952.924
26000,952.962
26500,952.973
27000,952.985
27500,952.958
28000,953.005
28500,953.029
29000,953.009
29500,953.107
30000,953.029
