iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,776.612,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,763.316,1,5.27278,1.21073,27.7573,6.24347,62.216,1.46202,1.46202,0.985759,0.62,0.285
3,761.08,1,5.34468,1.32167,27.7754,6.37112,72.715,1.425,1.425,1.13947,0.62,0.27075
4,743.234,1,5.00029,1.07514,26.4837,6.34512,93.3933,1.38892,1.38892,1.11062,0.62,0.257212
5,733.416,1,4.98759,1.44619,23.1676,6.62732,69.4612,1.35375,1.35375,1.0825,0.62,0.244352
6,728.201,1,5.14336,1.52611,26.6376,7.36168,63.8175,1.31947,1.31947,1.1538,0.62,0.232134
7,719.312,1,5.31985,1.3059,24.1269,8.25631,39.4871,1.28606,1.28606,1.12458,0.62,0.220528
8,710.581,1,5.50969,1.47454,24.8019,9.13266,44.1762,1.2535,1.2535,1.09611,0.62,0.209501
9,706.071,1,5.14039,1.95273,25.116,9.97402,43.624,1.22176,1.22176,1.15929,0.62,0.199026
10,684.817,1,5.2945,1.20518,21.3397,11.6948,34.4902,1.19082,1.19082,1.12993,0.62,0.189075
11,674.063,1,5.48883,1.17602,18.1515,12.4784,35.6219,1.16067,1.16067,1.10132,0.62,0.179621
12,652.666,1,5.45873,1.12476,17.093,13.3998,32.1432,1.13128,1.13128,1.07344,0.62,0.17064
13,643.704,1,5.24656,1.01028,14.3221,15.2851,29.3307,1.10264,1.10264,1.04626,0.62,0.162108
14,636.137,1,5.3033,0.868972,14.4147,15.4048,27.5892,1.07472,1.07472,1.01976,0.62,0.154003
15,626.185,1,5.1387,1.36041,15.6428,11.6565,28.3651,1.04751,1.04751,0.993943,0.62,0.146302
16,615.721,1,5.39989,0.911921,16.4252,13.5321,29.0742,1.02098,1.02098,0.968776,0.62,0.138987
17,606.598,1,5.17974,0.928478,13.545,13.6555,29.3014,0.995131,0.995131,0.944246,0.62,0.132038
18,597.51,1,5.42317,0.997364,14.5049,15.3295,29.4616,0.969933,0.969933,0.920337,0.62,0.125436
19,588.652,1,5.18505,1.3918,14.3983,16.0072,29.0703,0.945374,0.945374,0.897034,0.62,0.119164
20,571.647,1,5.29215,0.973134,14.2837,13.6758,29.2975,0.921437,0.921437,0.971964,0.62,0.113206
21,569.189,1,5.32172,1.25259,14.0035,14.4784,28.8168,0.898105,0.898105,0.947353,0.62,0.107546
22,567.218,1,5.19846,1.5356,14.3364,15.4074,30.3477,0.875365,0.875365,0.990759,0.62,0.102168
23,565.073,1,5.23413,1.4431,14.2687,14.758,28.7355,0.8532,0.8532,1.00495,0.62,0.0970601
24,555.385,1,5.17387,1.56823,13.8186,12.9525,29.0498,0.831597,0.831597,0.979509,0.62,0.0922071
25,544.458,1,5.2414,1.27829,13.4539,14.077,29.3902,0.81054,0.81054,0.959743,0.62,0.0875967
26,536.014,1,5.13798,1.22611,12.9848,13.0867,28.5062,0.790017,0.790017,0.935442,0.62,0.0832169
27,522.834,1,5.20705,1.23139,12.8912,15.7598,27.7935,0.770013,0.770013,0.94087,0.62,0.079056
28,514.277,1,5.16506,1.30703,13.0124,14.2724,27.7718,0.750516,0.750516,0.917047,0.62,0.0751032
29,506.62,1,5.16857,1.13581,13.2723,13.9005,26.3398,0.731512,0.731512,0.893827,0.62,0.0713481
