iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
203,764.289,1,10.5935,0.632438,40.1862,13.2679,48.8402,0.200351,0.28003,0.706009,0.271601,0.998809,0.301386,0.0655186
204,761.533,1,10.5541,0.642725,40.1784,13.0302,48.788,0.203449,0.281042,0.688132,0.274664,0.998846,0.29929,0.065231
205,760.197,1,10.5049,0.619511,39.9011,12.9111,48.5191,0.204897,0.277812,0.693694,0.274797,0.998743,0.297678,0.0645987
206,764.484,1,10.5094,0.63101,39.6558,12.6961,48.2039,0.209052,0.278988,0.702424,0.279929,0.999,0.302561,0.0660914
207,770.079,1,10.5368,0.615543,39.7481,13.8556,48.385,0.214182,0.277948,0.77415,0.281387,0.998716,0.299027,0.0658651
208,762.075,1,10.5493,0.622055,39.539,13.7358,48.2586,0.210679,0.275313,0.771479,0.281235,0.999,0.29986,0.0647976
209,762.661,1,10.5643,0.611202,39.5405,13.7729,48.3659,0.205891,0.275539,0.751944,0.282588,0.999,0.30476,0.0653856
210,771.256,1,10.484,0.618793,39.3203,13.7082,48.1079,0.214474,0.273876,0.814356,0.278126,0.999,0.304691,0.0663224
211,770.175,1,10.5452,0.636846,39.124,13.3807,47.7792,0.215339,0.270246,0.793736,0.275368,0.998775,0.307747,0.0646431
212,767.939,1,10.5425,0.60626,39.1499,13.3127,47.8463,0.211974,0.270615,0.814401,0.276082,0.999,0.308625,0.064357
213,774.919,1,10.5358,0.617421,39.4575,12.9408,48.2352,0.215746,0.272774,0.818963,0.279271,0.998886,0.309778,0.0655225
214,774.095,1,10.5124,0.618473,39.1984,13.7153,47.8398,0.210283,0.28207,0.798226,0.290663,0.998863,0.301934,0.0679523
215,766.824,1,10.4984,0.605662,38.7774,14.5071,47.4369,0.211632,0.275062,0.778015,0.283303,0.998949,0.300825,0.0662317
216,776.144,1,10.4932,0.606789,38.4822,14.7455,47.0203,0.21036,0.269213,0.758315,0.279117,0.998643,0.307266,0.0668374
217,765.49,1,10.5442,0.622082,38.6752,15.1421,47.2157,0.209548,0.276415,0.739114,0.284323,0.999,0.307707,0.065145
218,769.215,1,10.5102,0.595488,38.3483,14.5211,46.8242,0.209508,0.283671,0.769643,0.291143,0.999,0.302291,0.0664115
219,758.848,1,10.5403,0.604317,38.4703,13.642,47.056,0.20484,0.283728,0.750155,0.291767,0.999,0.305269,0.0647299
220,768.754,1,10.5882,0.601101,38.3252,14.665,46.906,0.204699,0.281003,0.738909,0.286032,0.998796,0.301304,0.0658375
221,762.54,1,10.5501,0.594989,38.3844,14.666,46.82,0.206766,0.278027,0.723,0.284215,0.998959,0.303814,0.0641705
222,761.069,1,10.6456,0.639568,38.4153,15.8467,46.8849,0.206131,0.278328,0.723872,0.287268,0.999,0.302537,0.0650406
223,764.042,1,10.6247,0.627116,38.4082,15.9508,46.7727,0.206046,0.277283,0.715706,0.287042,0.999,0.303062,0.0654235
224,763.493,1,10.5763,0.631966,38.1631,16.1654,46.5537,0.205794,0.275949,0.758916,0.286186,0.999,0.30171,0.0651988
225,761.289,1,10.6397,0.607742,38.1809,16.5679,46.5377,0.20375,0.274518,0.7397,0.282879,0.99871,0.300109,0.0638316
226,767.61,1,10.6589,0.622612,38.6127,15.9601,47.3276,0.214669,0.282774,0.72097,0.29546,0.998659,0.303166,0.0643087
227,769.85,1,10.6322,0.600701,38.615,15.2669,47.2982,0.215977,0.284237,0.719854,0.295128,0.998699,0.306612,0.064046
228,769.722,1,10.647,0.603911,38.6758,15.4587,47.3529,0.212026,0.281142,0.726792,0.295235,0.998825,0.302551,0.0655292
229,768.686,1,10.6034,0.614242,39.3334,14.4161,48.1682,0.21253,0.282912,0.70839,0.296202,0.998746,0.304277,0.0651182
230,768.627,1,10.6626,0.624076,39.2811,14.2578,48.1962,0.207149,0.285426,0.690453,0.29691,0.999,0.304021,0.0668776
231,768.322,1,10.6415,0.582129,39.1634,14.8918,48.0038,0.20813,0.278244,0.689045,0.289684,0.999,0.296394,0.0685573
232,762.708,1,10.556,0.60827,39.3176,14.2561,48.2241,0.206343,0.280808,0.671598,0.2937,0.999,0.297472,0.0668214
233,765.018,1,10.5311,0.603691,39.6725,13.8696,48.5506,0.201853,0.285662,0.663399,0.297787,0.998983,0.301813,0.0658801
234,765.135,1,10.5654,0.616533,39.6252,13.5747,48.5467,0.207653,0.286064,0.660864,0.298898,0.998968,0.300026,0.0659589
235,768.629,1,10.5024,0.610517,39.5694,13.3338,48.5701,0.202396,0.28575,0.658611,0.297726,0.998937,0.298985,0.0676323
236,766.965,1,10.5588,0.62333,39.3395,14.4863,48.2992,0.20429,0.28427,0.664831,0.296046,0.999,0.302643,0.0666809
237,760.323,1,10.5069,0.618929,39.6836,13.4006,48.7269,0.209655,0.285982,0.647997,0.297956,0.999,0.304033,0.0649925
238,762.836,1,10.5882,0.621022,39.6792,13.7972,48.6576,0.210509,0.287836,0.631589,0.301603,0.998922,0.30224,0.0648322
239,762.078,1,10.559,0.621038,39.7686,13.5741,48.7109,0.205455,0.282717,0.639478,0.298995,0.998928,0.300126,0.0652346
240,762.504,1,10.553,0.629796,39.4546,14.0739,48.3443,0.205028,0.282546,0.64207,0.298593,0.999,0.303409,0.0652214
241,757.168,1,10.5692,0.643647,39.0154,14.1625,47.6348,0.204594,0.276723,0.641918,0.292536,0.999,0.308347,0.06357
242,758.828,1,10.537,0.642091,39.0676,13.9468,47.8023,0.209924,0.282175,0.625664,0.298226,0.998932,0.308515,0.0625098
243,750.71,1,10.5258,0.618125,39.0379,13.7797,47.6962,0.2083,0.280949,0.644939,0.294219,0.999,0.305558,0.061222
244,754.578,1,10.54,0.62901,39.3138,13.6623,47.9884,0.203026,0.279076,0.66703,0.293108,0.998914,0.302906,0.0622389
245,752.795,1,10.5264,0.630419,39.1238,14.3647,47.7457,0.206184,0.278264,0.71601,0.29445,0.999,0.301961,0.0626174
246,761.954,1,10.5041,0.617902,39.0729,14.0354,47.7092,0.204035,0.27484,0.704683,0.288235,0.998933,0.304636,0.0640125
247,752.224,1,10.5062,0.608308,38.8411,14.289,47.4261,0.205612,0.27117,0.71902,0.285473,0.999,0.301751,0.0626179
248,758.436,1,10.5332,0.614137,38.7627,14.7274,47.31,0.209698,0.273352,0.743323,0.287376,0.998763,0.302577,0.0619466
249,764.803,1,10.5201,0.628568,38.823,13.7997,47.3488,0.20904,0.274955,0.724502,0.290285,0.998717,0.306524,0.0632655
250,766.443,1,10.5602,0.617918,38.8633,13.7307,47.2916,0.203747,0.272227,0.706157,0.285198,0.998408,0.301643,0.0645557
251,770.541,1,10.5866,0.616163,39.0043,14.5712,47.5368,0.204623,0.276326,0.756565,0.289277,0.99833,0.300488,0.0648962
252,769.679,1,10.5094,0.620513,38.7927,14.2455,47.1696,0.204942,0.279015,0.737409,0.292805,0.997834,0.305635,0.063253
253,757.837,1,10.5919,0.620853,38.862,14.1951,47.4446,0.206215,0.282858,0.718737,0.298446,0.998764,0.30358,0.061799
254,760.045,1,10.5941,0.639335,39.0013,14.6501,47.6485,0.208358,0.282629,0.700538,0.300821,0.998775,0.302667,0.0624624
255,759.959,1,10.5585,0.628045,39.2804,14.4114,47.9618,0.211708,0.284044,0.719809,0.302546,0.998999,0.306912,0.0619032
256,758.842,1,10.5848,0.614588,39.3642,14.4967,48.1021,0.208239,0.291246,0.755627,0.309858,0.999,0.300435,0.0633533
257,765.995,1,10.5372,0.59441,39.1943,14.1235,48.1523,0.207483,0.293387,0.736494,0.312804,0.999,0.296595,0.0659564
258,762.335,1,10.4953,0.607811,39.0918,14.1641,48.0399,0.205785,0.289394,0.717846,0.306497,0.998955,0.29223,0.0660692
259,762.359,1,10.5109,0.622881,39.1941,14.5189,48.0998,0.205051,0.28409,0.751132,0.302357,0.998819,0.2982,0.0643963
260,778.692,1,10.5413,0.630746,38.9526,15.0011,47.8965,0.206958,0.281629,0.758174,0.297039,0.99822,0.302261,0.0664292
261,772.441,1,10.5734,0.626223,39.0485,14.4546,47.9798,0.202903,0.281594,0.738976,0.297677,0.998292,0.303657,0.0649303
262,768.669,1,10.5375,0.629519,39.0678,14.6105,47.9136,0.203602,0.28125,0.752726,0.292421,0.998785,0.299151,0.0658906
263,767.306,1,10.5758,0.632827,38.6959,15.0595,47.4771,0.204336,0.274129,0.749515,0.28625,0.998896,0.30181,0.0657676
264,764.935,1,10.5491,0.625034,38.6524,14.7104,47.4528,0.204379,0.276279,0.730537,0.289437,0.999,0.302978,0.0659862
265,766.524,1,10.5275,0.656751,38.4059,15.4035,47.0732,0.212354,0.277668,0.712039,0.288486,0.999,0.302843,0.0659022
266,771.721,1,10.5648,0.629411,38.3369,15.0101,47.1033,0.206999,0.276029,0.715315,0.288466,0.998824,0.302902,0.0669246
267,771.281,1,10.5459,0.641728,38.6716,14.2531,47.4817,0.206598,0.282147,0.697203,0.292573,0.998533,0.302297,0.065887
268,767.845,1,10.513,0.616331,38.725,14.7353,47.427,0.208581,0.284678,0.703548,0.293442,0.998583,0.303461,0.0642187
269,766.092,1,10.5473,0.622262,38.7757,14.6438,47.3673,0.206688,0.28346,0.714978,0.288132,0.998913,0.299692,0.065839
270,761.777,1,10.5956,0.635997,38.6386,16.0921,47.2551,0.20614,0.284557,0.74094,0.290716,0.999,0.299944,0.0643246
271,771.196,1,10.6152,0.650443,38.4798,15.9474,47.1082,0.206103,0.29428,0.722179,0.299064,0.998961,0.307854,0.065412
272,770.434,1,10.6513,0.61514,38.5998,16.1352,47.3672,0.201265,0.289965,0.703893,0.294113,0.998681,0.304829,0.065424
273,767.574,2,10.6319,0.630713,38.8994,14.7653,47.5295,0.204778,0.287396,0.68607,0.291239,0.998721,0.302082,0.0657926
274,782.106,2,10.6149,0.609906,38.8923,14.9474,47.5978,0.20497,0.297832,0.668698,0.298668,0.998668,0.296439,0.0712322
275,773.221,2,10.653,0.606687,38.7231,15.2743,47.4208,0.20777,0.295947,0.687719,0.295008,0.999,0.297159,0.0704284
276,765.435,2,10.6222,0.622136,38.9714,15.145,47.5289,0.211684,0.293928,0.637754,0.291407,0.999,0.302714,0.0673874
277,771.145,2,10.5648,0.650769,38.6559,14.8894,47.1837,0.211757,0.297424,0.624568,0.294546,0.999,0.308451,0.0667789
278,767.453,2,10.6318,0.636746,39.1012,13.9339,47.5269,0.206969,0.301861,0.610218,0.299583,0.999,0.301659,0.0679693
279,765.827,2,10.5587,0.626142,39.2237,14.474,47.6055,0.204404,0.301263,0.693869,0.300628,0.999,0.298827,0.0666339
280,760.481,2,10.5251,0.637991,39.4697,13.8835,47.8354,0.205893,0.303933,0.654074,0.304151,0.999,0.302939,0.0649976
281,763.289,2,10.5422,0.638942,39.4759,13.9136,47.944,0.202731,0.302944,0.654529,0.304545,0.999,0.305025,0.0647259
282,756.789,2,10.5571,0.634815,39.639,13.8096,48.1052,0.208266,0.30538,0.617548,0.307204,0.999,0.305645,0.0634523
283,764.981,2,10.5744,0.61546,39.6841,13.9246,48.2144,0.202775,0.311466,0.618818,0.314017,0.999,0.301451,0.0656916
284,761.658,2,10.5527,0.630013,39.7034,13.6255,48.3253,0.204527,0.310006,0.616117,0.313802,0.999,0.30393,0.0653396
285,757.806,2,10.5233,0.595066,39.6609,13.3359,48.1629,0.202559,0.307242,0.605058,0.312933,0.999,0.302103,0.064987
286,765.893,2,10.5448,0.596296,39.6259,13.3985,48.1902,0.199745,0.306215,0.601737,0.313051,0.999,0.302118,0.0655014
287,762.019,2,10.5535,0.596419,39.6786,13.5338,48.1706,0.200715,0.303905,0.604133,0.312813,0.999,0.3029,0.0652129
288,765.675,2,10.5782,0.597868,39.7147,13.6927,48.2549,0.204761,0.303823,0.579643,0.314288,0.999,0.302505,0.0658617
289,765.107,2,10.5728,0.601002,39.9007,13.7977,48.3814,0.207259,0.301435,0.577222,0.31204,0.999,0.302281,0.0664606
290,767.083,2,10.5521,0.60802,39.7899,13.6817,48.1808,0.208199,0.300301,0.59148,0.31179,0.999,0.303899,0.0665307
291,769.635,2,10.536,0.616734,39.8072,13.3814,48.1673,0.208702,0.299671,0.596588,0.309807,0.998891,0.302927,0.0661407
292,769.949,2,10.5505,0.616696,39.8649,13.5127,48.2401,0.204963,0.301202,0.614823,0.310089,0.998893,0.301388,0.066651
293,772.237,2,10.5532,0.612038,39.902,13.3061,48.2927,0.201322,0.301166,0.613647,0.308909,0.998869,0.300244,0.0675618
294,768.169,2,10.5488,0.612642,39.8002,13.3414,48.176,0.201733,0.300874,0.611434,0.308999,0.998929,0.3004,0.0674553
295,770.682,2,10.5394,0.615523,39.8792,13.4905,48.2638,0.205028,0.301702,0.616052,0.309429,0.998947,0.302713,0.0669202
296,765.358,2,10.5323,0.622832,39.8349,13.5874,48.2069,0.205613,0.299247,0.618061,0.308177,0.998968,0.303098,0.066396
297,767.782,2,10.5616,0.621336,39.8135,13.6302,48.2031,0.207197,0.299317,0.621123,0.308401,0.998909,0.305185,0.0654913
298,768.058,2,10.5642,0.628809,39.8458,13.7147,48.2356,0.206473,0.299755,0.618821,0.308353,0.998963,0.304269,0.0659879
299,758.719,2,10.566,0.633758,39.818,13.5109,48.2186,0.208837,0.300261,0.606516,0.308829,0.999,0.304541,0.0656325
300,761.844,2,10.5636,0.625953,39.8237,13.5371,48.2513,0.209611,0.301375,0.607186,0.310306,0.999,0.302964,0.0651514
301,770.632,2,10.572,0.623997,39.8427,13.6076,48.3141,0.207581,0.302207,0.601523,0.311331,0.998958,0.30139,0.0659222
302,765.277,2,10.5788,0.631063,39.9253,13.6471,48.4285,0.206778,0.301615,0.590739,0.311694,0.998894,0.300377,0.0660257
303,761.371,2,10.5815,0.629398,39.9129,13.5789,48.4309,0.206703,0.302002,0.585396,0.312205,0.998815,0.300356,0.0653815
304,771.616,2,10.5875,0.630063,40.0125,13.5984,48.5087,0.206018,0.303722,0.584896,0.313506,0.998746,0.300875,0.0655137
305,774.364,2,10.586,0.629812,40.0121,13.6026,48.5336,0.206829,0.306165,0.591377,0.315097,0.998729,0.301208,0.0657304
306,766.859,2,10.5735,0.63213,40.0868,13.5079,48.6309,0.206537,0.309399,0.597104,0.318981,0.998845,0.3012,0.0658057
307,768.041,2,10.5734,0.629658,40.1334,13.4855,48.6829,0.205961,0.310788,0.596223,0.320504,0.9989,0.301454,0.0659416
308,771.448,2,10.5756,0.62809,40.1826,13.5304,48.718,0.204925,0.310925,0.594334,0.321437,0.998922,0.300819,0.0664594
309,770.885,2,10.5785,0.624355,40.1475,13.5418,48.6939,0.204271,0.311383,0.58506,0.321774,0.998957,0.300234,0.0670491
310,776.239,2,10.5842,0.619965,40.1133,13.5005,48.6586,0.204382,0.311793,0.58094,0.322121,0.998928,0.300475,0.0673115
311,776.016,2,10.5816,0.617278,40.0803,13.4562,48.6524,0.20432,0.312122,0.585534,0.322424,0.998906,0.300363,0.0674566
312,778.524,2,10.574,0.61863,39.9913,13.4955,48.5356,0.205909,0.312556,0.586825,0.322339,0.998864,0.301458,0.0672954
313,771.726,2,10.5738,0.618958,40.0053,13.5358,48.5643,0.206219,0.312442,0.582006,0.322096,0.998908,0.302021,0.067422
314,780.895,2,10.5747,0.616916,40.01,13.5081,48.5772,0.207071,0.312133,0.583798,0.321653,0.998947,0.302752,0.0677832
315,771.419,2,10.5788,0.616284,40.0968,13.4583,48.666,0.207439,0.313153,0.5815,0.322875,0.998984,0.302321,0.0679307
316,779.226,2,10.5765,0.616748,40.1496,13.3798,48.7212,0.207495,0.313653,0.579276,0.323156,0.998968,0.302422,0.0680821
317,769.402,2,10.5715,0.617081,40.1551,13.3708,48.7077,0.207675,0.313781,0.579615,0.323293,0.998987,0.303012,0.0678579
318,767.395,2,10.5662,0.619371,40.122,13.3583,48.6761,0.208,0.313424,0.582271,0.323158,0.99898,0.303292,0.067519
319,771.882,2,10.5637,0.622365,40.0964,13.3166,48.6493,0.207942,0.313717,0.58452,0.323364,0.998973,0.303725,0.0673097
320,775.38,2,10.5599,0.624723,40.1144,13.2698,48.6601,0.20792,0.314443,0.588467,0.323952,0.998979,0.304115,0.0672268
321,766.529,2,10.5572,0.623504,40.1538,13.1905,48.7096,0.207648,0.315096,0.590167,0.324712,0.999,0.304149,0.0671268
322,772.917,2,10.5558,0.623994,40.1702,13.1228,48.7221,0.207599,0.315519,0.591305,0.325283,0.998989,0.30416,0.0669988
323,768.31,2,10.556,0.623352,40.1921,13.1302,48.7398,0.20749,0.316004,0.591623,0.325845,0.998997,0.303812,0.066982
324,772.112,2,10.5545,0.623243,40.1924,13.1194,48.7434,0.207595,0.316098,0.59112,0.326003,0.998997,0.303887,0.0669595
325,765.981,2,10.5541,0.623329,40.1836,13.1223,48.7333,0.207536,0.316165,0.591466,0.326065,0.998997,0.304018,0.0668821
326,766.316,2,10.5542,0.623496,40.1742,13.1247,48.7212,0.207504,0.316223,0.592114,0.326103,0.999,0.304124,0.0668341
327,774.395,2,10.5546,0.623438,40.1716,13.1239,48.7188,0.207404,0.316279,0.592401,0.326219,0.998996,0.30411,0.0668183
328,760.008,2,10.5543,0.623549,40.1682,13.1248,48.7139,0.2073,0.316332,0.592784,0.326214,0.999,0.304149,0.0667631
329,764.028,2,10.5534,0.623557,40.1567,13.1199,48.7006,0.207279,0.316515,0.592342,0.326356,0.999,0.304201,0.0667139
330,773.19,2,10.5518,0.623002,40.1432,13.1273,48.6826,0.20718,0.316667,0.593006,0.326539,0.999,0.304199,0.0666952
331,767.43,2,10.5515,0.622412,40.1307,13.1385,48.6645,0.207009,0.316742,0.594096,0.32664,0.999,0.304153,0.0666855
332,772.248,2,10.5516,0.622379,40.1121,13.1589,48.6386,0.206971,0.316892,0.595672,0.326764,0.999,0.304153,0.0666481
333,767.74,2,10.5507,0.62201,40.0909,13.1786,48.6138,0.206904,0.316977,0.597283,0.326825,0.999,0.304159,0.0665922
334,763.806,2,10.5508,0.621664,40.0674,13.1973,48.5858,0.206806,0.317056,0.59804,0.326878,0.999,0.304174,0.0665454
335,764.499,2,10.5505,0.621305,40.0405,13.2214,48.553,0.206792,0.317168,0.598963,0.326979,0.999,0.304157,0.0664923
336,768.71,2,10.5501,0.621021,40.009,13.2402,48.5127,0.206837,0.317245,0.59996,0.327039,0.999,0.304191,0.0664391
337,766.913,2,10.5494,0.621019,39.9787,13.2564,48.4772,0.206882,0.31747,0.600151,0.327235,0.999,0.304218,0.0663902
338,767.483,2,10.5491,0.621204,39.9517,13.2767,48.4427,0.206942,0.317694,0.600925,0.327441,0.999,0.304285,0.0663429
339,772.011,2,10.5489,0.621287,39.9246,13.3017,48.4073,0.206953,0.317836,0.602781,0.327601,0.999,0.304317,0.0663155
340,769.959,2,10.5488,0.621158,39.9029,13.3227,48.3801,0.206909,0.317913,0.604216,0.327659,0.999,0.304289,0.0663147
341,777.98,2,10.5482,0.621246,39.8823,13.332,48.3562,0.206797,0.317973,0.60485,0.327709,0.999,0.304247,0.0663649
342,772.794,2,10.548,0.620968,39.8664,13.3518,48.3355,0.206804,0.317999,0.605859,0.327764,0.999,0.304282,0.0663489
343,770.033,2,10.5478,0.621042,39.8477,13.3626,48.3131,0.206734,0.31799,0.605943,0.327767,0.999,0.304336,0.0663426
344,762.037,2,10.548,0.620922,39.8333,13.378,48.2925,0.206665,0.317995,0.606526,0.327796,0.999,0.304312,0.0662924
345,768.879,2,10.5478,0.621266,39.8262,13.3861,48.285,0.206521,0.317935,0.607275,0.327721,0.999,0.304289,0.0662791
346,761.676,2,10.5482,0.621876,39.8208,13.3898,48.279,0.206435,0.31792,0.607614,0.327691,0.999,0.304258,0.0662496
347,766.154,2,10.5483,0.622151,39.8155,13.3974,48.2719,0.206414,0.317914,0.608241,0.327706,0.999,0.304193,0.0662269
348,768.983,2,10.5481,0.622474,39.8077,13.4121,48.2599,0.206374,0.317936,0.608876,0.327721,0.999,0.304205,0.0662062
349,764.912,2,10.549,0.622571,39.8037,13.4117,48.2564,0.206379,0.317925,0.609062,0.327729,0.999,0.304234,0.0661858
350,770.415,2,10.5494,0.622648,39.8024,13.4179,48.2547,0.206323,0.317934,0.609535,0.327738,0.999,0.304194,0.0661803
351,772.939,2,10.5498,0.6228,39.8018,13.4188,48.2513,0.206366,0.31792,0.609611,0.327691,0.999,0.304188,0.0661696
352,758.515,2,10.5495,0.623172,39.7982,13.4142,48.2471,0.206372,0.317757,0.610176,0.327509,0.999,0.304186,0.0661234
353,762.735,2,10.5499,0.623334,39.7937,13.4203,48.2424,0.206315,0.317558,0.610811,0.327306,0.999,0.304175,0.066077
354,757.221,2,10.5502,0.623507,39.791,13.4214,48.2401,0.206305,0.317315,0.611149,0.327081,0.999,0.304167,0.0660391
355,761.24,2,10.5507,0.623612,39.7807,13.429,48.2263,0.206284,0.317141,0.61171,0.32691,0.999,0.304214,0.0659687
356,758.446,2,10.5509,0.623885,39.7726,13.4345,48.2156,0.206188,0.316991,0.61218,0.326777,0.999,0.304217,0.0659205
357,761.159,2,10.5517,0.623888,39.7709,13.4432,48.2129,0.206086,0.31696,0.612137,0.326709,0.999,0.304206,0.0658826
358,763.951,2,10.5524,0.624003,39.7734,13.4468,48.2167,0.206015,0.316936,0.611695,0.326715,0.999,0.304145,0.0658838
359,768.916,2,10.5532,0.624308,39.7745,13.4565,48.2186,0.205987,0.316885,0.612244,0.32666,0.999,0.304111,0.0658908
360,765.598,2,10.5541,0.624502,39.7755,13.4608,48.2183,0.206,0.316837,0.612211,0.326631,0.999,0.304053,0.0658902
361,758.227,2,10.5543,0.624578,39.7752,13.4658,48.2191,0.205987,0.316836,0.612531,0.326643,0.999,0.30403,0.065833
362,759.205,2,10.5549,0.624423,39.7725,13.4725,48.2157,0.205903,0.316776,0.612583,0.326594,0.999,0.303996,0.0658153
363,762.833,2,10.5553,0.624429,39.768,13.4796,48.209,0.205779,0.316744,0.61256,0.326556,0.999,0.303979,0.0658091
364,768.81,2,10.5561,0.624556,39.7615,13.4825,48.1996,0.205775,0.316747,0.612584,0.326564,0.999,0.303954,0.0658112
365,765.256,2,10.5566,0.624646,39.7534,13.4948,48.1886,0.205748,0.316735,0.612585,0.326552,0.999,0.303917,0.0658076
366,764.819,2,10.5568,0.624729,39.7406,13.5124,48.173,0.205784,0.316625,0.61295,0.326407,0.999,0.30393,0.0657687
367,763.812,2,10.5575,0.624425,39.7266,13.5265,48.1565,0.205796,0.316519,0.613229,0.326255,0.999,0.303942,0.0657576
368,761.453,2,10.5578,0.624196,39.7143,13.5382,48.1415,0.205749,0.316373,0.61341,0.326101,0.999,0.303958,0.0657347
369,752.067,2,10.5574,0.624086,39.7022,13.5384,48.1248,0.205683,0.316201,0.613291,0.325934,0.999,0.303951,0.0656908
370,759.519,2,10.5575,0.623999,39.6879,13.547,48.105,0.205595,0.31599,0.613788,0.325707,0.999,0.303919,0.0656545
371,757.392,2,10.5573,0.624047,39.6727,13.5606,48.0856,0.205549,0.315807,0.614384,0.325525,0.999,0.303883,0.0656173
372,754.303,2,10.5566,0.624073,39.6578,13.5664,48.0666,0.205576,0.315669,0.615292,0.325371,0.999,0.303868,0.0655776
373,754.812,2,10.5562,0.624183,39.6421,13.5649,48.0463,0.205567,0.315522,0.615968,0.325213,0.999,0.303896,0.0655235
374,758.048,2,10.5559,0.62426,39.629,13.5673,48.0314,0.205536,0.31542,0.616581,0.325113,0.999,0.303919,0.0654873
375,754.686,2,10.5557,0.624388,39.6191,13.5727,48.0191,0.205525,0.315295,0.617147,0.325017,0.999,0.303946,0.0654412
376,759.457,2,10.556,0.624515,39.6085,13.5808,48.0059,0.205482,0.315173,0.617856,0.324871,0.999,0.303961,0.0653936
377,758.828,2,10.5561,0.624568,39.5992,13.5902,47.9951,0.205436,0.315035,0.618842,0.324744,0.999,0.303943,0.0653515
378,756.245,2,10.5561,0.624358,39.5887,13.5975,47.9797,0.205399,0.314912,0.619561,0.324607,0.999,0.303969,0.0652957
379,753.601,2,10.5557,0.624329,39.5801,13.6034,47.9674,0.205389,0.314806,0.62037,0.324513,0.999,0.303983,0.0652431
380,758.086,2,10.5552,0.624281,39.5727,13.6046,47.9562,0.205355,0.314687,0.621249,0.324411,0.999,0.304004,0.0651986
381,760.267,2,10.5549,0.623935,39.567,13.6039,47.9478,0.205304,0.314451,0.622076,0.324165,0.999,0.303998,0.0651642
382,761.182,2,10.5546,0.623608,39.5617,13.6031,47.9418,0.205234,0.314218,0.622766,0.32392,0.999,0.304005,0.0651386
383,758.723,2,10.5544,0.623281,39.5586,13.6008,47.9376,0.205212,0.31405,0.623317,0.323733,0.999,0.304011,0.0651093
384,759.242,2,10.5543,0.623191,39.5559,13.6013,47.9343,0.205156,0.313782,0.624086,0.323487,0.999,0.304011,0.0650883
385,761.035,2,10.5541,0.623236,39.5551,13.6004,47.9322,0.205167,0.313541,0.624711,0.323217,0.998997,0.304029,0.0650569
386,758.807,2,10.5544,0.623426,39.5532,13.6006,47.9307,0.205159,0.31329,0.62476,0.322975,0.998999,0.30405,0.0650479
387,771.626,2,10.5539,0.623558,39.5514,13.6,47.9282,0.205161,0.313032,0.624539,0.322724,0.998992,0.304094,0.0650387
388,769.843,2,10.5538,0.623461,39.5486,13.5997,47.9244,0.205172,0.312769,0.624342,0.322438,0.99899,0.304128,0.0650489
389,755.019,2,10.5535,0.623388,39.5457,13.5962,47.9212,0.205244,0.312477,0.623976,0.322138,0.99899,0.304186,0.0650204
390,758.811,2,10.5531,0.62342,39.5437,13.5934,47.9178,0.205297,0.312182,0.623975,0.321833,0.99899,0.304218,0.0650008
391,753.049,2,10.5532,0.623442,39.5428,13.5918,47.9182,0.205345,0.311859,0.623967,0.321508,0.998989,0.304195,0.0649789
392,766.422,2,10.5536,0.623376,39.5428,13.5881,47.9191,0.205312,0.31152,0.62383,0.321165,0.998985,0.304169,0.0649888
393,758.607,2,10.5543,0.623513,39.5445,13.5863,47.9207,0.205349,0.311181,0.624111,0.320817,0.998983,0.304193,0.0649618
394,760.528,2,10.5546,0.623471,39.5433,13.5834,47.9193,0.205341,0.310868,0.62454,0.320488,0.998982,0.304188,0.0649521
395,768.636,2,10.5546,0.623832,39.5416,13.5819,47.9185,0.205405,0.310532,0.625263,0.32017,0.998979,0.30425,0.0649367
396,764.723,2,10.5547,0.623963,39.5376,13.5808,47.9134,0.205432,0.310185,0.625945,0.319807,0.998977,0.304278,0.0649264
397,762.871,2,10.5543,0.624216,39.5352,13.5805,47.9095,0.205519,0.309911,0.627087,0.319512,0.998977,0.304328,0.064897
398,760.216,2,10.5544,0.624234,39.5323,13.5745,47.9063,0.205487,0.30962,0.627836,0.319227,0.998975,0.30432,0.064879
399,759.172,2,10.5545,0.624163,39.5299,13.5788,47.9041,0.205448,0.309358,0.629092,0.318953,0.998974,0.304293,0.06486
400,757.371,2,10.5544,0.624196,39.5273,13.5773,47.9002,0.205485,0.3091,0.629689,0.318682,0.998971,0.304305,0.0648252
401,756.492,2,10.5546,0.623966,39.5243,13.5774,47.896,0.205439,0.308861,0.630378,0.318444,0.998968,0.304294,0.0647908
402,765.832,2,10.5552,0.623799,39.5209,13.5848,47.8929,0.20548,0.308611,0.630786,0.318183,0.998963,0.304292,0.0647751
403,757.192,2,10.556,0.6239,39.5163,13.5962,47.8882,0.205546,0.308366,0.631198,0.317932,0.998964,0.304307,0.0647544
404,761.414,2,10.5566,0.623923,39.5153,13.6007,47.8874,0.205599,0.308082,0.631436,0.317649,0.998962,0.304299,0.064744
405,766.462,2,10.5569,0.62379,39.5143,13.5993,47.8862,0.205629,0.307809,0.631556,0.317363,0.998958,0.304309,0.0647398
406,758.527,2,10.5574,0.623994,39.5183,13.599,47.8919,0.205682,0.307582,0.631547,0.317126,0.998958,0.304319,0.0647282
