iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1513.32,1,2.62973,3.05437,10.2532,32.5461,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1502.2,1,4.66292,4.58324,26.5141,69.7915,0.974679,0.974679,0.709368,0.998761,1.46202,1.6646,1.46202,1.16962
3,1502.13,1,4.57242,4.44094,27.8801,73.1363,0.95,0.95,0.93744,0.998761,1.425,1.62245,1.425,1.14
4,1479.63,1,3.93966,5.58162,30.1267,77.952,0.925945,0.925945,0.758422,0.998761,1.38892,1.58137,1.38892,1.11113
5,1468.81,1,3.78249,4.43904,34.6141,87.0598,0.9025,0.9025,0.752104,0.998761,1.35375,1.54133,1.35375,1.083
6,1462.46,1,3.6714,4.78402,43.3328,105.059,0.879648,0.879648,1.04406,0.998761,1.31947,1.53188,1.31947,1.05558
7,1451.51,1,3.8845,6.37375,42.9133,103.203,0.857375,0.857375,1.40583,0.998761,1.28606,1.49309,1.28606,1.02885
8,1428.2,1,4.24203,6.65937,40.1166,96.9946,0.835666,0.835666,0.854641,0.998761,1.2535,1.45528,1.2535,1.0028
9,1419.72,1,4.17706,6.72155,48.007,112.378,0.814506,0.814506,0.809601,0.998761,1.22176,1.41843,1.22176,0.977407
10,1408.88,1,4.39094,6.22098,41.2233,99.3132,0.793882,0.793882,0.905884,0.998761,1.19082,1.38252,1.19082,0.952659
11,1398.3,1,4.50348,5.23003,43.2945,102.691,0.773781,0.773781,0.980371,0.998761,1.16067,1.34751,1.16067,0.928537
12,1379.35,1,4.34241,4.79588,42.3821,100.762,0.754188,0.754188,0.725331,0.998761,1.13128,1.31339,1.13128,0.905026
13,1376.06,1,4.69185,5.93182,40.3883,96.154,0.735092,0.735092,0.79063,0.998761,1.10264,1.40517,1.10264,0.88211
14,1365.14,1,4.6109,4.58563,35.5604,87.2287,0.716479,0.716479,0.430317,0.998761,1.07472,1.56833,1.07472,0.859775
15,1349.09,1,4.615,5.52802,34.8671,86.2868,0.698337,0.698337,0.54675,0.998761,1.04751,1.52862,1.04751,0.838005
16,1345.67,1,4.6608,6.08851,31.5175,79.8869,0.680655,0.680655,0.867516,0.998761,1.02098,1.48991,1.02098,0.816786
17,1330.33,1,4.69526,5.46873,32.1637,82.2226,0.66342,0.66342,0.691256,0.998761,0.995131,1.45219,0.995131,0.796105
18,1319.33,1,4.87959,5.39201,34.4549,87.1135,0.646622,0.646622,0.476668,0.998761,0.969933,1.41542,0.969933,0.775947
19,1305.95,1,5.0187,5.36141,33.1962,83.8844,0.630249,0.630249,0.565437,0.998761,0.945374,1.39712,0.945374,0.756299
20,1291.5,1,5.05893,4.73616,31.0615,79.5,0.614291,0.614291,0.500585,0.998761,0.921437,1.36175,0.921437,0.737149
21,1284.99,1,4.99932,4.91922,30.242,78.5405,0.598737,0.598737,0.576148,0.998761,0.898105,1.32727,0.898105,0.718484
22,1263.12,1,5.07866,4.54188,32.1935,82.5827,0.583577,0.583577,0.396952,0.998761,0.875365,1.29366,0.875365,0.700292
23,1258.59,1,4.72903,4.25944,31.4148,81.3172,0.5688,0.5688,0.508411,0.998761,0.8532,1.2609,0.8532,0.68256
24,1239.68,1,4.87949,3.98899,30.4906,79.0733,0.554398,0.554398,0.596869,0.998761,0.831597,1.22898,0.831597,0.665277
25,1242.08,1,4.77592,3.94152,29.9407,77.5446,0.54036,0.54036,0.733376,0.998761,0.81054,1.19786,0.81054,0.648432
26,1224.36,1,5.02433,4.47132,28.4506,74.7698,0.526678,0.526678,0.560821,0.998761,0.790017,1.23166,0.790017,0.632013
27,1212.75,1,4.99259,4.38574,28.6579,74.9926,0.513342,0.513342,0.451902,0.998761,0.770013,1.22651,0.770013,0.61601
28,1193.05,1,4.98032,5.26836,29.2014,75.3019,0.500344,0.500344,0.526679,0.998761,0.750516,1.19546,0.750516,0.600413
29,1186.27,1,5.02556,4.76851,26.9361,70.2724,0.487675,0.487675,0.508241,0.998761,0.731512,1.27977,0.731512,0.58521
30,1172.26,1,5.15284,4.45978,27.6221,71.2555,0.475327,0.475327,0.46964,0.998761,0.71299,1.24736,0.71299,0.570392
31,1169.29,1,5.10109,3.9587,27.9431,71.1863,0.463291,0.463291,0.585229,0.998761,0.694937,1.21578,0.694937,0.555949
32,1155.26,1,4.95654,3.93424,26.9831,69.2314,0.45156,0.45156,0.592104,0.998761,0.677341,1.185,0.677341,0.541873
33,1145.95,1,4.7963,3.64275,25.9175,66.9963,0.440127,0.440127,0.508733,0.998761,0.66019,1.15499,0.66019,0.528152
34,1143.02,1,4.78734,3.45447,26.6395,68.2966,0.428982,0.428982,0.634864,0.998761,0.643474,1.25733,0.643474,0.514779
35,1133.98,1,4.92839,3.53434,25.3505,65.7678,0.41812,0.41812,0.650018,0.998761,0.627181,1.31323,0.627181,0.501744
36,1125.91,1,5.02581,4.05119,26.3122,68.0431,0.407533,0.407533,0.662808,0.998761,0.6113,1.34318,0.6113,0.48904
37,1114.64,1,5.12075,3.98365,26.3494,67.7699,0.397214,0.397214,0.398939,0.998761,0.595821,1.32832,0.595821,0.476657
38,1096,1,5.12996,3.86722,26.1664,67.3667,0.387157,0.387157,0.490474,0.998761,0.580735,1.29469,0.580735,0.464588
39,1073.06,1,5.17496,5.6783,25.0501,65.1837,0.377354,0.377354,0.529641,0.998761,0.56603,1.2619,0.56603,0.452824
40,1077.58,1,5.11763,6.102,24.8717,64.8096,0.367799,0.367799,0.44376,0.998761,0.551698,1.22995,0.551698,0.441359
41,1065.69,1,5.14192,5.70644,24.2658,63.491,0.358486,0.358486,0.381938,0.998761,0.537729,1.19881,0.537729,0.430183
42,1058.67,1,5.26124,5.3961,24.501,64.0638,0.349409,0.349409,0.681797,0.998761,0.524113,1.16846,0.524113,0.419291
43,1061.11,1,5.09843,5.77304,24.8108,64.9987,0.340562,0.340562,0.444845,0.998761,0.510842,1.17912,0.510842,0.408674
44,1042.76,1,5.21358,6.56839,23.7712,63.0376,0.331938,0.331938,0.498529,0.998761,0.497908,1.14926,0.497908,0.398326
45,1040.41,1,5.21309,6.42319,23.1245,61.8237,0.323534,0.323534,0.516697,0.998761,0.4853,1.12016,0.4853,0.38824
46,1015.15,1,5.1116,5.014,23.8529,63.398,0.315341,0.315341,0.600622,0.998761,0.473012,1.0918,0.473012,0.37841
47,1002.54,1,5.07636,4.59318,24.3987,64.7882,0.307357,0.307357,0.49643,0.998761,0.461035,1.06416,0.461035,0.368828
48,1003.99,1,5.0538,3.78659,24.2884,64.2338,0.299574,0.299574,0.531902,0.998761,0.449362,1.03721,0.449362,0.359489
49,982.222,1,4.98384,4.15108,24.5258,64.7118,0.291989,0.291989,0.582467,0.998761,0.437984,1.01095,0.437984,0.350387
50,988.3,1,5.03831,4.3401,24.723,65.1689,0.284596,0.284596,0.654232,0.998761,0.426894,0.98535,0.426894,0.341515
51,980.091,1,5.12664,4.02005,24.8758,65.2555,0.27739,0.27739,0.535947,0.998761,0.416084,0.9604,0.416084,0.332867
52,965.291,1,5.09224,4.50055,25.4135,66.3283,0.270366,0.270366,0.537939,0.998761,0.405549,0.936082,0.405549,0.324439
53,965.39,1,5.04182,4.50047,24.8139,65.1413,0.26352,0.26352,0.628571,0.998761,0.39528,0.91238,0.39528,0.316224
