iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1221.3,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1213.56,1,11.0981,16.5739,47.7815,95.6118,0.95,0.95,0.285,0.285,1.00397,0.974679,1.12251,0.974679,0.974679,0.974679
3,1182.17,1,11.0862,15.7477,44.4176,96.901,0.9025,0.9025,0.27075,0.27075,0.998894,0.95,1.11374,0.95,0.95,0.95
4,1167.7,1,11.0661,15.5814,46.5723,82.6635,0.857375,0.857375,0.257212,0.257212,1.01258,0.925945,1.08554,0.925945,1.05104,0.925945
5,1155.05,1,11.1467,14.0421,47.0512,79.7132,0.814506,0.814506,0.244352,0.244352,0.991552,0.9025,1.05986,0.9025,1.02443,0.9025
6,1129.66,1,11.3901,18.5527,44.071,72.7839,0.773781,0.773781,0.232134,0.232134,1.01833,0.879648,1.03303,0.879648,0.998489,0.879648
7,1103.92,1,11.0008,17.1895,43.2663,68.5513,0.735092,0.735092,0.220528,0.220528,0.986495,0.857375,1.00687,0.857375,0.973207,0.857375
8,1089.94,1,11.0745,18.1648,45.7739,67.2543,0.698337,0.698337,0.209501,0.209501,1.00162,0.835666,0.981376,0.835666,0.948973,0.835666
9,1072.48,1,11.0457,18.382,44.3643,74.198,0.66342,0.66342,0.199026,0.199026,0.979303,0.814506,0.956527,0.814506,0.924944,0.814506
10,1042.2,1,11.0269,17.5336,44.9329,71.9614,0.630249,0.630249,0.189075,0.189075,0.987754,0.793882,0.932307,0.793882,0.901524,0.793882
11,1019.68,1,11.1531,16.4476,45.9016,66.6093,0.598737,0.598737,0.179621,0.179621,1.00857,0.773781,0.908701,0.773781,0.878697,0.773781
12,1004.44,1,11.0933,16.4294,46.7075,67.8051,0.5688,0.5688,0.17064,0.17064,1.00871,0.754188,0.885692,0.754188,0.856448,0.754188
13,978.651,1,11.2008,15.4998,48.4294,63.8141,0.54036,0.54036,0.162108,0.162108,1.0086,0.735092,0.863266,0.735092,0.834762,0.735092
14,968.128,1,11.1052,16.9175,45.7303,65.4737,0.513342,0.513342,0.154003,0.154003,1.00386,0.716479,0.841407,0.716479,0.813625,0.716479
15,955.427,1,11.2406,17.5453,47.6073,65.0194,0.487675,0.487675,0.146302,0.146302,1.01553,0.698337,0.820102,0.698337,0.793024,0.698337
16,945.122,1,11.3203,16.6198,49.5505,65.2021,0.463291,0.463291,0.138987,0.138987,1.02629,0.680655,0.799337,0.680655,0.772944,0.680655
17,911.949,1,11.1732,14.7278,50.2113,73.8046,0.440127,0.440127,0.132038,0.132038,1.0268,0.66342,0.779097,0.66342,0.753373,0.66342
18,904.211,1,11.1513,13.2578,51.9406,67.9971,0.41812,0.41812,0.125436,0.125436,1.01874,0.646622,0.75937,0.646622,0.762048,0.646622
