simulations,OFV
500,948.384
1000,949.306
1500,949.28
2000,949.823
2500,950.683
3000,949.065
3500,947.725
4000,944.687
4500,945.214
5000,945.566
5500,945.764
6000,946.101
6500,946.298
7000,946.556
7500,946.811
8000,947.071
8500,947.398
9000,947.191
9500,947.19
10000,947.052
10500,947.036
11000,947.3
11500,947.464
12000,947.398
12500,947.506
13000,947.069
13500,947.1
14000,947.234
14500,947.221
15000,947.287
15500,947.402
16000,947.534
16500,947.467
17000,947.529
17500,947.432
18000,947.239
18500,947.369
19000,946.864
19500,946.639
20000,946.298
20500,946.313
21000,946.073
21500,946.145
22000,946.207
22500,946.294
23000,946.141
23500,946.069
24000,946.07
24500,946.065
25000,946.106
25500,946.124
26000,946.122
26500,946.138
27000,946.192
27500,946.182
28000,946.255
28500,946.302
29000,946.34
29500,946.431
30000,946.38
