simulations,OFV
500,960.197
1000,962.926
1500,963.36
2000,963.573
2500,963.948
3000,964.449
3500,962.818
4000,962.825
4500,963.426
5000,963.75
5500,963.686
6000,963.697
6500,963.393
7000,963.739
7500,963.379
8000,963.388
8500,963.439
9000,963.458
9500,963.36
10000,963.318
10500,963.499
11000,962.995
11500,963.147
12000,963.159
12500,963.245
13000,963.083
13500,962.182
14000,962.262
14500,962.094
15000,962.165
15500,962.164
16000,962.284
16500,962.156
17000,962.175
17500,962.223
18000,962.239
18500,962.237
19000,962.264
19500,962.316
20000,962.255
20500,962.224
21000,962.259
21500,962.133
22000,962.168
22500,962.2
23000,962.125
23500,962.113
24000,962.18
24500,962.241
25000,962.278
25500,962.173
26000,962.255
26500,962.284
27000,962.323
27500,962.342
28000,962.427
28500,962.404
29000,962.39
29500,962.439
30000,962.473
