simulations, -2LL
1000,589.473
2000,589.441
3000,589.589
4000,589.336
5000,589.152
6000,589.225
7000,589.289
8000,589.325
9000,589.382
10000,589.42
11000,589.399
12000,589.413
13000,589.402
14000,589.356
15000,589.346
16000,589.373
17000,589.385
18000,589.392
19000,589.415
20000,589.374
21000,589.374
22000,589.41
23000,589.406
24000,589.412
25000,589.397
26000,589.428
27000,589.424
28000,589.441
29000,589.441
30000,589.453
