simulations,OFV
500,975.354
1000,975.919
1500,975.862
2000,975.635
2500,975.971
3000,975.549
3500,975.293
4000,975.163
4500,975.461
5000,975.503
5500,975.42
6000,975.369
6500,975.327
7000,975.475
7500,975.507
8000,975.612
8500,975.708
9000,975.421
9500,975.374
10000,975.273
10500,975.111
11000,975.217
11500,975.21
12000,975.226
12500,975.177
13000,975.11
13500,975.029
14000,975.02
14500,974.987
15000,975.029
15500,975.088
16000,975.134
16500,975.066
17000,975.038
17500,975.038
18000,974.959
18500,975.037
19000,974.946
19500,974.786
20000,974.696
20500,974.634
21000,974.524
21500,974.524
22000,974.572
22500,974.567
23000,974.517
23500,974.528
24000,974.497
24500,974.503
25000,974.525
25500,974.548
26000,974.549
26500,974.557
27000,974.545
27500,974.544
28000,974.574
28500,974.579
29000,974.619
29500,974.649
30000,974.654
