simulations,OFV
500,951.673
1000,953.072
1500,953.948
2000,954.815
2500,954.657
3000,954.077
3500,953.205
4000,953.144
4500,953.255
5000,953.433
5500,953.556
6000,953.621
6500,953.398
7000,953.718
7500,953.492
8000,953.595
8500,953.642
9000,953.468
9500,953.263
10000,953.125
10500,953.182
11000,953.012
11500,953.124
12000,953.037
12500,952.766
13000,952.613
13500,952.437
14000,952.564
14500,952.213
15000,952.045
15500,952.141
16000,952.213
16500,952.158
17000,952.254
17500,952.375
18000,952.339
18500,952.371
19000,952.358
19500,952.401
20000,952.33
20500,952.116
21000,952.013
21500,951.901
22000,951.982
22500,952.071
23000,951.849
23500,951.629
24000,951.683
24500,951.734
25000,951.735
25500,951.509
26000,951.533
26500,951.583
27000,951.628
27500,951.636
28000,951.433
28500,951.459
29000,951.522
29500,951.547
30000,951.57
