simulations, -2LL
1000,604.288
2000,604.087
3000,604.262
4000,604.348
5000,604.401
6000,604.17
7000,604.218
8000,604.22
9000,604.039
10000,604.075
11000,604.054
12000,604.092
13000,604.191
14000,604.281
15000,604.298
16000,604.375
17000,604.424
18000,604.453
19000,604.51
20000,604.488
21000,604.459
22000,604.503
23000,604.517
24000,604.503
25000,604.486
26000,604.529
27000,604.534
28000,604.45
29000,604.453
30000,604.442
