popPred_spline_abscissa,popPred_spline,popPred_ci_abscissa,popPred_piLower,popPred_piUpper,indivPred_spline_abscissa,indivPred_spline,indivPred_ci_abscissa,indivPred_piLower,indivPred_piUpper,split
8.58374,7.79078,8.58374,7.14271,10.0248,3.81714,3.62487,3.81714,3.17632,4.45796,All
8.83324,8.08061,8.83324,7.35032,10.3162,4.02306,3.81028,4.02306,3.34767,4.69845,All
9.08999,8.38182,9.08999,7.56396,10.616,4.24009,4.00568,4.24009,3.52827,4.95192,All
9.1313,8.43036,9.1313,7.59834,10.6643,4.46883,4.21163,4.46883,3.7186,5.21905,All
9.3542,8.69248,9.3542,7.78382,10.9246,4.70991,4.42913,4.70991,3.91921,5.5006,All
9.62609,9.01189,9.62609,8.01006,11.2421,4.79687,4.51151,4.79687,3.99157,5.60216,All
9.67886,9.07351,9.67886,8.05398,11.3037,4.96399,4.67076,4.96399,4.13064,5.79734,All
9.90588,9.3386,9.90588,8.24289,11.5689,5.23178,4.93077,5.23178,4.35347,6.11008,All
10.1938,9.66954,10.1938,8.48247,11.9051,5.51401,5.2087,5.51401,4.58832,6.4397,All
10.2264,9.70698,10.2264,8.50961,11.9432,5.77659,5.47468,5.77659,4.80682,6.74636,All
10.4901,10.0097,10.4901,8.72903,12.2512,5.81147,5.51001,5.81147,4.83584,6.7871,All
10.774,10.3356,10.774,8.96525,12.5827,6.12498,5.82758,6.12498,5.09672,7.15324,All
10.795,10.3597,10.795,8.98274,12.6073,6.4554,6.16633,6.4554,5.37167,7.53913,All
11.1088,10.72,11.1088,9.24384,12.9737,6.75632,6.47994,6.75632,5.62207,7.89056,All
11.3215,10.961,11.3215,9.42088,13.2222,6.80364,6.52927,6.80364,5.66145,7.94583,All
11.4317,11.0854,11.4317,9.51252,13.3508,7.17067,6.91411,7.17067,5.96687,8.37448,All
11.7639,11.4595,11.7639,9.78901,13.7389,7.55751,7.32151,7.55751,6.28876,8.82626,All
11.8691,11.5775,11.8691,9.87652,13.8617,7.73604,7.50985,7.73604,6.43732,9.03476,All
12.1059,11.8385,12.1059,10.0735,14.1382,7.9652,7.7515,7.9652,6.62801,9.3024,All
