simulations,OFV
500,965.607
1000,966.484
1500,966.008
2000,963.85
2500,964.561
3000,964.609
3500,963.973
4000,964.152
4500,964.35
5000,964.567
5500,964.606
6000,964.866
6500,964.49
7000,964.532
7500,964.413
8000,964.59
8500,964.819
9000,964.719
9500,964.574
10000,964.346
10500,964.342
11000,964.354
11500,964.281
12000,963.911
12500,963.993
13000,963.286
13500,963.086
14000,962.939
14500,962.916
15000,963.01
15500,963.013
16000,963.219
16500,963.082
17000,963.183
17500,963.291
18000,963.064
18500,963.213
19000,963.165
19500,963.118
20000,962.987
20500,962.936
21000,962.89
21500,962.938
22000,963.006
22500,962.997
23000,962.723
23500,962.641
24000,962.55
24500,962.543
25000,962.614
25500,962.645
26000,962.57
26500,962.457
27000,962.364
27500,962.412
28000,962.473
28500,962.475
29000,962.586
29500,962.671
30000,962.772
