simulations,OFV
500,984.393
1000,985.304
1500,984.487
2000,984.329
2500,984.278
3000,984.435
3500,984.54
4000,984.177
4500,984.511
5000,984.619
5500,983.885
6000,983.841
6500,983.925
7000,984.137
7500,984.356
8000,984.424
8500,984.597
9000,984.542
9500,984.494
10000,984.393
10500,984.33
11000,984.469
11500,984.461
12000,984.489
12500,984.494
13000,984.554
13500,984.623
14000,984.674
14500,984.653
15000,984.617
15500,984.714
16000,984.744
16500,984.728
17000,984.645
17500,984.653
18000,984.629
18500,984.695
19000,984.731
19500,984.689
20000,984.706
20500,984.707
21000,984.563
21500,984.565
22000,984.492
22500,984.463
23000,984.456
23500,984.431
24000,984.42
24500,984.415
25000,984.455
25500,984.461
26000,984.44
26500,984.439
27000,984.45
27500,984.39
28000,984.386
28500,984.399
29000,984.452
29500,984.44
30000,984.375
