iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1410.95,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1394.8,1,5.48206,27.1563,6.71716,33.4735,0.974679,0.974679,1.08347,0.974679,0.998761,0.974679,0.974679
3,1386.77,1,5.68947,30.4477,6.25475,37.9435,0.95,0.95,1.05604,0.95,0.998761,0.95,0.95
4,1374.98,1,5.27229,33.2012,6.55271,41.1119,0.925945,0.925945,1.1128,0.925945,0.998761,0.925945,0.925945
5,1366.54,1,5.11126,32.693,5.22492,40.3219,0.9025,0.9025,1.08462,0.9025,0.998761,0.9025,0.9025
6,1354.93,1,5.14158,30.2968,4.94434,37.2592,0.879648,0.879648,1.10511,0.879648,0.998761,0.879648,0.879648
7,1340.27,1,5.47971,29.0824,4.84849,35.6026,0.857375,0.857375,1.07712,0.857375,0.998761,0.857375,0.857375
8,1324.41,1,5.27273,29.9134,4.68389,36.4883,0.835666,0.835666,1.04985,0.835666,0.998761,0.835666,0.835666
9,1323.07,1,5.23222,35.5719,4.67052,43.3807,0.814506,0.814506,1.19174,0.814506,0.998761,0.814506,0.814506
10,1314.71,1,5.32558,35.088,5.34936,42.9545,0.793882,0.793882,1.16685,0.793882,0.998761,0.793882,0.793882
11,1298.8,1,5.45702,33.7211,5.83179,41.0649,0.773781,0.773781,1.1373,0.773781,0.998761,0.773781,0.773781
12,1283.56,1,5.68278,31.7334,6.12017,38.782,0.754188,0.754188,1.12721,0.754188,0.998761,0.754188,0.754188
13,1279.63,1,5.8037,32.9463,8.70376,40.3946,0.735092,0.735092,1.09867,0.735092,0.998761,0.735092,0.735092
14,1268.89,1,5.40277,35.0058,8.06315,43.0363,0.716479,0.716479,1.07085,0.716479,0.998761,0.716479,0.716479
15,1253.72,1,5.47006,31.3171,8.40978,38.3899,0.698337,0.698337,1.04374,0.698337,0.998761,0.698337,0.698337
16,1248.34,1,5.41578,29.2568,9.4882,36.0887,0.680655,0.680655,1.16271,0.680655,0.998761,0.680655,0.680655
