simulations,OFV
500,1380.4
1000,1380.6
1500,1379.97
2000,1379.62
2500,1380.94
3000,1381.51
3500,1381.37
4000,1381.44
4500,1381.86
5000,1381.44
5500,1381.67
6000,1381.91
6500,1381.62
7000,1381.22
7500,1381.63
8000,1381.82
8500,1382.16
9000,1381.93
9500,1381.67
10000,1381.18
10500,1380.9
11000,1381.18
11500,1381.21
12000,1380.63
12500,1379.96
13000,1379.92
13500,1380.03
14000,1380.06
14500,1379.99
15000,1380.1
15500,1380.01
16000,1380.13
16500,1380
17000,1380.07
17500,1380.16
18000,1380.08
18500,1380.24
19000,1380.05
19500,1380
20000,1379.96
20500,1379.98
21000,1379.78
21500,1379.85
22000,1379.97
22500,1379.79
23000,1379.79
23500,1379.85
24000,1379.88
24500,1379.64
25000,1379.74
25500,1379.84
26000,1379.68
26500,1379.69
27000,1379.67
27500,1379.72
28000,1379.87
28500,1379.88
29000,1379.98
29500,1380.08
30000,1380.16
