simulations,OFV
500,1003.1
1000,1003.84
1500,993.799
2000,986.156
2500,984.322
3000,980.615
3500,979.634
4000,978.382
4500,979.153
5000,979.503
5500,979.953
6000,980.332
6500,975.77
7000,975.962
7500,975.968
8000,976.245
8500,976.848
9000,976.433
9500,976.32
10000,976.42
10500,976.652
11000,976.51
11500,976.083
12000,975.693
12500,976.135
13000,976.478
13500,976.517
14000,976.423
14500,976.343
15000,976.14
15500,976.064
16000,975.867
16500,975.292
17000,975.128
17500,975.407
18000,975.376
18500,975.263
19000,975.331
19500,975.594
20000,975.444
20500,975.588
21000,975.439
21500,975.603
22000,975.826
22500,975.994
23000,975.788
23500,975.845
24000,975.832
24500,975.958
25000,976.023
25500,976.151
26000,976.102
26500,976.126
27000,976.265
27500,976.405
28000,976.582
28500,976.516
29000,976.702
29500,976.825
30000,976.857
