iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,b1,b2,f_pop,omega_Cl,omega_Q,omega_V1,omega_V2,omega_f
1,1262.98,1,10.2275,11.1604,43.2233,60.344,1,1,0.3,0.3,0.8,1,1,1,1,1
2,1244.6,1,10.0445,12.8934,56.8308,89.954,0.95,0.95,0.285,0.285,0.994152,0.974679,0.974679,0.974679,0.975944,0.974679
3,1234.47,1,9.58941,11.7888,54.5331,88.1266,0.9025,0.9025,0.27075,0.27075,1.00318,0.95,0.95,0.95,1.06636,0.95
4,1200.67,1,9.6789,10.5909,52.4191,76.9239,0.857375,0.857375,0.257212,0.257212,0.994179,0.925945,0.925945,0.925945,1.13431,0.925945
5,1176.53,1,9.67379,9.53241,53.9719,77.6597,0.814506,0.814506,0.244352,0.244352,0.966367,0.9025,0.9025,0.9025,1.10559,0.9025
6,1163.09,1,9.49274,10.8209,54.5786,88.3182,0.773781,0.773781,0.232134,0.232134,0.964369,0.879648,0.879648,0.879648,1.13414,0.879648
7,1152.23,1,9.4365,11.1375,54.3584,83.9487,0.735092,0.735092,0.220528,0.220528,0.970706,0.857375,0.857375,0.857375,1.25302,0.857375
8,1127.73,1,9.40666,10.8956,54.0193,77.0391,0.698337,0.698337,0.209501,0.209501,0.972149,0.835666,0.835666,0.835666,1.2213,0.835666
9,1111.92,1,9.27422,10.8214,54.2743,96.5723,0.66342,0.66342,0.199026,0.199026,0.976235,0.814506,0.814506,0.814506,1.19037,0.814506
10,1073.86,1,9.25718,11.1053,53.3448,95.3505,0.630249,0.630249,0.189075,0.189075,0.988641,0.793882,0.793882,0.793882,1.16023,0.793882
11,1067.65,1,9.21103,11.8562,54.9539,92.4337,0.598737,0.598737,0.179621,0.179621,1.01765,0.773781,0.773781,0.773781,1.13085,0.773781
12,1054.33,1,9.09591,11.0859,51.9595,94.56,0.5688,0.5688,0.17064,0.17064,1.0212,0.754188,0.754188,0.754188,1.12226,0.754188
13,1035.22,1,9.1517,10.5243,55.4337,99.1217,0.54036,0.54036,0.162108,0.162108,0.999093,0.735092,0.735092,0.735092,1.15028,0.735092
14,1018.2,1,8.94229,11.6247,49.6263,95.3316,0.513342,0.513342,0.154003,0.154003,0.985984,0.716479,0.716479,0.716479,1.12116,0.716479
15,989.763,1,8.94465,11.5931,51.3553,104.082,0.487675,0.487675,0.146302,0.146302,0.989208,0.698337,0.698337,0.698337,1.09277,0.698337
16,974.139,1,9.14502,12.0013,51.4523,105.342,0.463291,0.463291,0.138987,0.138987,1.00493,0.680655,0.680655,0.680655,1.0651,0.680655
17,954.957,1,9.09956,11.3088,52.0722,110.6,0.440127,0.440127,0.132038,0.132038,1.00355,0.66342,0.66342,0.66342,1.03813,0.66342
18,949.543,1,9.13004,11.1428,52.3751,105.418,0.41812,0.41812,0.125436,0.125436,0.99416,0.646622,0.646622,0.646622,1.01184,0.646622
19,939.039,1,9.16383,11.2998,50.7511,103.845,0.397214,0.397214,0.119164,0.119164,0.995427,0.630249,0.630249,0.630249,0.986224,0.630249
20,923.387,1,9.20386,11.4106,51.5383,105.978,0.377354,0.377354,0.113206,0.113206,0.996732,0.614291,0.614291,0.614291,0.961252,0.614291
21,903.046,1,9.20005,11.6706,52.1931,106.448,0.358486,0.358486,0.107546,0.107546,0.997059,0.598737,0.598737,0.598737,0.936913,0.598737
22,889.89,1,9.37754,11.5114,50.7987,105.483,0.340562,0.340562,0.102168,0.102168,1.00648,0.583577,0.583577,0.583577,0.91319,0.583577
23,874.138,1,9.43389,12.4051,51.3754,107.167,0.323534,0.0905298,0.0970601,0.111005,1.0089,0.5688,0.5688,0.5688,0.890067,0.5688
24,876.731,1,9.41252,12.0209,52.4401,102.941,0.044143,2.22045e-16,0.119521,0.113683,0.998952,0.554398,0.554398,0.554398,0.86753,0.554398
25,865.351,1,9.38161,12.2502,51.6277,109.606,2.22045e-16,2.22045e-16,0.123276,0.108907,1.00364,0.54036,0.54036,0.54036,0.845564,0.54036
26,861.383,1,9.42861,12.4688,52.8611,105.327,2.22045e-16,2.22045e-16,0.120965,0.109813,1.00461,0.526678,0.526678,0.526678,0.824154,0.526678
27,847.865,1,9.51256,12.293,52.7566,108.173,2.22045e-16,0.0107229,0.115948,0.109632,1.00875,0.513342,0.513342,0.513342,0.803286,0.513342
28,846.073,1,9.57168,12.5235,52.9341,113.455,2.22045e-16,2.22045e-16,0.114036,0.113801,1.01255,0.500344,0.500344,0.500344,0.782946,0.500344
29,849.889,1,9.52215,11.9683,53.0344,108.486,2.22045e-16,2.22045e-16,0.119378,0.109531,1.00508,0.487675,0.487675,0.487675,0.790893,0.487675
30,842.275,1,9.49138,11.9395,51.6429,104.689,2.22045e-16,2.10942e-16,0.12205,0.104054,1.01017,0.475327,0.475327,0.475327,0.82903,0.475327
31,840.509,1,9.56627,11.8284,52.0298,109.955,2.22045e-16,2.22045e-16,0.123869,0.103262,1.02255,0.463291,0.463291,0.463291,0.808039,0.463291
32,839.336,1,9.52873,12.0224,51.6322,107.885,2.22045e-16,2.22045e-16,0.122325,0.104375,1.02343,0.45156,0.45156,0.45156,0.807451,0.45156
33,829.49,1,9.5324,12.4488,51.7656,106.155,2.22045e-16,2.22045e-16,0.119462,0.103292,1.02295,0.440127,0.440127,0.440127,0.820457,0.440127
34,827.752,1,9.59545,12.2775,51.5138,106.593,2.22045e-16,2.22045e-16,0.119223,0.106471,1.01233,0.428982,0.428982,0.428982,0.799682,0.428982
35,826.954,1,9.67745,12.4477,52.9286,106.632,2.22045e-16,2.22045e-16,0.120965,0.105484,1.02478,0.41812,0.41812,0.41812,0.779434,0.41812
36,825.326,1,9.68937,12.3272,53.0042,102.066,2.22045e-16,2.22045e-16,0.121746,0.104724,1.01785,0.407533,0.407533,0.407533,0.759698,0.407533
37,826.207,1,9.5401,11.9184,53.0068,114.938,2.22045e-16,2.22045e-16,0.123013,0.105228,1.01022,0.397214,0.397214,0.397214,0.740462,0.397214
38,818.824,1,9.6964,11.5895,53.5192,105.75,2.22045e-16,2.22045e-16,0.120116,0.106037,1.02061,0.387157,0.387157,0.387157,0.721713,0.387157
39,820.985,1,9.5322,11.6192,51.4503,111.532,2.22045e-16,2.22045e-16,0.119109,0.107882,1.02166,0.377354,0.377354,0.377354,0.717181,0.377354
40,821.33,1,9.53442,11.522,51.463,105.343,2.22045e-16,2.22045e-16,0.118438,0.108326,1.00979,0.367799,0.367799,0.367799,0.778011,0.367799
41,828.251,1,9.49836,12.1422,53.4724,114.076,2.22045e-16,2.22045e-16,0.120652,0.110623,1.01593,0.358486,0.358486,0.358486,0.767765,0.358486
42,816.55,1,9.5965,12.0211,51.7785,107.091,2.10942e-16,2.22045e-16,0.114619,0.116615,1.0124,0.349409,0.349409,0.349409,0.787737,0.349409
43,811.008,1,9.58434,12.2251,51.5974,109.043,2.22045e-16,2.10942e-16,0.114698,0.110784,1.01349,0.340562,0.340562,0.340562,0.791265,0.340562
44,812.693,1,9.57475,13.0549,51.2106,101.018,2.22045e-16,2.22045e-16,0.114423,0.10957,1.01475,0.331938,0.331938,0.331938,0.803949,0.331938
45,809.877,1,9.6873,12.536,51.2583,104.649,0.0605627,2.22045e-16,0.111339,0.111274,1.01236,0.323534,0.323534,0.323534,0.783592,0.323534
46,812.036,1,9.76558,11.5271,52.2023,93.6652,0.00134613,2.22045e-16,0.116722,0.11124,1.01725,0.315341,0.315341,0.315341,0.818379,0.315341
47,802.308,1,9.81812,11.8495,52.8278,88.217,2.22045e-16,2.22045e-16,0.114679,0.109641,1.0071,0.307357,0.307357,0.307357,0.800061,0.307357
48,797.824,1,9.75649,11.7955,52.5983,85.0402,2.22045e-16,2.22045e-16,0.111403,0.110805,1.00756,0.299574,0.299574,0.299574,0.801508,0.299574
49,796.921,1,9.73628,11.5326,52.344,87.1222,2.22045e-16,2.22045e-16,0.112351,0.109613,1.0036,0.291989,0.291989,0.291989,0.781214,0.291989
50,790.164,1,9.8283,11.6245,52.0805,83.1281,2.22045e-16,2.22045e-16,0.11278,0.108432,1.01095,0.284596,0.284596,0.284596,0.761433,0.284596
51,791.056,1,9.83584,11.3843,52.7863,82.7005,2.22045e-16,2.22045e-16,0.110813,0.111706,1.01199,0.27739,0.27739,0.27739,0.846832,0.27739
52,786.317,1,9.75322,11.7031,52.7831,74.8423,2.22045e-16,2.10942e-16,0.11336,0.10612,1.00761,0.270366,0.270366,0.270366,0.893533,0.270366
53,783.884,1,9.88762,11.9438,52.3189,80.882,2.22045e-16,2.22045e-16,0.111403,0.107794,1.01253,0.26352,0.26352,0.26352,0.870908,0.26352
54,779.349,1,9.8161,11.0869,51.6158,83.1473,2.22045e-16,2.22045e-16,0.106416,0.111618,1.02387,0.256848,0.256848,0.256848,0.848856,0.256848
55,775.146,1,9.8929,11.5491,52.4669,87.5391,2.22045e-16,2.22045e-16,0.105586,0.112768,1.02045,0.250344,0.250344,0.250344,0.827363,0.250344
