pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-2.00208,0.0210097,-3.73564,0.00476452,-1.98688,0.0226589,All
-1.4567,0.126058,-3.50995,0,-1.4812,0.135954,All
-0.911315,0.525242,-3.28427,0.00952904,-0.975509,0.521155,All
-0.365932,0.336155,-3.05859,0.0142936,-0.469821,0.339884,All
0.179451,0.546252,-2.83291,0.0190581,0.035866,0.543814,All
0.724834,0.189087,-2.60722,0.00952904,0.541553,0.317225,All
1.27022,0.0840388,-2.38154,0.0333517,1.04724,0.0453179,All
1.8156,0.0840388,-2.15586,0.0238226,1.55293,0.0453179,All
2.36098,0.0630291,-1.93018,0.0667033,2.05862,0.113295,All
2.90637,0.0420194,-1.70449,0.0762323,2.5643,0.0906357,All
,,-1.47881,0.114349,,,All
,,-1.25313,0.185816,,,All
,,-1.02745,0.233462,,,All
,,-0.801764,0.323987,,,All
,,-0.576082,0.2954,,,All
,,-0.350399,0.419278,,,All
,,-0.124717,0.49551,,,All
,,0.100966,0.404984,,,All
,,0.326648,0.381162,,,All
,,0.55233,0.414513,,,All
,,0.778013,0.285871,,,All
,,1.0037,0.204874,,,All
,,1.22938,0.166758,,,All
,,1.45506,0.138171,,,All
,,1.68074,0.0809969,,,All
,,1.90642,0.0571743,,,All
,,2.13211,0.0476452,,,All
,,2.35779,0.0142936,,,All
,,2.58347,0.0238226,,,All
,,2.80915,0.0190581,,,All
,,3.03484,0.00952904,,,All
