simulations, -2LL
1000,598.778
2000,598.576
3000,598.589
4000,598.509
5000,598.398
6000,598.183
7000,598.36
8000,598.321
9000,597.948
10000,597.955
11000,597.961
12000,598.033
13000,598.147
14000,598.209
15000,598.218
16000,598.307
17000,598.379
18000,598.39
19000,598.427
20000,598.407
21000,598.367
22000,598.41
23000,598.428
24000,598.389
25000,598.383
26000,598.424
27000,598.432
28000,598.429
29000,598.436
30000,598.423
