simulations,OFV
500,943.409
1000,944.555
1500,943.793
2000,940.77
2500,941.168
3000,941.23
3500,940.904
4000,940.948
4500,940.983
5000,941.08
5500,941.026
6000,941.346
6500,940.396
7000,940.486
7500,940.166
8000,940.331
8500,940.557
9000,940.17
9500,940.005
10000,939.703
10500,939.549
11000,939.526
11500,939.351
12000,938.99
12500,939.016
13000,938.854
13500,938.702
14000,938.68
14500,938.606
15000,938.574
15500,938.586
16000,938.668
16500,938.579
17000,938.707
17500,938.728
18000,938.493
18500,938.644
19000,938.517
19500,938.376
20000,938.128
20500,938.073
21000,937.978
21500,938.018
22000,938.08
22500,938.125
23000,937.947
23500,937.834
24000,937.789
24500,937.788
25000,937.843
25500,937.808
26000,937.821
26500,937.826
27000,937.832
27500,937.874
28000,937.914
28500,937.909
29000,938.007
29500,938.052
30000,938.137
