Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
3.7512,0.000278164,6.79907e-05,15.5607,3.18665e-05,2.7505e-05,0.0419868,1.74287,0.112821,50.2319,2.22045e-16,2.22045e-16,All
3.99714,0.000635175,0.000175301,16.4595,7.64209e-05,7.36891e-05,1.58484,0.0947258,0.569848,50.2322,2.22045e-16,2.22045e-16,All
4.24309,0.00130956,0.000406327,17.3584,0.000166055,0.000178295,3.12769,0.0443317,0.668508,50.2325,2.22045e-16,2.22045e-16,All
4.48903,0.00247319,0.000859477,18.2572,0.00033105,0.000394683,4.67054,0.0274452,0.722084,50.2328,2.22045e-16,2.22045e-16,All
4.73497,0.00432926,0.00167959,19.1561,0.000611913,0.000808053,6.21339,0.0192316,0.757452,50.2331,2.22045e-16,2.22045e-16,All
4.98092,0.00709309,0.00306343,20.055,0.00105799,0.00154417,7.75624,0.0144688,0.783156,50.2334,2.22045e-16,2.22045e-16,All
5.22686,0.0109665,0.00525965,20.9538,0.00172398,0.0027759,9.29909,0.0114031,0.802957,50.2337,2.22045e-16,2.22045e-16,All
5.4728,0.0161099,0.008562,21.8527,0.00266461,0.00472574,10.8419,0.00928746,0.818825,50.234,2.22045e-16,2.22045e-16,All
5.71874,0.0226177,0.013296,22.7515,0.00392819,0.00766299,12.3848,0.00775244,0.831911,50.2343,2.22045e-16,2.22045e-16,All
5.96469,0.0304998,0.0198003,23.6504,0.00554997,0.011895,13.9276,0.00659585,0.84294,50.2346,2.22045e-16,2.22045e-16,All
6.21063,0.0396737,0.0284046,24.5492,0.00754648,0.0177527,15.4705,0.00569825,0.852396,50.2349,2.22045e-16,2.22045e-16,All
6.45657,0.0499662,0.0394071,25.4481,0.00991151,0.0255721,17.0133,0.00498486,0.860618,50.2352,2.22045e-16,2.22045e-16,All
6.70252,0.061125,0.0530534,26.347,0.0126146,0.0356723,18.5562,0.00440666,0.867847,50.2355,2.22045e-16,2.22045e-16,All
6.94846,0.0728376,0.0695192,27.2458,0.0156018,0.0483348,20.099,0.00393027,0.874267,50.2358,2.22045e-16,2.22045e-16,All
7.1944,0.0847545,0.088898,28.1447,0.0187992,0.063783,21.6419,0.00353225,0.880015,50.2361,2.22045e-16,2.22045e-16,All
7.44035,0.0965136,0.111196,29.0435,0.0221175,0.0821667,23.1847,0.00319568,0.885198,50.2364,2.22045e-16,2.22045e-16,All
7.68629,0.107764,0.13633,29.9424,0.0254585,0.103551,24.7276,0.00290808,0.889901,50.2367,2.22045e-16,2.22045e-16,All
7.93223,0.118185,0.164135,30.8412,0.0287214,0.12791,26.2704,0.00266004,0.894192,50.237,2.22045e-16,2.22045e-16,All
8.17817,0.127503,0.194373,31.7401,0.031809,0.155131,27.8133,0.00244437,0.898126,50.2373,2.22045e-16,2.22045e-16,All
8.42412,0.135501,0.226744,32.6389,0.0346335,0.185015,29.3561,0.00225548,0.901748,50.2376,2.22045e-16,2.22045e-16,All
8.67006,0.142025,0.260903,33.5378,0.0371203,0.217291,30.899,0.00208896,0.905097,50.2379,2.22045e-16,2.22045e-16,All
8.916,0.146982,0.296475,34.4367,0.039211,0.251627,32.4419,0.00194129,0.908204,50.2382,2.22045e-16,2.22045e-16,All
9.16195,0.150341,0.33307,35.3355,0.040865,0.28765,33.9847,0.00180963,0.911096,50.2385,2.22045e-16,2.22045e-16,All
9.40789,0.152122,0.370296,36.2344,0.0420599,0.324953,35.5276,0.00169167,0.913795,50.2388,2.22045e-16,2.22045e-16,All
9.65383,0.152395,0.407773,37.1332,0.04279,0.363122,37.0704,0.0015855,0.916322,50.2391,2.22045e-16,2.22045e-16,All
9.89978,0.151262,0.445141,38.0321,0.0430654,0.401741,38.6133,0.00148957,0.918693,50.2394,2.22045e-16,2.22045e-16,All
10.1457,0.148855,0.482072,38.9309,0.0429091,0.440412,40.1561,0.00140254,0.920923,50.2397,2.22045e-16,2.22045e-16,All
10.3917,0.145327,0.518269,39.8298,0.0423546,0.47876,41.699,0.00132332,0.923025,50.24,2.22045e-16,2.22045e-16,All
10.6376,0.140837,0.553477,40.7286,0.0414434,0.516446,43.2418,0.00125097,0.92501,50.2403,2.22045e-16,2.22045e-16,All
10.8835,0.135551,0.58748,41.6275,0.0402221,0.55317,44.7847,0.0011847,0.926888,50.2406,2.22045e-16,2.22045e-16,All
11.1295,0.129632,0.620101,42.5264,0.0387398,0.588675,46.3275,0.00112381,0.928668,50.2409,2.22045e-16,2.22045e-16,All
11.3754,0.123234,0.651205,43.4252,0.0370466,0.62275,47.8704,0.00106773,0.930358,50.2412,2.22045e-16,2.22045e-16,All
11.6214,0.116503,0.680691,44.3241,0.0351912,0.655226,49.4132,0.00101594,0.931965,50.2415,2.22045e-16,2.22045e-16,All
11.8673,0.109569,0.708494,45.2229,0.0332197,0.685979,50.9561,0.000968006,0.933495,50.2418,2.22045e-16,2.22045e-16,All
12.1133,0.10255,0.734579,46.1218,0.0311749,0.714924,52.4989,0.000923543,0.934954,50.2421,2.22045e-16,2.22045e-16,All
12.3592,0.0955461,0.758938,47.0206,0.0290948,0.742012,54.0418,0.000882214,0.936346,50.2424,2.22045e-16,2.22045e-16,All
12.6051,0.0886444,0.781585,47.9195,0.0270132,0.767227,55.5846,0.000843723,0.937677,50.2427,2.22045e-16,2.22045e-16,All
12.8511,0.0819158,0.802555,48.8183,0.0249585,0.790582,57.1275,0.000807807,0.938951,50.243,2.22045e-16,2.22045e-16,All
13.097,0.0754173,0.821898,49.7172,0.0229548,0.812111,58.6703,0.000774236,0.940171,50.2433,2.22045e-16,2.22045e-16,All
13.343,0.0691932,0.839675,50.6161,0.0210211,0.831869,60.2132,0.000742804,0.941341,50.2436,2.22045e-16,2.22045e-16,All
13.5889,0.063276,0.855958,51.5149,0.0191724,0.849926,61.756,0.000713328,0.942464,50.2439,2.22045e-16,2.22045e-16,All
13.8349,0.0576881,0.870826,52.4138,0.0174196,0.866364,63.2989,0.000685645,0.943543,50.2442,2.22045e-16,2.22045e-16,All
14.0808,0.052443,0.884362,53.3126,0.0157701,0.881273,64.8417,0.000659608,0.944581,50.2446,2.22045e-16,2.22045e-16,All
14.3268,0.0475465,0.896651,54.2115,0.0142285,0.894747,66.3846,0.000635086,0.945579,50.2449,2.22045e-16,2.22045e-16,All
14.5727,0.0429984,0.907778,55.1103,0.0127966,0.906884,67.9274,0.000611961,0.946541,50.2452,2.22045e-16,2.22045e-16,All
14.8186,0.0387932,0.917829,56.0092,0.0114742,0.917784,69.4703,0.000590125,0.947468,50.2455,2.22045e-16,2.22045e-16,All
