iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1455.25,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1441.89,1,4.00121,2.00548,1.11328,51.5284,17.1786,61.2051,0.974679,0.974679,1.0037,0.974679,0.998743,0.974679,0.974679
3,1435.68,1,3.68151,2.97093,1.28475,48.9233,17.1352,58.3228,0.95,0.95,0.978289,0.95,0.998743,0.95,0.95
4,1427.91,1,4.59882,0.644009,0.89436,46.5933,19.3724,55.1384,0.925945,0.925945,1.07541,0.925945,0.998743,0.925945,0.925945
5,1418.62,1,4.72767,1.51238,0.869408,50.9003,15.8767,59.8781,0.9025,0.9025,1.04818,0.9025,0.998743,0.9025,0.9025
6,1406.09,1,5.50599,1.21676,0.667944,52.9862,14.4656,62.7515,0.879648,0.879648,1.10497,0.879648,0.998743,0.879648,0.879648
7,1397.47,1,4.60948,0.924731,0.89069,54.9792,14.5715,65.2246,0.857375,0.857375,1.08798,0.857375,0.998743,0.857375,0.857375
8,1373.76,1,6.04525,1.24827,0.648646,50.1817,14.2125,59.0865,0.835666,0.835666,1.06043,0.835666,0.998743,0.835666,0.835666
9,1370.05,1,5.88971,1.73442,0.706951,53.4474,13.3478,62.8753,0.814506,0.814506,1.17107,0.814506,0.998743,0.814506,0.814506
10,1363.17,1,4.71931,2.16666,1.00831,53.0148,13.256,62.2222,0.793882,0.793882,1.17018,0.793882,0.998743,0.793882,0.793882
11,1340.34,1,5.55954,2.56144,0.842647,59.1107,10.1925,69.3764,0.773781,0.773781,1.14055,0.773781,0.998743,0.773781,0.773781
12,1332.65,1,8.43717,1.16313,0.32871,51.5419,10.5604,60.2746,0.754188,0.754188,1.22225,0.754188,0.998743,0.754188,0.754188
13,1330.28,1,5.65384,2.22745,0.76852,48.8947,13.795,57.428,0.735092,0.735092,1.42854,0.735092,0.998743,0.735092,0.735092
14,1323.17,1,5.16514,1.5891,0.773873,49.6229,11.5881,58.5691,0.716479,0.716479,1.74143,0.716479,0.998743,0.716479,0.716479
15,1314.64,1,4.89209,2.01859,0.909482,49.48,10.4377,58.7173,0.698337,0.698337,1.89977,0.698337,0.998743,0.698337,0.698337
16,1305.63,1,6.36408,1.73657,0.629939,46.816,14.15,56.0331,0.680655,0.680655,2.042,0.680655,0.998743,0.680655,0.680655
17,1290.64,1,6.14683,1.42283,0.635067,46.3967,10.2193,55.6701,0.66342,0.66342,1.99029,0.66342,0.998743,0.66342,0.66342
18,1284.48,1,4.9795,2.19505,0.912228,52.9102,9.73855,63.4861,0.646622,0.646622,1.9399,0.646622,0.998743,0.646622,0.646622
19,1273.77,1,6.65578,1.09193,0.558956,47.2524,12.433,56.2079,0.630249,0.630249,1.89078,0.630249,0.998743,0.630249,0.630249
20,1251.45,1,6.30284,1.79081,0.658793,45.4488,16.2953,54.0869,0.614291,0.614291,1.8429,0.614291,0.998743,0.614291,0.614291
21,1243.93,1,5.46677,2.1647,0.81837,43.5319,21.8619,51.9898,0.598737,0.598737,1.79624,0.598737,0.998743,0.598737,0.598737
22,1235.03,1,5.81449,1.31778,0.741912,47.0058,16.2446,56.3308,0.583577,0.583577,1.75076,0.583577,0.998743,0.583577,0.583577
23,1230,1,5.48515,1.74401,0.776907,48.7838,10.4111,58.5298,0.5688,0.5688,1.84525,0.5688,0.998743,0.5688,0.5688
