parameter,value,se_lin,rse_lin
Cl_pop,5.23131609630768,0.298629782307668,5.70850196795496
beta_Cl_logtCLCRMLMIN,0.628309320898501,0.244556051316129,38.922874956941
V1_pop,19.1751041948347,1.84417880471579,9.61756862428189
Q_pop,6.71787313894063,1.54616678447922,23.0157187029442
V2_pop,32.4821088512978,5.85613434337329,18.0287997007291
omega_Cl,0.208869685129433,0.0401753504023969,19.2346488086583
omega_V1,0.342866841736065,0.071077672866925,20.7304014896955
omega_Q,0.824971473280875,0.169319469622155,20.5242817607715
omega_V2,0.302488099448976,0.183604222419145,60.6979986166747
corr_V2_V1,0.998936725074997,0.43695268858911,43.7417783950535
a1,0.30607521220923,0.0224602639856984,7.33815189527496
a2,0.0626431383955112,0.006132086225991,9.78891923848824
