iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1568.84,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1539.8,1,4.84678,30.5419,13.0916,54.3918,0.974679,0.974679,0.974679,0.994923,0.974679,0.974679
3,1520.32,1,4.53521,28.1641,13.9803,69.241,0.95,0.95,0.95,1.03662,0.95,0.95
4,1511.06,1,4.10503,30.6851,13.7348,85.7244,0.925945,0.925945,0.928671,1.01037,0.925945,0.925945
5,1502.71,1,4.09049,30.8659,10.7886,95.957,0.9025,0.9025,0.905157,1.04269,0.9025,0.9025
6,1490.66,1,3.69967,28.1792,8.61411,112.441,0.879648,0.879648,0.882238,1.01629,0.879648,0.879648
7,1485.47,1,3.36738,32.002,8.36988,117.392,0.857375,0.857375,0.900645,0.990553,0.857375,0.857375
8,1465.68,1,3.60193,30.6762,8.16551,112.485,0.835666,0.835666,0.87784,1.01322,0.835666,0.835666
9,1470.22,1,3.92749,30.8068,7.2119,122.388,0.814506,0.814506,0.934787,0.987562,0.814506,0.814506
10,1457.16,1,3.62344,28.7007,7.63348,137.952,0.793882,0.793882,1.0692,0.977067,0.793882,0.793882
11,1446.84,1,4.20085,27.9819,5.91942,120.454,0.773781,0.773781,1.04213,0.980265,0.773781,0.773781
12,1431.48,1,3.91727,29.381,6.0929,107.677,0.754188,0.754188,1.01574,0.955444,0.754188,0.754188
13,1429.93,1,3.81102,26.0717,6.42101,132.938,0.735092,0.735092,1.048,0.931252,0.735092,0.735092
14,1415.16,1,3.68248,28.0346,6.10972,121.367,0.716479,0.716479,1.09032,0.948328,0.716479,0.716479
15,1402.46,1,3.85087,26.6358,6.72195,134.57,0.698337,0.698337,1.20692,0.924315,0.698337,0.698337
16,1400.41,1,3.89511,27.0901,7.96273,108.643,0.680655,0.680655,1.17636,0.983821,0.680655,0.680655
17,1380.73,1,4.11997,23.8129,6.02998,106.791,0.66342,0.66342,1.16159,0.95891,0.66342,0.66342
18,1374.76,1,4.16829,23.7805,5.87647,95.4507,0.646622,0.646622,1.13218,1.12343,0.646622,0.646622
19,1366.18,1,4.04931,27.5449,4.76328,92.3801,0.630249,0.630249,1.10352,1.13404,0.630249,0.630249
20,1354.38,1,4.03165,26.3149,5.36148,92.4246,0.614291,0.614291,1.07557,1.1663,0.614291,0.614291
